type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,ITP036 - ALER 3 Mechanical,itp,,,,,FH-ZU2-QU-ITP036 - ALER 3 Mechanical - Rev 0,
section,"1.0 - Preliminary Activities – Permits, Documentation, Approvals, Survey Documentation",,,,,,,
checkpoint,1.1 - Check for correct documentation,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - Ensure that all employees and subcontractors are:,,,,,,,
label,— using the correct and complete set of drawings.,,,,,,,
label,— all drawings are the latest revision.,,,,,,,
label,Reference Documents - Drawings / Aconex Register,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Drawings and drawing registers,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.2 - Implementation of all measures and controls,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,"Acceptance Criteria - All necessary measures and controls being implemented, that is PSP, EMP, TMP, SWMS & WP.",,,,,,,
label,"Reference Documents - PSP, EMP, TMP, JSEA, SWMS, WP",,,,,,,
label,Inspection/Test Method - Visual inspection,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.3 - Survey Checks,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - Survey set out to be completed for all assets,,,,,,,
label,Reference Documents - Drawings,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - This ITP signed,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer / Surveyor,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.4 - Submission & approval of shop drawings,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - HOLD POINT,,,,,,,
label,○ Submit shop drawings to the principal’s representative for approval prior to fabrication commencement.,,,,,,,
label,"Reference Documents - ZULU-BECA- 001-SPC-00005 Drawings, Shop drawings",,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Aconex Reference,,,,,,,
label,HP,,,,,,,
label,Responsibility - Project Engineer / Principals Representative,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.5 - Material Submissions,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - HOLD POINT,,,,,,,
label,Items to include but not limited to:,,,,,,,
label,— Refer to materials register and list items,,,,,,,
label,Reference Documents - ZULU-BECA- 001-SPC-00005 Drawings,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Aconex Reference,,,,,,,
label,HP,,,,,,,
label,Responsibility - Project Engineer / Principals Representative,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.6 - Temporary Works,,,,,,,
label,Frequency - Prior to commencing activity,,,,,,,
label,Acceptance Criteria - Submission and approval of the following documentation (not limited to):,,,,,,,
label,— Certification of Lifting Points,,,,,,,
label,— Lift Plan,,,,,,,
label,— Certification of Ground Platform for Lift,,,,,,,
label,— Lifting inserts,,,,,,,
label,Reference Documents - ZULU-BECA- 001-SPC-00005 Drawings,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,Record of conformity - Temporary Works Geo Report,,,,,,,
label,HP*,,,,,,,
label,Responsibility - Project Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,1.8 - Certificates of Compliance,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Acceptance Criteria - Provide Suppliers Certificate of Compliance and Spatial Certificate of Compliance for,,,,,,,
label,○ Split system/process cooler air conditioning units.,,,,,,,
label,○ Control systems.,,,,,,,
label,Reference Documents - ZULU-BECA- 001-SPC-00005 Drawings C1900.6,,,,,,,
label,Inspection/Test Method - Verify,,,,,,,
label,"Record of conformity - Supplier’s Certificate of Compliance, Spatial Certificate of Compliance (where required)",,,,,,,
label,HP*,,,,,,,
label,Responsibility -,,,,,,,
date,Date Completed:,,,,,,,
section,2.0 - Construction,,,,,,,
checkpoint,2.10 - Delivery of Materials to site,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Acceptance Criteria - Inspection of materials whilst still loaded on the truck prior to accepting the delivery on site.,,,,,,,
label,○ Identify any damage/defects prior to unloading of the material.,,,,,,,
label,Reference Documents - ZULU-BECA- 001-SPC-00005 Drawings,,,,,,,
label,Inspection/Test Method - Visual Inspection,,,,,,,
label,"Record of conformity - This ITP Signed, Materials Inspection Checklist on Conqa",,,,,,,
label,IP,,,,,,,
label,Responsibility - Project Engineer / Site Engineer,,,,,,,
date,Date Completed:,,,,,,,
checkpoint,2.11 - Pipework installation – General and Refrigeration,,,,,,,
label,Frequency - Each Lot,,,,,,,
label,Acceptance Criteria - Confirm the following items are constructed in accordance with IFC design and specification.,,,,,,,
label,○ Brass fittings,,,,,,,
label,○ Mechanical joints/couplings,,,,,,,
label,○ Bends/Branches,,,,,,,
label,○ Sleeves,,,,,,,
label,○ Drains,,,,,,,
label,○ Escutcheons,,,,,,,
label,○ Pipe Supports,,,,,,,
label,"Reference Documents - ZULU-BECA- 001-SPC-00005, C1910, C1912, Drawings, AS 4041, AS 1432",,,,,,,
