"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"652928b3-520d-4922-a390-7a7d3f1a63eb","","checklist-flat","not-started","SYS - Fredon Compliance","checklist-flat","FALSE","FALSE","Compliance Documentation"
"b2ace1a4-35e2-47fa-b513-284f2b0c0df8","","folder-normal","fail","","step","TRUE","FALSE","Site QA"
"aba99fe8-b976-4701-ab8f-928212836072","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Ground Works"
"3d8335f3-5b16-488e-9043-c94f8073b0d2","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Ground Works","B2"
"c47cd587-351e-4847-809c-1b151bdd5546","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Ground Works","B2","Retail"
"84b0dd01-763f-4f71-8de5-9f5549ae7999","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B2","Retail","Retail - 1","ITC 171.1 In Slab - Works"
"e24eae31-edd5-4499-8a8d-3e1b93d4c352","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B2","Retail","Retail - 1","ITP 171 In Slab - Works"
"8651eb29-44ec-4cfe-a019-6cdc5a94ead3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","B2","Commercial"
"4e279e22-1cf7-4076-a62b-b0b4647a66eb","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B2","Commercial","ITP 171 In Slab - Works"
"c7d8193f-9736-4d9d-a3e1-720ddf3cd528","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B2","Commercial","ITC 171.1 In Slab - Works"
"801d544a-a675-41d9-80b8-e2e9edb7d446","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","B2","Residential"
"bbd0ce25-8e81-499b-ad19-cb813d570a7a","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B2","Residential","ITP 171 In Slab - Works"
"6c7c5354-76b8-48f9-8a91-7b886de3ee8a","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B2","Residential","ITC 171.1 In Slab - Works"
"f07d745a-4ccf-4852-82db-658e70fca334","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Slab Works","B1"
"95089cc7-e423-42a5-919d-df2c848edc16","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Retail"
"19bc0cbf-e611-414b-a079-c2253de44627","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Retail","ITP 171 In Slab - Works"
"9189aa9f-76a3-417f-a048-3fe186041c50","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Retail","ITC 171.1 In Slab - Works"
"ea73cd94-d0ed-463a-b06b-03e24c665f8e","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Commercial"
"1d98b88b-a0c7-45f8-836d-7b19cc55938f","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Commercial","ITP 171 In Slab - Works"
"286945ce-c68e-4ed8-b747-ed987457bf9b","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Commercial","ITC 171.1 In Slab - Works"
"eab10977-873d-47cd-a1ae-72a27b782f39","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Residential"
"df62cd0e-03ba-4662-804b-a0762f1efa4d","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Residential","ITP 171 In Slab - Works"
"bd387585-37a4-4ca9-a7d1-11c4fadd1dbf","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Residential","ITC 171.1 In Slab - Works"
"7b1da2e3-3fe1-44db-94db-8dfeecea90ae","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Shared"
"73513399-b903-4e3b-89c1-2518d62e0556","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Shared","B1 - Pour 1"
"1b36f261-2e33-4762-afb1-ae4d1746acc9","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Shared","B1 - Pour 1","ITP 171 In Slab - Works"
"6ed3b88a-16d1-4bc0-9d71-4cb1978f9309","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Shared","B1 - Pour 1","ITC 171.1 In Slab - Works"
"cdf36c97-f3bc-4847-a3a7-9e824ff5f598","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Shared","B1"
"a46b2251-237c-47d2-8271-66e59be0c2df","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Shared","R2"
"decf0649-6a95-4b7d-92d9-9fd995a9fa77","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","B1","Shared","R2","R2 - Pour 1"
"66a26f54-f2d4-4f8e-ad4d-4c17ec9dc767","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Shared","R2","R2 - Pour 1","ITC 171.1 In Slab - Works"
"059e0eb7-6da5-4b5e-b386-65ce15644970","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","B1","Shared","R2","R2 - Pour 1","ITP 171 In Slab - Works"
"a2a67dd6-b00f-4c23-a475-5b06689ea9b4","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Slab Works","R2"
"f62d0d26-5d1a-4628-9648-aa745e555955","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Slab Works","R2","Retail"
"b0e4709d-3435-438c-8018-29f891fb9ea4","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R2","Retail","ITP 171 In Slab - Works"
"e31defa5-0bb5-449b-b7b5-21180786e8f0","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R2","Retail","ITC 171.1 In Slab - Works"
"606dad53-cb36-4250-8f55-ed2d5491954b","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R2","Retail","Retail 1"
"91bbfc61-6d38-4c7a-8a00-ddc7614c63a8","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R2","Retail","Retail 1","ITC 171.1 In Slab - Works"
"0de06c2d-2be4-4f31-a495-31cce58ca5d9","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R2","Retail","Retail 1","ITP 171 In Slab - Works"
"f92efcb8-6996-4906-b754-ea60d5808030","","folder-normal","no-status-not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R2","Pour 1"
"c921dd62-68a7-4685-b9f4-f64cfbf8b2e3","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R3"
"0ce58989-e2fd-4dc0-8392-68bfa697b5c6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R3","Retail"
"6cd9d255-ccfb-4d2e-8d8f-bbd4e43ef98b","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R3","Retail","ITP 171 In Slab - Works"
"936559cc-e610-449d-9bbf-c394f9b251a9","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R3","Retail","ITC 171.1 In Slab - Works"
"f15f6d72-634a-4f82-a732-cd298d0055cc","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R3 Mez"
"cf16f66b-183e-4b45-9646-835e60fcf946","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R3 Mez","Retail"
"8c986e64-d44d-4ae0-b5fe-34c3eb0d576c","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R3 Mez","Retail","ITP 171 In Slab - Works"
"db22d6f1-234a-463c-bef4-26c4bfcf3fd0","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R3 Mez","Retail","ITC 171.1 In Slab - Works"
"39af3519-664a-4a94-92db-205b4a2470fa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R4"
"4fbf0c38-4c3a-48f8-b905-d8cb724b9f86","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R4","Retail"
"2992122a-df7d-43bd-9f7e-29376fe3b1db","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R4","Retail","ITP 171 In Slab - Works"
"f328bc5b-206e-41bc-8f24-453acda51d5d","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R4","Retail","ITC 171.1 In Slab - Works"
"5720d5e7-f257-45b7-a06e-24e7344e21d5","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R5"
"b264512d-1e6a-4f68-a9b4-bc19699e2ef6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R5","Retail"
"b0b4fb83-ca91-48bd-b765-a9c084dfe4f6","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R5","Retail","ITP 171 In Slab - Works"
"5581bf2d-de14-4425-bfb8-1821e21a2f81","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R5","Retail","ITC 171.1 In Slab - Works"
"3bc46e1b-267f-471b-95cc-83701823d49c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R6"
"751f7447-c450-4139-87bc-b30b4556bca2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","R6","Retail"
"d5dad89b-daf1-4a79-ab07-52ed5e8f120a","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R6","Retail","ITP 171 In Slab - Works"
"d03bd375-fbe7-4b51-b0d2-e9cbbe5eb53d","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","R6","Retail","ITC 171.1 In Slab - Works"
"eb07c787-94de-496b-ac9b-34b6b5690fb2","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C7"
"a0a70bf0-c516-4290-a6d0-c25b55b03c5c","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C7","Commercial"
"926722c1-cff6-4ec0-8eca-f9276b6d1c46","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C7","Commercial","ITP 171 In Slab - Works"
"399e97ef-1b16-4534-9d22-0728050b6225","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C7","Commercial","ITC 171.1 In Slab - Works"
"1bc2ab4e-1b30-4948-ac92-f39e96948ff6","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C8"
"6751732c-63be-4185-a299-633a49696bf0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C8","Commercial"
"8af0f8b6-ea76-4cc4-b2d6-09eebefce1fd","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C8","Commercial","ITP 171 In Slab - Works"
"54fd2d59-7eae-4ee8-96a8-13d116c53f10","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C8","Commercial","ITC 171.1 In Slab - Works"
"48e5f063-0d36-48ea-9a37-118e7c2850ee","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C9"
"7c703db3-7974-4baa-a36f-a540d125fcc0","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C9","Commercial"
"7fc1fbd4-1c1f-4785-8de4-9adbbf32d6d0","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C9","Commercial","ITP 171 In Slab - Works"
"c50470c4-0293-44fb-92d7-d6a2f7837c7d","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C9","Commercial","ITC 171.1 In Slab - Works"
"61db50ac-4634-438b-90f4-bfe1f233729d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C10"
"da35a249-4cd6-4a8d-aa3e-529cdd961175","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C10","Commercial"
"94b53e9b-d828-45ea-a403-b97e1505f206","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C10","Commercial","ITP 171 In Slab - Works"
"fb32f5e2-4441-4255-810e-455333be31e3","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C10","Commercial","ITC 171.1 In Slab - Works"
"fc18a051-a308-4f82-952d-5af37a3a328f","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C11"
"6dd10323-3d2e-48be-8c4e-1955d78e0df4","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C11","Commercial"
"3cfc544b-1762-426e-bd8c-a62e7cca1277","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C11","Commercial","ITP 171 In Slab - Works"
"bbc78c82-e3c9-4e12-b498-3cca14dfcc7c","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C11","Commercial","ITC 171.1 In Slab - Works"
"afda1f84-103f-418d-8df1-69afd22d10aa","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C12"
"d9fedee0-1614-4569-a5ff-b54fedc6a404","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","In Slab Works","C12","Commercial"
"e45a9239-2943-4673-868c-4b28717e99aa","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C12","Commercial","ITP 171 In Slab - Works"
"8640ace0-bf91-4760-a7ae-cb9fee6e39d9","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","C12","Commercial","ITC 171.1 In Slab - Works"
"6c12b24a-8ae5-4fd8-9f57-aa26aa8009a4","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L13"
"c834ca56-fb72-4372-b6a0-34f239d17373","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L13","Commercial/Shared"
"8721dede-17bf-4cfd-888c-1f876b03a75a","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L13","Commercial/Shared","ITP 171 In Slab - Works"
"f63ee2c3-7a4c-44bf-a826-760e8d30a492","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L13","Commercial/Shared","ITC 171.1 In Slab - Works"
"001a78dc-eb58-418b-a2cd-96cef388ecd9","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L13","Residential"
"c8163c92-f756-42f4-b110-317e3d6a3d18","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L13","Residential","L13 - L14 Stair C lighting"
"c28d3141-b30a-428f-9c8f-19abf70e3e42","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L13","Residential","L13 - L14 Stair C lighting","ITP 171 In Slab - Works"
"bbc5ad43-0329-4efa-a9d9-a56678869996","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L13","Residential","L13 - L14 Stair C lighting","ITC 171.1 In Slab - Works"
"8e8369e0-209e-437f-a4c3-550d2701c6a1","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L14"
"a3c49227-dbf1-4d3d-b54b-c74a1c562ee3","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L14","Apartment 1401"
"309187ae-09e6-4c36-86e4-9a7c832ed865","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L14","Apartment 1401","ITP 171 In Slab - Works"
"3bf849e7-9399-4114-92f9-40ce54bb5c26","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L14","Apartment 1401","ITC 171.1 In Slab - Works"
"9fb4341e-ccdf-46ee-b9bd-afd52e46a7f5","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L14","Apartment 1402"
"3a3903bc-cada-409f-83fa-68afe7a75a3c","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L14","Apartment 1402","ITC 171.1 In Slab - Works"
"f9de2278-0fda-4483-a0cc-595b3abca417","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L14","Apartment 1402","ITP 171 In Slab - Works"
"d6d96779-4263-41e1-80bc-50aeab0fa937","","folder-normal","pass","","step","TRUE","FALSE","Site QA","In Slab Works","L14","Apartment 1403"
"36068fa1-478d-4184-b615-615669b312a0","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L14","Apartment 1403","ITC 171.1 In Slab - Works"
"2e44955e-d3ce-4cc4-bb63-a54b837dc1c6","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L14","Apartment 1403","ITP 171 In Slab - Works"
"9f673877-07ac-45be-9ef4-c68451049914","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Slab Works","L15"
"5181dcc8-3d59-4ef9-96ce-54a61a5b7f31","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits"
"c5012de1-636e-45ee-af35-1e706dff1787","","checklist-flat","not-started","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits","ITC 171.1 In Slab - Works"
"0e1a1d37-eb9e-4f46-992d-291105234662","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits","ITP 171 In Slab - Works"
"a342b506-0c87-4efe-a5cd-d00bbbfdeece","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits","West side level 15 "
"97267445-2413-4d47-8ceb-5f39f891011d","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits","West side level 15 ","ITC 171.1 In Slab - Works"
"3bd2a260-6496-461f-9888-bcb08c1b1c8f","","checklist-flat","not-started","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits","West side level 15 ","ITP 171 In Slab - Works "
"23297ea4-ce44-4e7c-92b2-46e8dd901b33","","checklist-flat","pass","ITC 171.1 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits","West side level 15 ","ITC 171.1 In Slab - Works"
"13e3ac1e-79f1-4330-a764-94a157d21a76","","checklist-flat","pass","ITP 171 In Slab - Works","checklist-flat","FALSE","FALSE","Site QA","In Slab Works","L15","Fire stair lighting conduits","West side level 15 ","ITP 171 In Slab - Works"
"3b942cb2-87fd-42c7-9f2a-3adfc2539a2f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Site QA","Testing & Commissioning"
"8adb6eaa-3558-4ce6-8cd3-9b3b951c6f2d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Testing & Commissioning","B2"
"15c854cb-56da-4947-aab9-408cf72b1015","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Testing & Commissioning","B2","Commercial"
"87fcbe64-51c1-41aa-8d47-157eb21f6e42","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B2","Commercial","Attach - Testing & Commissioning ITP 167"
"b7ccd661-18ef-4b68-aab3-95f8b1bc26cf","","checklist-flat","no-status-not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B2","Commercial","Attach - Mains & Sub Mains ITC 167.1"
"ce329839-9e72-47a7-85be-20562a9948a3","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B2","Commercial","Attach - Sub-Circuits ITC 167.2"
"e84c0756-2027-4a3f-9cbb-23df51309d84","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B2","Commercial","Attach - Earthing ITC 167.3"
"39e2c085-8677-4fe8-a946-3abcd0cd3a7d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Testing & Commissioning","B1"
"6f20fd97-9abc-4e2d-a61e-ff342f2d5000","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Testing & Commissioning","B1","Commercial"
"c66f58f1-11dd-4125-9752-4a561d6555d5","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B1","Commercial","Attach - Testing & Commissioning ITP 167"
"6ef2119c-1994-433a-80e9-878184d65bda","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B1","Commercial","Attach - Mains & Sub Mains ITC 167.1"
"8cded6eb-ba14-4af2-9557-52bb2cc11b42","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B1","Commercial","Attach - Sub-Circuits ITC 167.2"
"f47c61a4-a0d0-457c-8ac2-807e52c99631","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","B1","Commercial","Attach - Earthing ITC 167.3"
"bd4a6db7-8c65-4fa7-b4bc-f9d2f89f628a","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Testing & Commissioning","R2"
"45563589-321b-4942-9370-41f4f9515e1d","","folder-normal","not-started","","step","TRUE","FALSE","Site QA","Testing & Commissioning","R2","Retail"
"1e552ea7-cda8-4845-a025-9e7065b39bf8","","checklist-flat","not-started","SYS - Documents","checklist-flat","FALSE","FALSE","Site QA","Testing & Commissioning","R2","Retail","Attach - Testing & Commissioning ITP 167"
