Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
39eaf1a6-ee0d-4100-9bf0-c837b429ac24,checklist,ITP-000 Pre-construction,itp,ITP-000 Pre-construction,,
51535b1a-ac26-4769-bc85-1f7ba1beade1,section,Pre-construction,,,,
d5f2de5b-1844-4b8b-9494-00345366394e,checkpoint,PC1.1 - Pre-Construction-PKG-Construction Management Plan,,,,
9cb08030-a1b4-58b4-aa30-19759969d214,note,Responsibility - ENG,,,,
d97fd768-106c-5aed-8a49-28134e3d84bd,note,Test Method - Visual,,,,
40d7ec2a-577f-590f-8a34-904cf05aeb60,note,Conformance Criteria - Approved Construction Management Plan saved in Construction Team Sharepoint and detailed in register,,,,
b132816d-9c22-58a5-8505-653a25659938,note,Frequency - Prior to works,,,,
8d264537-c84a-59ee-8506-57055b051946,note,Thiess HP/WP Check - HP,,,,
9c63b04d-3123-5f87-a40d-243882371884,note,Inspector HP/WP Sign Off - WP,,,,
24a3466b-fbf5-43de-b7ca-11b4744cff97,signoff,WITNESS POINT,,,,
dccbd29c-6e53-42a4-aa77-56d5a2245e5c,checkpoint,PC1.2 - Lot Register/ WBS,,,,
731f8e63-9c21-51d9-8e55-9d9b575b5560,note,Responsibility - ENG,,,,
5067a1db-2194-5c58-9d4a-8e6cb1f8cf52,note,Test Method - Visual,,,,
ea6fa4bd-af40-557b-a1b1-ef2c1fe6b6cf,note,Conformance Criteria - Lot register saved in Construction Team Sharepoint and detailed in register,,,,
94588b25-c4ac-5621-ae43-e8a1da908b68,note,Frequency - Prior to works,,,,
a6e495d4-a85e-5c8b-9e94-d0483d48b40e,note,Thiess HP/WP Check - WP,,,,
147f889c-d6d7-50b8-b9a2-f8c4d49faaf0,note,Inspector HP/WP Sign Off - WP,,,,
4fcac2b7-4adc-4364-b8a4-7412fb080e6a,signoff,WITNESS POINT,,,,
f72a1074-063a-4d47-a7f1-0395bd9eb44b,checkpoint,PC1.3 - Construction procedures,,,,
51a8cb8d-2c61-53cb-99e3-e639f64c30c6,note,Responsibility - ENG,,,,
933726ca-6948-5c00-90d7-15d6999cd3de,note,Test Method - Visual,,,,
93830690-3c17-57f0-ba13-a8310246c567,note,Conformance Criteria - Construction procedures saved in Construction Team Sharepoint and detailed in register,,,,
6d6147dd-ff23-59a0-90f0-99695566b1f5,note,Frequency - Prior to works,,,,
bbc2999f-f76d-515c-8153-7442c2461dbd,note,Thiess HP/WP Check - HP,,,,
7797c642-0f5a-5b06-af1d-9511c315b41f,note,Inspector HP/WP Sign Off - WP,,,,
9a028711-23bb-4193-9607-8ddc0bae556b,signoff,WITNESS POINT,,,,
9798f2ba-d8c2-48f2-a4f5-d710b962012a,checkpoint,PC1.4 - Excavation permit,,,,
95d3c806-8063-5e27-9668-d0b242086300,note,Responsibility - ENG,,,,
8916aac1-51a6-5ce0-8291-cb123c58ade7,note,Test Method - Visual,,,,
f265cb18-d913-5d79-a643-61a578d8f806,note,Conformance Criteria - Approved Excavation Permit saved in Construction Team Sharepoint and detailed in register,,,,
7f93843b-9275-5f5c-8251-435da3789f4b,note,Frequency - Prior to works,,,,
8e60b629-9f32-500e-add6-a101551735db,note,Thiess HP/WP Check - HP,,,,
0f1e7ca5-4178-5015-bfab-f0176438b559,note,Inspector HP/WP Sign Off - WP,,,,
0793db85-0e32-4baa-a740-27bcc77097e7,signoff,WITNESS POINT,,,,
e25f76c5-b49e-4616-8bf9-5aa7766491c5,checkpoint,PC1.5 - Dial before you dig check,,,,
57a4f0a8-3f8d-5d0e-93ec-6e1a94d3278c,note,Responsibility - ENG,,,,
c23a4f48-c772-5fa4-9fcd-b9218b736d35,note,Test Method - Visual,,,,
6363e9c4-d829-5d6c-afdb-b270d7ea490f,note,Conformance Criteria - In date DBYD certificate saved in Construction Team Sharepoint and detailed in register,,,,
8c0a1cb2-a6f1-5dd6-901f-16f0e1910bc4,note,Frequency - Prior to works,,,,
81f1fe66-23c8-5d52-9a8f-401f164b4895,note,Thiess HP/WP Check - HP,,,,
62029c75-459c-56b7-9133-1ccc3d7189c2,note,Inspector HP/WP Sign Off - WP,,,,
f89bc0d0-c7d9-4e30-a447-98e5649ba193,signoff,WITNESS POINT,,,,
1afaa620-9ec9-4f52-aefc-23b6fce4cf53,checkpoint,PC1.6 - Traffic control plan,,,,
96b6c5da-dcdf-5ade-bda1-2dd57041593b,note,Responsibility - ENG,,,,
756c5fce-de98-5311-8a4b-0df638afd89a,note,Test Method - Visual,,,,
3a87cab9-fbc4-5d6a-9ce5-102913bdc911,note,Conformance Criteria - Traffic control plansaved in Construction Team Sharepoint and detailed in register,,,,
10d26ef2-b36a-5071-bd09-c1f8a4c5e39c,note,Frequency - Prior to works,,,,
b7f85538-7ac7-5097-8cc0-77faceb9d107,note,Thiess HP/WP Check - HP,,,,
cacb7889-fac6-52a0-bdd7-4b5e86efaec6,note,Inspector HP/WP Sign Off - WP,,,,
c70f264d-517d-40d2-86a2-61ad62419bd1,signoff,WITNESS POINT,,,,
8f7e8f93-0c5e-4834-ba08-0c7b3abcfb02,checkpoint,PC1.7 - Inspection Test Plan (ITP) submitted and approved,,,,
4363e8b0-8dcd-5c88-b25a-db546e0f5a1f,note,Responsibility - ENG,,,,
5e97c6ee-75bb-5768-b9e7-ba49656e6d63,note,Test Method - Visual,,,,
4d52017a-5463-5b85-b8a2-3490bd5784db,note,Conformance Criteria - Approved ITPs relevant to the works saved in Construction Team Sharepoint and detailed in register,,,,
d2440ea8-6546-56a1-8021-c92d68f9da8d,note,Frequency - Prior to works,,,,
7976b1a3-9bf9-5c3a-a4e8-fcf344a5ee9b,note,Thiess HP/WP Check - HP,,,,
23bd4684-ca52-5fd9-a24c-746a633febbc,note,Inspector HP/WP Sign Off - WP,,,,
89fc55c4-d4a5-4806-9cb7-b5fdd80d1182,signoff,WITNESS POINT,,,,
92b8e7de-0df5-4bd4-84f2-ed1d9583bda8,checkpoint,PC1.8 - IFC drawings,,,,
