Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
FH-ZU2-QU-ITP019 - Spray Seal Placement,,,,,
,Scope,,,fh-zu2-qu-itp019 - spray seal placement,
,Rows,,,,
,,FH-ZU2-QU-ITP019 - Spray Seal Placement,dynamic,fh-zu2-qu-itp019 - spray seal placement,
,Columns,,,,
,,1.1 - Check for Correct Documentation,,1.1 - Check for Correct Documentation,1.0 - Preliminary Activities
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,1.0 - Preliminary Activities
,,1.3 - Plant & Equipment Check,,1.3 - Plant & Equipment Check,1.0 - Preliminary Activities
,,2.1 - Material Approval,,2.1 - Material Approval,2.0 - Materials
,,3.1 - Underlying Surface,,3.1 - Underlying Surface,3.0 - Construction
,,3.2 - Binder and Aggregate Application,,3.2 - Binder and Aggregate Application,3.0 - Construction
,,3.3 - Aggregate Spreading,,3.3 - Aggregate Spreading,3.0 - Construction
,,3.4 - Rolling of Aggregate,,3.4 - Rolling of Aggregate,3.0 - Construction
,,3.5 - Removal of Loose Aggregate,,3.5 - Removal of Loose Aggregate,3.0 - Construction
,,Final Inspection,,final inspection,
,,Final Inspection - Name:,Print Name:,final inspection,
,,Final Inspection - Position:,Position:,final inspection,
,,,,,
FH-ZU2-QU-ITP020 - Prime Coat,,,,,
,Scope,,,fh-zu2-qu-itp020 - prime coat,
,Rows,,,,
,,FH-ZU2-QU-ITP020 - Prime Coat,dynamic,fh-zu2-qu-itp020 - prime coat,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,1.0 - Preliminary Activities
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,1.0 - Preliminary Activities
,,1.3 - Plant & Equipment Check,,1.3 - Plant & Equipment Check,1.0 - Preliminary Activities
,,1.4 - Weather Conditions,,1.4 - Weather Conditions,1.0 - Preliminary Activities
,,2.1 - Cut-back Bitumen,,2.1 - Cut-back Bitumen,2.0 - Materials
,,2.2 - Cutter,,2.2 - Cutter,2.0 - Materials
,,2.3 - Bitumen Emulsion,,2.3 - Bitumen Emulsion,2.0 - Materials
,,2.4 - Blinding Sand,,2.4 - Blinding Sand,2.0 - Materials
,,2.5 - Test Certificates,,2.5 - Test Certificates,2.0 - Materials
,,3.1 - Trial Application,,3.1 - Trial Application,3.0 - Construction
,,3.2 - Surface Preparation,,3.2 - Surface Preparation,3.0 - Construction
,,3.3 - Application of Bituminous Material,,3.3 - Application of Bituminous Material,3.0 - Construction
,,3.4 - Job Samples,,3.4 - Job Samples,3.0 - Construction
,,3.5 - Spray Rates,,3.5 - Spray Rates,3.0 - Construction
,,Final Inspection,,final inspection,
,,Final Inspection - Name:,Print Name:,final inspection,
,,Final Inspection - Position:,Position:,final inspection,
,,,,,
FH-ZU2-QU-ITP044 - AGL Luminaires,,,,,
,Scope,,,fh-zu2-qu-itp044 - agl luminaires,
,Rows,,,,
,,FH-ZU2-QU-ITP044 - AGL Luminaires,dynamic,fh-zu2-qu-itp044 - agl luminaires,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,
,,1.3 - Material/equipment approvals,,1.3 - Material/equipment approvals,
