"Rich Type","Id","Warnings","type","name","values","prefix","postfix","Usage Count","User Addable","Template Name","Template Id"
"checklist-flat",,"","checklist","Shotcrete Walls ITP","",,,0,"Yes","Shotcrete Walls ITP","1723be22-a4a1-48e5-a0a0-b22672eadde4"
"checkpoint-status",,"","checkpoint","Concrete mix design confirmed"
"checkpoint-status",,"","checkpoint","Soil cleaned off piles and back of the wall"
"checkpoint-status",,"","checkpoint","Reinforcement installed as per drawings and specifications"
"checkpoint-status",,"","checkpoint","Reinforcement drilled and epoxied (correct epoxy being used and embedment)"
"checkpoint-status",,"","checkpoint","Cover to reinforcement as per specifications"
"checkpoint-status",,"","checkpoint","CHS Confirmed as per drawings"
"text","166184ac-4486-53cb-b50b-7e7ec5cb6ce2","","textbox","Thickness",,,
"text","c142b9ca-3324-5408-b2d4-0971305671e5","","textbox","Size Gauge",,,
"text","3f185b23-766f-5579-897e-2e6e4f3093d9","","textbox","Length",,,
"checkpoint-status",,"","checkpoint","Water Proofing installed"
"checkpoint-status",,"","checkpoint","Engineer inspection completed or photos sent"
"label","4528516d-5d7c-5311-8a86-ca468701b829","","note","Engineer sign off attached",,,
"checkpoint-status",,"","checkpoint","Concrete mix design checked upon delivery of concrete"
"label","f3ad1568-dac9-55ee-97f1-0461dd7b5569","","note","Delivery docket attached",,,
"checkpoint-status",,"","checkpoint","Wall trowelled, and finish completed as per architectural (or architectural sample)"
"checkpoint-status",,"","checkpoint","Slab Starters for B1"

"checklist-flat",,"","checklist","Capping Beams ITP","itp",,,1,"Yes","SYS - Capping Beams ITP (old version)","4e929a44-9d8c-4e3e-b27e-9d96aecdecef"
"checkpoint-status",,"","checkpoint","1. Drawing # / Revision"
"label","6df23035-b963-56fe-9889-17d4dc26092b","","note","Australian Standards: AS3610",,,
"text","eff65731-550a-5af8-9a80-e21a2c823dfc","","textbox","Architectural:",,,
"text","4d252e07-7080-5f00-942b-ef81132acd0f","","textbox","Structural:",,,
"text","d1343b63-6ccd-5398-aa57-03e412793e62","","textbox","Precast:",,,
"label","eff59425-e7de-54bf-9ab2-ea8f873b5d0d","","note","Point Type: Witness",,,
"checkpoint-status",,"","checkpoint","2. Reference (Use gridlines)"
"label","5d6d0cee-bc86-5590-8c2f-f16614cabef2","","note","Point Type: Witness",,,
"checkpoint-status",,"","checkpoint","3. Surveyor to Check Position of Capping beam"
"label","de271d25-60ae-5b1d-87e9-8b3719b69d05","","note","Point Type: Witness",,,
"checkpoint-status",,"","checkpoint","4. Top Blinding / Top Beam (Termination Height)"
"text","4e2f9e9a-28f6-5a43-bfde-8d6c8a5ff9cb","","textbox","Top Blinding:",,,
"text","4ebc07df-5260-54f6-9f89-e97945f42e8a","","textbox","Top Beam (Termination Height):",,,
"label","3745b53b-efec-50f8-af35-be5e29d134d5","","note","Point Type: Witness",,,
"checkpoint-status",,"","checkpoint","5. Waterproofing"
"label","c9b67cbc-49ad-5475-9e19-641ade53219a","","note","5.1 CETCO/Bravada Inspection:",,,
"label","259244a6-0eb4-5f78-bc75-e9e70fed0f2d","","note","5.2",,,
"label","650a1a81-0699-5c60-a9d5-ed87afec1284","","note","– Sheet Membrane Cut Around Each Pile",,,
"text","ec69df1e-27af-5b02-bd18-c36bb2e144bc","","textbox","– Membrane Application:",,,
"text","90f972d6-cec1-5bb9-a6b5-5fc5a513c565","","textbox","– 450mm Overlap Sheet Membrane:",,,
"text","9f4e5ee6-895f-5b08-8b0e-2d1688656374","","textbox","– Waterstop Around Each Pile:",,,
"label","92ccc320-86de-59a8-aa5b-ecd78b86fd7d","","note","5.3 Photos of Waterproofing detail executed",,,
"label","669f39b9-8d0e-5fcf-891f-8577c9c182fd","","note","Point Type: Hold",,,
"holdpoint",,"","signoff","HOLD POINT"
"checkpoint-status",,"","checkpoint","6. Reo"
"text","10b7c552-4329-56cc-a354-f4b6984d795a","","textbox","Reo placement:",,,
"text","ae62046e-4212-55e3-b14a-c5ccaf867718","","textbox","Pile Reo Length:",,,
"text","73963823-fe9d-5816-85e1-e54153788a95","","textbox","Reo Size/Configuration:",,,
"label","69972793-99fa-59d9-8c3f-8cbd9a9c094d","","note","Refer to Schedule",,,
"label","c5385ec6-cee6-5352-9905-78865dcee302","","note","Cover: 50mm",,,
