Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,SITE QA,,
,Rows,,,,,
,,EXISTING CONDITIONS REPORT - SWITCHBOARDS,dynamic,SWITCHBOARDS,EXISTING CONDITIONS REPORT,SITE QA
,,EXISTING CONDITIONS REPORT - EQUIPMENT,dynamic,EQUIPMENT,EXISTING CONDITIONS REPORT,SITE QA
,,ROUGH-IN,dynamic,ROUGH-IN,SITE QA,
,,FITOFF,dynamic,FITOFF,SITE QA,
,,PRE-ENERGISATION TESTS,dynamic,PRE-ENERGISATION TESTS,SITE QA,
,,ENERGISATION/TESTING,dynamic,ENERGISATION/TESTING,SITE QA,
,,HANDOVER,dynamic,HANDOVER,SITE QA,
,Columns,,,,,
,,SITE QA,,SITE QA,,
