Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Level 3 - Part One,dynamic,Part One,Level 3,Site QA
,,Level 3 - Part Two,dynamic,Part Two,Level 3,Site QA
,,Level 2 - Part One,dynamic,Part One,Level 2,Site QA
,,Level 2 - Part Two,dynamic,Part Two,Level 2,Site QA
,,Level 1 - Part One,dynamic,Part One,Level 1,Site QA
,,Level 1 - Part Two,dynamic,Part Two,Level 1,Site QA
,Columns,,,,,
,,Timber partition wall,,Timber partition wall,,
,,GIB Lining,,GIB Lining,,
