Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
e90f1869-561d-401c-b451-543bfb3da2be,checklist,Pre-Pour Checklist,,Pre-Pour Checklist,,
1f5ad4e3-2440-49d1-8cc6-8da58cf41420,section,Product Detail,,,,
d90bfa34-8b4c-4a15-bb28-723c46deeef4,checkpoint,Details,,,,
ce8b5be3-ea75-58b1-a3e7-2967a0383f77,textbox,Product ID,,,,
57ba2d73-fb61-53ed-8da5-4f1f3c774daa,textbox,Weight,,,,
b5306076-958a-5cc4-8f8e-67426ad1dc5f,textbox,Manufacture Date,,,,
42c9fa11-750c-4886-a6b6-88596bff77de,section,Formwork,,,,
3f0cdcab-4b3f-476d-b56b-b16ee107e388,checkpoint,Check Length,,,,
aa821181-55ff-5434-9c60-590f582ffa1a,textbox,length,,,,
52ec7df5-ba4b-4cfb-a76e-660dcfff8f63,checkpoint,Check Width,,,,
24e33343-a8e9-549c-b3fa-c26f874bb8c4,textbox,width,,,,
478266b9-d083-4b39-8262-306e351e2909,checkpoint,Check Thickness,,,,
0570df06-5d73-5fa2-a207-7cd5401af655,textbox,thickness,,,,
dcc56b68-3340-44ea-92f1-17fa5704ae43,checkpoint,Check Diagnonal,,,,
5320e261-0158-45f1-80f6-3ac8bfd372dd,checkpoint,Sideform Trueness,,,,
826c421c-3819-4e01-a290-04d4799f9553,checkpoint,Magnets / Forms Secure,,,,
fbfd6b1e-be95-4fed-ace9-bd78d0e8e3f9,checkpoint,Splayed forms checked,,,,
809900d9-8079-4836-8656-f6783a846e5c,checkpoint,Penotration dimensions checked,,,,
344dceb0-c2d3-4e2c-afd4-2f75ec739272,checkpoint,Curves / Radius Checked,,,,
26a843b1-0618-4e73-9fb7-82c2d06c617c,checkpoint,Rebates size and location checked,,,,
f2115ccc-c889-4060-9566-a6369573178a,checkpoint,Weather steps dimensions checked,,,,
b8c4f4f1-454e-4936-a39c-ed94b5d75f1e,checkpoint,Weather steps orientation checked,,,,
26681f59-631d-4176-aa8e-8dcb2fcc9401,checkpoint,Form release applied correctly,,,,
