resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Corridor incl. stacks,,,,,,,,
Plumbing Preline QA,checklist,,,,Cold Water,,,,,,,
Plumbing Preline QA,checklist,,,,Hotwater,,,,,,,
,step,,,Zone 1,,,,,,,,
Plumbing Preline QA,checklist,,,,Cold Water,,,,,,,
Plumbing Preline QA,checklist,,,,Hotwater,,,,,,,
Plumbing Preline QA,checklist,,,,Waste,,,,,,,
,step,,,Zone 2,,,,,,,,
Plumbing Preline QA,checklist,,,,Cold Water,,,,,,,
Plumbing Preline QA,checklist,,,,Hotwater,,,,,,,
Plumbing Preline QA,checklist,,,,Waste,,,,,,,
,step,,,Zone 3,,,,,,,,
Plumbing Preline QA,checklist,,,,Cold Water,,,,,,,
Plumbing Preline QA,checklist,,,,Hotwater,,,,,,,
Plumbing Preline QA,checklist,,,,Waste,,,,,,,
,step,,,Zone 4,,,,,,,,
Plumbing Preline QA,checklist,,,,Cold Water,,,,,,,
Plumbing Preline QA,checklist,,,,Hotwater,,,,,,,
Plumbing Preline QA,checklist,,,,Waste,,,,,,,
