type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,1630-P200-SYM-QAC-ITP-0001 Site Clearing and Grubbing,,,,,Yes,1630-P200-SYM-QAC-ITP-0001 Site Clearing and Grubbing,a073e436-6148-4f4e-a1cf-0ac516489764
checkpoint-group,1.0 Pre-start activities,,,,,,,
checkpoint-status,1.1 - Define Lot,,,,,,,
label,Ref docs - 1200.15 (b) (i) (B),,,,,,,
label,Acceptance criteria - Clearly mark out lot and extents.,,,,,,,
label,• All No-Go Zones must be protected by temporary fencing and signage visible.,,,,,,,
label,• All fencing of No-Go Zones must be:,,,,,,,
label,"a. erected a minimum of 1 metre beyond the boundary of the habitat to be protected, at the Tree Protection Zone or as directed by the Superintendent;",,,,,,,
label,"b. at minimum, constructed of star picket and paraweb with two wire supports. The star pickets must be 1.3m in height, installed to a height of 1m above ground level and the paraweb must be installed to ensure a minimum 30cm gap is available between the bottom of the fence and existing ground to allow for fauna movement;",,,,,,,
label,c. communicated by signage installed on the temporary fencing at intervals no less than 10 metres apart stating ‘Environmental No-Go Zone – no unauthorised access’;,,,,,,,
label,"d. installed prior to commencement of works in the immediate area, in accordance with the relevant approved SEP; and",,,,,,,
label,e. retained in place for the duration of construction activities.,,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint-no-status,1.1.1 - Lot Map,,,,,,,
button,Lot map,"Yes,No,N/A",,,,,,
checkpoint-status,1.2 - Works required inside a No-Go Zone,,,,,,,
label,Ref docs - 1200.15 (b) (i) (B),,,,,,,
label,"Acceptance criteria - No works are to occur inside any No-Go Zones, except for where the following process is followed:",,,,,,,
label,"• Before commencement, where works have potential to impact flora and fauna protected by a No Go Zone, the Superintendent has been provided a report to the requirements of 1200.15 (b) (i) (B) for approval 5 days before the proposed Delivery Activities and it has been approved by the Superintendent.",,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint-status,1.3 - MRPV Vegetation Removal Permit,,,,,,,
label,Ref docs - Vegetation Removal Permit / PS3020.07 (a) (ii),,,,,,,
label,Acceptance criteria - Sign off by the Project and MRPV Environmental Representatives. This is to be reviewed by the Superintendent prior to removal and provided to Environmental team,,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-no-status,1.3.1 - Environmental Permit,,,,,,,
button,Environmental permit,"Yes,No,N/A",,,,,,
checkpoint-status,1.4 - Design Documents Required,,,,,,,
label,Ref docs - 1170.11,,,,,,,
label,"Acceptance criteria - For site clearing and grubbing, the documents needed are:",,,,,,,
label,(1) marked up drawings that relate to the design Documents and clearly define the scope of the Enabling Works;,,,,,,,
label,(2) any relevant Construction Specification for the Enabling Works.,,,,,,,
label,"(3) a drawing showing environmental approval boundaries, activity areas and no-go zones.",,,,,,,
label,(4) evidence that any required design related Approvals have been obtained; and,,,,,,,
label,(5) a list of all required Approvals.,,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint-status,1.5 - Site Environmental Protection Plan,,,,,,,
label,Acceptance criteria - Site Environmental Protection Plans and Site Erosion Control Plans have been reviewed and approved for works.,,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - R,,,,,,,
label,Resp - ENV REP,,,,,,,
checkpoint-group,2.0 Pre-Clearing activities,,,,,,,
checkpoint-status,2.1 - Pre-Clearing Identification,,,,,,,
label,Ref docs - 1200.15 (b)(i)(C),,,,,,,
label,"Acceptance criteria - No less than 7 days prior clearing, an ecologist has certified that all habitat trees are clearly identified and marked with flagging tape or survey, consistent with the Design Documents and permits and approvals.",,,,,,,
label,"• Any salvageable timber suitable for reuse to be identified and marked for stockpiling, for it to be reused after clearing.",,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - 7 days prior to proposed clearing,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint-status,2.2 - On-site inspection,,,,,,,
label,Ref docs - 1200.15 (b)(i)(C) (4),,,,,,,
label,"Acceptance criteria - Prior to removal of vegetation, site inspection to be arranged with the Superintendent and other authorities to confirm the requirements of Sections 1200.15(b)(i)(C)(1) and 1200.15(b)(i)(C)(2) have been achieved.",,,,,,,
label,"• All Approvals are in place and the ecologist is always on site, ready to perform further inspections in accordance with Sections 1200.15(b)(i)(C)(3) and 200.15(b)(i)(C)(5).",,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - Prior to clearing,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint-group,3.0 Onsite Clearing and Grubbing,,,,,,,
checkpoint-status,3.1 - Clearing,,,,,,,
label,Ref docs - VR201.04 1200.15 (b)(i)(C) (5),,,,,,,
label,Acceptance criteria - Only non-habitat trees can be removed during the first stage of clearing. Habitat trees can then be removed after approvals have been received and a minimum of 24 hours after the removal of non-habitat trees.,,,,,,,
label,"• Prior to commencing of clearing each day, the ecologist appointed should inspect the area for signs of wildlife.",,,,,,,
button,Has all of the above been completed?,"Yes, No, N/A",,,,,,
label,Freq - Each lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint-status,3.2 - Grubbing,,,,,,,
label,Ref docs - VR201.05,,,,,,,
label,"Acceptance criteria - In areas where excavation will be undertaken, all vegetation shall be grubbed as per the requirements of VR 201.05 and early works – subgrade improvement design package",,,,,,,
label,• Holes resulting from grubbing shall be backfilled with similar material and compacted to same degree as surrounding material.,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint-status,3.3 - Clearing at Culvert Sites,,,,,,,
label,Ref docs - VR201.06,,,,,,,
label,Acceptance criteria - Any trees or stumps with 10m of any portion of a proposed culvert having a waterway area greater than 6m^2 shall be cleared and grubbed in accordance with the requirements of VR201.,,,,,,,
