Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
ITP-001 - Subgrade Preparation,,,,,
,Scope,,,ITP-001 - Subgrade Preparation,
,Rows,,,,
,,A1 - PA,dynamic,A1 - PA,
,,A2 - PF,dynamic,A2 - PF,
,,A3 - SY,dynamic,A3 - SY,
,,A4 - RV,dynamic,A4 - RV,
,,A5 - BU,dynamic,A5 - BU,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,
,,Date Completed:,Date Completed:,1.1 - Check for correct documentation,
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,
,,1.3 - Selection and approval of Disposal Site,,1.3 - Selection and approval of Disposal Site,
,,2.1 - Excavation,,2.1 - Excavation,
,,2.2 - Reinstatement of bonds,,2.2 - Reinstatement of bonds,
,,2.3 - Inspection of Subgrade Material,,2.3 - Inspection of Subgrade Material,
,,2.4 - Width and Level conformity,,2.4 - Width and Level conformity,
,,Final Inspection,,Final Inspection,
,,Print Name:,Print Name:,Final Inspection,
,,Position:,Position:,Final Inspection,
,,Date:,Date:,Final Inspection,
,,,,,
ITP-002 - Feeder conduits and pits,,,,,
,Scope,,,ITP-002 - Feeder conduits and pits,
,Rows,,,,
,,A1 - PA,dynamic,A1 - PA,
,,A2 - PF,dynamic,A2 - PF,
,,A3 - SY,dynamic,A3 - SY,
,,A4 - RV,dynamic,A4 - RV,
,,A5 - BU,dynamic,A5 - BU,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,
,,Date Completed:,Date Completed:,1.1 - Check for correct documentation,
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,
,,1.3 - Materials,,1.3 - Materials,
,,2.1 - Survey set-out,,2.1 - Survey set-out,
,,2.2 - Excavation and Trenching,,2.2 - Excavation and Trenching,
,,2.3 - Installation of Conduits and pits,,2.3 - Installation of Conduits and pits,
,,2.4 - Inspection of conduit installation,,2.4 - Inspection of conduit installation,
,,2.5 - Backfill of Trenches,,2.5 - Backfill of Trenches,
,,2.6 - Installation of Draw Cords,,2.6 - Installation of Draw Cords,
,,2.7 - Compaction,,2.7 - Compaction,
,,2.8 - Feeder Pits & Pit Lids,,2.8 - Feeder Pits & Pit Lids,
,,Final Inspection,,Final Inspection,
,,Print Name:,Print Name:,Final Inspection,
,,Position:,Position:,Final Inspection,
,,Date:,Date:,Final Inspection,
,,,,,
ITP-003 - Electrical and Communication Conduit,,,,,
,Scope,,,ITP-003 - Electrical and Communication Conduit,
,Rows,,,,
,,A1 - PA,dynamic,A1 - PA,
,,A2 - PF,dynamic,A2 - PF,
,,A3 - SY,dynamic,A3 - SY,
,,A4 - RV,dynamic,A4 - RV,
,,A5 - BU,dynamic,A5 - BU,
,Columns,,,,
,,1.1 - Check for correct documentation,,1.1 - Check for correct documentation,
,,Date Completed:,Date Completed:,1.1 - Check for correct documentation,
,,1.2 - Implementation of all measures and controls,,1.2 - Implementation of all measures and controls,
,,1.3 - Materials,,1.3 - Materials,
,,2.1 - Survey set-out,,2.1 - Survey set-out,
,,2.2 - Excavation and Trenching,,2.2 - Excavation and Trenching,
,,2.3 - Installation of Conduits and pits,,2.3 - Installation of Conduits and pits,
,,2.4 - Inspection of conduit installation,,2.4 - Inspection of conduit installation,
,,2.5 - Backfill of Trenches,,2.5 - Backfill of Trenches,
,,2.6 - Installation of Draw Cords,,2.6 - Installation of Draw Cords,
,,2.7 - Compaction,,2.7 - Compaction,
,,Final Inspection,,Final Inspection,
,,Print Name:,Print Name:,Final Inspection,
,,Position:,Position:,Final Inspection,
,,Date:,Date:,Final Inspection,
,,,,,
ITP-004a - Class 2 Base Course Placement,,,,,
,Scope,,,ITP-004a - Class 2 Base Course Placement,
