Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
0167ee88-4c50-4b65-8a52-3446ac6d1a17,checklist,FH-ZU2-QU-ITP024 - Line Marking - Rev 1,itp,ITP024 - Line Marking,,
,section,1.0 - Preliminary Activities,,,,
,checkpoint,1.1 - Check for correct documentation,,,,
,note,Frequency - Prior to commencing works,,,,
,note,"Acceptance Criteria - Current revision of drawings, technical specifications, permits as required for excavation and any other construction documentation is being utilised by Fulton Hogan and subcontractors.",,,,
,note,○ Current revisions of these documents to be obtained via Aconex.,,,,
,note,Reference Documents - Current revisions in Aconex,,,,
,note,Inspection/Test Method - Visual inspection,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,IP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
,checkpoint,1.2 - Linemarking Plan Approval,,,,
,note,Frequency - Prior to commencing works,,,,
,note,Acceptance Criteria - A linemarking plan showing which lines are to be removed and which lines are to be applied needs to be approved by the Contract Administrator prior to commencement.,,,,
,note,Reference Documents - FH Internal,,,,
,note,Inspection/Test Method - Aconex Correspondence,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,HP,,,,
,note,"Responsibility - Project Engineer, Principal’s Representative",,,,
,date,Date Completed:,,,,
,signoff,AUTHORITY HOLDPOINT,,,,
,checkpoint,1.3 - Implementation of all measures and controls,,,,
,note,Frequency - Prior to commencing works,,,,
,note,"Acceptance Criteria - All necessary measures and controls are being implemented, that is: PSP, EMP, TMP, SWMS & WMS.",,,,
,note,"Reference Documents - PSP, EMP, TMP, WMS, SWMS",,,,
,note,Inspection/Test Method - Visual Inspection,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,IP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
,checkpoint,1.3 - Plant and Equipment,,,,
,note,Frequency - Prior to commencing works,,,,
,note,Acceptance Criteria - Plant and equipment used in the works are appropriate to achieve specification requirements.,,,,
,note,Reference Documents - Beca Spec 002 15.3,,,,
,note,Inspection/Test Method - Verify,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,IP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
,checkpoint,1.4 - Materials,,,,
,note,Frequency - Prior to commencing works,,,,
,note,Acceptance Criteria - The paint to be used shall be a premixed synthetic latex-based paint (such as WATTYL AIRPAVE or approved equivalent).,,,,
,note,Reference Documents - Beca Spec 002 15.4.1,,,,
,note,Inspection/Test Method - Aconex Correspondence,,,,
,note,Aconex ref: FHPL-TRANSMIT-001678,,,,
,note,Record of conformity - This ITP signed,,,,
,note,HP,,,,
,note,"Responsibility - Project Engineer, Principal’s Representative",,,,
,date,Date Completed:,,,,
,note,Principal’s Representative - FHPL-TRANSMIT-001678,,,,
,signoff,AUTHORITY HOLDPOINT,,,,
,checkpoint,1.5 - Material Handling,,,,
,note,Frequency - Prior / During works,,,,
,note,"Acceptance Criteria - The paint Is to be packaged in 20 litre containers that are of durable construction without sharp edges. Paint containers are to be clearly labelled “Airport Pavement Marking Paint” as well as being labelled with the following: Manufacturer’s name, Colour, Batch number and Date.",,,,
,note,Reference Documents - Beca Spec 002 15.4.2,,,,
,note,Inspection/Test Method - Visual Inspection,,,,
,note,Record of conformity - This ITP signed,,,,
,note,IP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
,checkpoint,1.6 - Survey and setting out,,,,
,note,Frequency - Prior to commencing works,,,,
,note,Acceptance Criteria - The Contractor shall carry out the setting out of the pavement Markings as shown on the drawings. This shall be approved by the Principal’s Representative.,,,,
,note,Reference Documents - Beca Spec 002 15.7,,,,
,note,Inspection/Test Method - Verify,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,HP,,,,
,note,"Responsibility - Project Engineer, Principal’s Representative",,,,
,date,Date Completed:,,,,
,signoff,AUTHORITY HOLDPOINT,,,,
,section,2.0 - Construction,,,,
,checkpoint,2.1 - Removal of Existing Line Marking,,,,
,note,Frequency - Each Lot,,,,
,note,"Acceptance Criteria - Existing pavement markings, at the locations shown on the Drawings, shall be removed by water blasting or other approved means that is non-destructive to the existing pavement surface.",,,,
,note,Reference Documents - Beca Spec 002 15.5,,,,
,note,Inspection/Test Method - Verify,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,HP,,,,
,note,"Responsibility - Project / Site Engineer, Principal’s Representative",,,,
,date,Date Completed:,,,,
,signoff,AUTHORITY HOLDPOINT,,,,
,checkpoint,2.2 - Surface preparation,,,,
,note,Frequency - Each Lot,,,,
,note,Acceptance Criteria - The surface of the asphalt or concrete pavement in the areas to be painted shall be thoroughly cleaned prior to the application of the pavement marking paint. This shall be approved by the Principal’s Representative.,,,,
,note,Reference Documents - Beca Spec 002 15.6,,,,
,note,Inspection/Test Method - Visual Inspection,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,HP,,,,
,note,"Responsibility - Project / Site Engineer, Principal’s Representative",,,,
,date,Date Completed:,,,,
,signoff,AUTHORITY HOLDPOINT,,,,
,checkpoint,2.3 - Weather Conditions,,,,
,note,Frequency - Each Lot,,,,
,note,Acceptance Criteria - Pavement marking shall not proceed during wet weather or when the pavement surface is wet or when rain is likely or during high winds.,,,,
,note,Reference Documents - Beca Spec 002 15.10,,,,
,note,Inspection/Test Method - Verify & Visual Inspection,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,IP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
,checkpoint,2.4 - Application,,,,
,note,Frequency - Each Lot,,,,
,note,Acceptance Criteria - The paint must be applied in two even coats to provide the required minimum total dry film thickness for the two different paints are:,,,,
,note, – Dulux Roadmaster dry film thickness (210µm),,,,
,note, – WATTYL Airpave dry film thickness (60µm).,,,,
,note,○ The second coat is to be applied no less than three days following the initial coat.,,,,
,note,Reference Documents - Beca Spec 002 15.8 / Manufacture rs Specs,,,,
,note,Inspection/Test Method - Visual Inspection,,,,
,note,Record of conformity - This ITP Signed,,,,
,note,IP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
,checkpoint,2.5 - Application Rate and Conformity of Application,,,,
,note,Frequency - Each Lot,,,,
,note,Acceptance Criteria - Daily records of paint usage and the area covered shall be maintained by the Contractor.,,,,
,note,Reference Documents - Beca Spec 002 15.12,,,,
,note,Inspection/Test Method - Verify,,,,
,note,Record of conformity - This ITP Signed / Daily Records,,,,
,note,IP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
,section,3.0 - Post Construction,,,,
,checkpoint,3.1 - Records,,,,
,note,Frequency - Each Lot,,,,
,note,Acceptance Criteria - Finished pavement markings shall conform to the following tolerances:,,,,
,note, – Location of pavement markings ±10mm,,,,
,note, – Width of any line or line forming an alpha/numeric symbol ±5mm,,,,
,note, – Length of any line and the spacing of broken lines ±50mm,,,,
,note, – Dimensions of any alpha/numeric symbol ±10mm,,,,
,note,Reference Documents - Beca Spec 002 15.9,,,,
,note,Inspection/Test Method - Verify,,,,
,note,Record of conformity - Survey,,,,
,note,SCP,,,,
,note,Responsibility - Project / Site Engineer,,,,
,date,Date Completed:,,,,
484101ca-0126-4182-84a6-58c3c059b05e,checkpoint,Final Inspection,,,,
fc3dbe4d-1b31-544b-b7ca-9ac225ab4b25,note,On behalf of Fulton Hogan it is hereby certified that the Works represented by the items of work listed have been tested in a ccordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.,,,,
50301623-e6bf-51a3-adb5-4d912e8f3190,textbox,Print Name:,,,,
7becb5e9-8fd1-53c6-add9-4aca6843ab22,textbox,Position:,,,,
2f040c82-6f78-5cb0-b295-195fd2363c42,date,Work Completed On:,,,,
4b6a41e3-e571-5d4e-a0f0-1ed4cd73d2bf,date,Date:,,,,
