Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,,,
,,BUILDING-D - Roof - GEF-D-R.01,,Site QA,Fit-Off,BUILDING-D,Roof,GEF-D-R.01,Common Area Fit-Off Checklist [D]
,Columns,,,,,,,,
,,Lobby supply grilles fitted,,Lobby supply grilles fitted,,,,,
,,Lobby exhaust grilles fitted,,Lobby exhaust grilles fitted,,,,,
,,Lobby Relief VCD is installed,,Lobby Relief VCD is installed and the motirised actuator is fitted of and wired,,,,,
,,Lobby relief grilles fitted,,Lobby relief grilles fitted,,,,,
,,Stair pressurisation grilles in the stair shaft fitted,,Stair pressurisation grilles in the stair shaft fitted,,,,,
,,Stair pressurization VCD / OBD is installed ,,Stair pressurization VCD / OBD is installed ,,,,,
,,Carpark supply grilles fitted,,Carpark supply grilles fitted,,,,,
,,Carpark supply VCD / OBD is installed,,Carpark supply VCD / OBD is installed and the motirised actuator is fitted of and wired (if applicable),,,,,
,,Carpark Exhaust grilles fitted,,Carpark Exhaust grilles fitted,,,,,
,,Carpark Exhaust VCD / OBD is installed,,Carpark Exhaust VCD / OBD is installed and the motirised actuator is fitted of and wired (if applicable),,,,,
,,Garbage Exhaust grilles fitted,,Garbage Exhaust grilles fitted,,,,,
,,Garbage Exhaust VCD/ OBD is installed ,,Garbage Exhaust VCD/ OBD is installed ,,,,,
,,General Exhaust grilles fitted,,General Exhaust grilles fitted,,,,,
,,General Exhaust VCD / OBD is installed ,,General Exhaust VCD / OBD is installed ,,,,,
,,Loading Dock grilles fitted,,Loading Dock grilles fitted,,,,,
,,Loading Dock VCD / OBD is installed,,Loading Dock VCD / OBD is installed,,,,,
,,Pump Room supply grilles fitted,,Pump Room supply grilles fitted,,,,,
,,Pump room supply VCD / OBD is installed,,Pump room supply VCD / OBD is installed,,,,,
,,Toilet Exhaust grilles fitted c/w OBD,,Toilet Exhaust grilles fitted c/w OBD,,,,,
,,Bike room grilles fitted,,Bike room grilles fitted,,,,,
,,Bike room VCD / OBD installed,,Bike room VCD / OBD installed,,,,,
,,Comms room supply grilles fitted,,Comms room supply grilles fitted,,,,,
,,Comms room VCD / OBD installed,,Comms room VCD / OBD installed,,,,,
,,Main Switch room Supply grilles fitted,,Main Switch room Supply grilles fitted,,,,,
,,Main Switch room Supply VCD / OBD installed,,Main Switch room Supply VCD / OBD installed,,,,,
,,Storage room Supply grilles fitted,,Storage room Supply grilles fitted,,,,,
,,Storage room Supply VCD/ OBD installed,,Storage room Supply VCD/ OBD installed,,,,,
,,Bin room grilles fitted,,Bin room grilles fitted,,,,,
,,Bin room VCD / OBD installed,,Bin room VCD / OBD installed,,,,,
,,All fire dampers provided with an access panel,,All fire dampers provided with an access panel as per mechanical drawings,,,,,
