resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,ADJ - Site QA,,,,,,,,
,step,,,,IPU,,,,,,,
,step,,,,,Basement 2,,,,,,
Cable Tray,checklist,,,,,,Cable Tray,,,,,
Rough In & Fit Off 2,checklist,,,,,,MSB room,,,,,
Rough In & Fit Off 2,checklist,,,,,,IPB2-01,,,,,
,step,,,,,Basement 1,,,,,,
Cable Tray,checklist,,,,,,Cable Tray,,,,,
,step,,,,,Ground,,,,,,
Cable Tray,checklist,,,,,,Cable Tray,,,,,
Rough In & Fit Off 2,checklist,,,,,,Carpark,,,,,
Rough In & Fit Off 2,checklist,,,,,,Lobby,,,,,
,step,,,,,Level 1,,,,,,
Cable Tray,checklist,,,,,,Cable Tray,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-01 Lobby,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-02 WC,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-03 WC,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-04 CLEANERS,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-05 WC,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-06 WAITING,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-07 ADMISSIONS,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-08 ADMISSIONS STAFF AREA,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-09 WORK AREA,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-10 MANAGERS OFFICE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-11 YARRA ANAESTHETICS,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-12 OFFCIE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-13 OFFICE 1,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-14 OFFICE 2,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-15 WC,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-16 OFFICE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-17 BORONIA MEETING 1,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-18 BORONIA MEETING 2,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-19 TEA ROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-20 OFFICE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-21 STAFF ROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-22 TECH OFFICE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-23 REPORTING,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-24 STAFF WC,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-25 WAITING ROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-26 WAITING,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-27 RECEPTION,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-28 HOLTER SETUP,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-29 ECHO1,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-30 ECHO2,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-31 STAFF ROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-32 WC,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-33 ECHO3,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-34 ECHO4,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-35 ECHO5,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-36 CORRIDOR,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-37 CORRIDOR,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-38 CORRIDOR,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-39 CORRIDOR,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-40 RESUS,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-41 CORRIDOR,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-42 EQ BAY,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-43 FUTURE STAGE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-44 FOYER,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-45 FUTURE STAGE CAFÉ,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-47 RECEPTION,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-48 SECURITY OFFICE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP1-50 FUTURE STAGE PHARMACY,,,,,
,step,,,,,Level 2,,,,,,
Cable tray,checklist,,,,,,Cable tray,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-01 Lobby,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-02 WAIT,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-03 WC,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-04 CLEANERS,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-05 MEETING ROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-06 RECEPTION,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-08 CLINICAL WORKROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-09 GENERAL STORE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-10 STAFF STATION,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-11 BEDS,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-12 BED1,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-13 BED2,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-14 BED3,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-15 BED4,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-16 BED5,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-17 BED6,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-18 BED7,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-19 BED8,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-20 ANTE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-21 CONFERENCE ROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-23 COMMS ROOM,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-24 DIRTY UTILITY,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-25 CLEAN STORE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-26 NUM OFFICE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-27 BED9,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-28 BED10,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-29 BED11,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-30 BED12,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-31 LINEN BAY,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-32 EQUIP STORE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-33 BED 13,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-34 BED 14,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-35 BED 15,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-36 BED 16,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-37 BED 17,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-38 BED 18,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-39 BED 19,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-40 BED 20,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-41 BED 21,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-42 PATIENT LOUNGE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-43 DIRTY UTILITY,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-44 STAFF STATION,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-45 CLEAN STORE,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-46 BED 22,,,,,
Rough In & Fit Off 2,checklist,,,,,,IP2-47 BED 23,,,,,
