type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,QA - Cable Tray,,,,,,,
section,Details,,,,,,,
checkpoint,Area ready to start work,,,,,,,
checkpoint,Unistrutt Filed & Painted,,,,,,,
checkpoint,Hangers Spaced as Specified,,,,,,,
checkpoint,Correct Size Tray Installed,,,,,,,
checkpoint,Tray Joined Correctly,,,,,,,
checkpoint,Hangers Seismically Restrained as per Design,,,,,,,
checkpoint,Tray Fastened to Hangers,,,,,,,
checkpoint,Correct Anchors used fixing to Ceiling,,,,,,,
checkpoint,Cable Tray Bonded,,,,,,,
checkpoint,Photos,,,,,,,
,,,,,,,,
checklist,QA - Inground Services,,,,,,,
section,Ducts and Conduits,,,,,,,
checkpoint,Area ready to start work,,,,,,,
checkpoint,Correct size installed,,,,,,,
checkpoint,"Magslab installed for MD Ducts / Conduits, 75mm above",,,,,,,
checkpoint,Warning Tape installed at half the depth of cover,,,,,,,
checkpoint,Start and finish locations correct as per plan,,,,,,,
checkpoint,separation from other services,,,,,,,
checkpoint,Clean inside and in good condition,,,,,,,
checkpoint,Draw Wires Installed,,,,,,,
checkpoint,Photos,,,,,,,
section,Electrical Pits,,,,,,,
checkpoint,Area ready to start work,,,,,,,
checkpoint,Set out correct,,,,,,,
checkpoint,Correct size installed,,,,,,,
checkpoint,Duct entry holes sealed / water proofed,,,,,,,
checkpoint,Pits installed to correct height and level,,,,,,,
checkpoint,Clean inside and in good condition,,,,,,,
checkpoint,Photos,,,,,,,
,,,,,,,,
checklist,QA - First Fix,,,,,,,
section,Details,,,,,,,
checkpoint,Area ready to start work,,,,,,,
section,Flushboxes,,,,,,,
checkpoint,Height as per plan,,,,,,,
checkpoint,Location as per plan,,,,,,,
checkpoint,Fire rated boxes installed where necessary,,,,,,,
checkpoint,Acoustic boxes installed where necessary,,,,,,,
checkpoint,Flushboxes not back to back on Acoustic / Fire Walls,,,,,,,
checkpoint,Intumescent Pad in Place,,,,,,,
section,Cat Wires,,,,,,,
Checkpoint,300mm Seperation Between Power & Data,,,,,,,
Checkpoint,Supported every 6 Meters or Adequately to avoid Sagging,,,,,,,
Checkpoint,Correctly Secured at Each End,,,,,,,
Checkpoint,Turn Buckle Installed and Accessible,,,,,,,
checkpoint,Number of cables per cat wire. 8 maximum or as per electrical spec,,,,,,,
checkpoint,Separation between other services maintained,,,,,,,
checkpoint,All cables secured via cable ties with ends cut,,,,,,,
section,Cabling,,,,,,,
checkpoint,Power cables installed correctly incl. correct type & size,,,,,,,
checkpoint-no-status,Details,,,,,,,
text,Type & Size,,,,,,,
checkpoint,Lighting cables installed correctly incl. correct type & size,,,,,,,
checkpoint-no-status,Details,,,,,,,
text,Type & Size,,,,,,,
checkpoint,Switching / Control cables installed correctly,,,,,,,
checkpoint,Circuits clearly labelled,,,,,,,
checkpoint,Separation between Data and Power at 300mm or as specified,,,,,,,
section,Cable Tray,,,,,,,
checkpoint,Minimum 25% spare capacity left on cable tray,,,,,,,
section,QA - Lights,,,,,,,
checkpoint,Setout Correct,,,,,,,
checkpoint,General Lighting Cabling installed and in correct locations,,,,,,,
checkpoint,Dali Cabling installed and in correct locations,,,,,,,
checkpoint,PIR Sensor Cabling Installed and in correct locations,,,,,,,
checkpoint,Emergency/ Exit Lighting Cabling Installed and in correct locations,,,,,,,
checkpoint,Nogging installed for surface mounted fittings if required,,,,,,,
section,Photos,,,,,,,
checkpoint,Photos,,,,,,,
,,,,,,,,
checklist,QA - Second Fix,,,,,,,
section,Details,,,,,,,
checkpoint,Area ready to start work,,,,,,,
section,Power Outlets,,,,,,,
checkpoint,Correct type installed ,,,,,,,
checkpoint,Correctly installed with terminations all secured properly,,,,,,,
checkpoint,Outlet Installed level,,,,,,,
checkpoint,Circuit Tested and results recorded,,,,,,,
checkpoint,Description Labelled on the outlet face with vivid and with dymo labeller on cover plate and ensure label is level,,,,,,,
checkpoint,Photos,,,,,,,
section,Light Switches,,,,,,,
checkpoint,Correct type installed,,,,,,,
checkpoint,Correctly installed with terminations all secured properly,,,,,,,
checkpoint,Light switch Installed level,,,,,,,
checkpoint,Circuit Tested and results recorded,,,,,,,
checkpoint,Description Labelled on the outlet face with vivid and with dymo labeller on cover plate and ensure label is level,,,,,,,
checkpoint,Photos,,,,,,,
section,Light Fixtures & PIR Sensors,,,,,,,
checkpoint,Correct type installed,,,,,,,
checkpoint,Correctly installed with terminations all secured properly,,,,,,,
checkpoint,Tested for operation,,,,,,,
checkpoint,Seismic Braces Installed as per design,,,,,,,
checkpoint,Photos,,,,,,,
,,,,,,,,
checklist,Switchboard,,,,,,,
section,Details,,,,,,,
checkpoint,Area ready to start work,,,,,,,
checkpoint,Spatial certificate signed if required,,,,,,,
checkpoint,Fixings installed in wall correctly if board is wall mounted,,,,,,,
checkpoint,All clearances sighted to ensure location is compliant,,,,,,,
checkpoint,All cables correctly installed in protection device and earth and neutral bars and fully secured,,,,,,,
checkpoint,Cables neatly dressed,,,,,,,
checkpoint,Phase tabs on chassy covered,,,,,,,
checkpoint,All earths and neutrals labelled to match phase numbers,,,,,,,
checkpoint,Switchboard is clean on the inside and outside,,,,,,,
checkpoint,Masking blanks installed,,,,,,,
checkpoint,DB legend installed,,,,,,,
checkpoint,Feisst label on the door installed,,,,,,,
checkpoint,Photos,,,,,,,
,,,,,,,,
checklist,QA - First & Second Fix Exterior,,,,,,,
section,Details,,,,,,,
checkpoint,Area ready to start work,,,,,,,
section ,Cabling,,,,,,,
checkpoint,Lighting cables installed correctly incl. correct type & size,,,,,,,
checkpoint-no-status,Details,,,,,,,
text,Type & Size,,,,,,,
checkpoint,Circuits clearly labelled,,,,,,,
checkpoint,Photos,,,,,,,
section,Light Poles & Light Pole Fitting,,,,,,,
