type,name,values,prefix,postfix,usage count,user addable,template name,
checklist-sectioned,ITP - R - Apartment Pre Cast Floor Structure and Concrete Pour (per level/area),,,,,Yes,ITP - R - Apartment Pre Cast Floor Structure and Concrete Pour (per level/area),d300b0f8-6c48-4179-bc21-29136dd0e10b
checkpoint-group,Pre Commencement,,,,,,,
checkpoint-status,"All subcontractor QA uploaded, attached, and meets ITP requirements.",,,,,,,
checkpoint-status,PASS to confirm work has started.,,,,,,,
checkpoint-status,PASS to confirm expectations have been set for all contractors.,,,,,,,
button,Confirm construction method,"Double T's, Rib & Infill, Post Tensioned, Other",,,,,,
text,Other details:,,,,,,,
checkpoint-status,Propping/Falseworks Confirmed and Accepted. Evidence required.,,,,,,,
button,"Propping layout confirmed as ""issued for construction""","Yes, N/A",,,,,,
button,Floor area cleared for propping to be erected,"Yes, N/A",,,,,,
checkpoint-group,Floor Construction,,,,,,,
checkpoint-status,"All subcontractor QA uploaded, attached, and meets ITP requirements.",,,,,,,
checkpoint-status,PASS to confirm work has started.,,,,,,,
checkpoint-status,PASS to confirm expectations have been set for all contractors.,,,,,,,
checkpoint-status,Hogging of panels within design tolerances. Installed in accordance with suppliers recommendations.,,,,,,,
checkpoint-status,"Adequate identification, cast date and verification of inspection marked on precast element.",,,,,,,
checkpoint-status,Pre-cast elements inspected upon delivery and accepted for lifting.,,,,,,,
checkpoint-status,Floor structure elements landed as per layout,,,,,,,
checkpoint-status,"If Rib and Infill, Ryman SOP followed where applicable. (Reference the document name / version)",,,,,,,
checkpoint-status,Reinforcing laid as per specification,,,,,,,
checkpoint-status,Service penetrations present as per specification,,,,,,,
checkpoint-status,Engineer inspection completed and approved for pour,,,,,,,
button,Note remedial work needed,"None, Minor, Major",,,,,,
holdpoint,Raise remedial as required.,,,,,,,
checkpoint-status,"Confirm CANs implemented as directed, including external sign off as required. (n/a response if blank above)",,,,,,,
text,Record details of Consultant Advice Notices issued relating to this work (CAN Ref numbers and Consultant),,,,,,,
