type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,"ITP - ETPO - Enabling Works - Footpath, Kerb and channel",itp,,,,,"ITP - ETPO - Enabling Works - Footpath, Kerb and channel",
section,Site Set Out,,,,,,,
checkpoint,1 - Site Set out,,,,,,,
label,VERIFICATION ACTIVITY: Surveyor,,,,,,,
label,METHODS OR REFERENCE: Surveyor,,,,,,,
label,FREQUENCY: Everysite,,,,,,,
label,ACCEPTANCE CRITERIA: Site Set out as per construction plan provided with GPS location and 3D model provided by designers. Site set out inspected with designers/MSQA and client ensure criterea is acceptable.,,,,,,,
label,HOLD POINT: Mandatory HOLD POINT -,,,,,,,
label,RECORDS: Onsite records/photos,,,,,,,
label,ONSITE RESPONSIBILITY: Site Engineer,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,Materials,,,,,,,
checkpoint,2 - Kerb & Channel,,,,,,,
label,VERIFICATION ACTIVITY: QA FORM,,,,,,,
label,METHODS OR REFERENCE: TDM Technical Standards - KC0001,,,,,,,
label,FREQUENCY: Everysite,,,,,,,
label,ACCEPTANCE CRITERIA: Kerb & Channel to be laid using precast hand-laid. On compacted GAP40. Concrete 20MPa @28 Days on 100mm GAP40,,,,,,,
label,HOLD POINT: Inprocess Inspection - Engineer to check the Stringline Set out,,,,,,,
label,"RECORDS: FH concrete QA sheet, photos. Concrete Plant Docket",,,,,,,
label,ONSITE RESPONSIBILITY: Site Engineer,,,,,,,
checkpoint,3 - Extruded standard Kerb & Channel- TYPE 3,,,,,,,
label,VERIFICATION ACTIVITY: QA FORM,,,,,,,
label,METHODS OR REFERENCE: TDM Technical Standards - KC0002,,,,,,,
label,FREQUENCY: Everysite,,,,,,,
label,ACCEPTANCE CRITERIA: Extruded Kerb & Channel to be laid on site using machine. On compacted GAP40. Concrete 25MPa fibre reinforced @28 Days on 100mm GAP40,,,,,,,
label,HOLD POINT: Inprocess Inspection - Engineer to check the Stringline Set out,,,,,,,
label,"RECORDS: FH concrete QA sheet, photos. Concrete Plant Docket",,,,,,,
label,ONSITE RESPONSIBILITY: Site Engineer,,,,,,,
checkpoint,3 - Extruded Cycle Kerb- TYPE 15,,,,,,,
label,VERIFICATION ACTIVITY: QA FORM,,,,,,,
label,METHODS OR REFERENCE: TDM Technical Standards - KC0003,,,,,,,
label,FREQUENCY: Everysite,,,,,,,
label,ACCEPTANCE CRITERIA: Extruded Kerb to be laid on site using machine or hand. On compacted GAP40. Concrete 25MPa fibre reinforcedfor machine laid or 20 Mpa standard concrete for hand laid @28 Days on 100mm GAP40,,,,,,,
label,HOLD POINT: Inprocess Inspection - Engineer to check the Stringline Set out,,,,,,,
label,"RECORDS: FH concrete QA sheet, photos. Concrete Plant Docket",,,,,,,
label,ONSITE RESPONSIBILITY: Site Engineer,,,,,,,
checkpoint,4 - Channel Level,,,,,,,
label,VERIFICATION ACTIVITY: QA FORM,,,,,,,
label,METHODS OR REFERENCE: TDM Technical Standards - KC0001,,,,,,,
label,FREQUENCY: Everysite,,,,,,,
label,ACCEPTANCE CRITERIA: Channels must be laid to flow water in the direction of the nearest cesspit in a manner such that no water ponds and match existing road level,,,,,,,
label,HOLD POINT: Inprocess Inspection,,,,,,,
label,"RECORDS: FH concrete QA sheet, Photos",,,,,,,
label,ONSITE RESPONSIBILITY: Site Engineer,,,,,,,
section,CIVIL WORKS,,,,,,,
checkpoint,5 - Concrete Footpaths and Pram Crossings,,,,,,,
