type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,F - S - Waterproofing,,,,,,F - S - Waterproofing
checkpoint,Lap distance for sheet membrane complies with manufacturers specification,,,,,,
checkpoint,Upstand/ perimeter detail installed as specified ,,,,,,
checkpoint,Adhesives fully applied as specified and acceptable,,,,,,
checkpoint,"Check for air pockets, wrinkles, holes, tears & note and remediated if required",,,,,,
checkpoint,Checked for penetrations/ pipework/ upstands sealed to specified detail,,,,,,
checkpoint,Checked membrane detail at expansion/ construction joints and acceptable,,,,,,
checkpoint,Flood test conducted and no leaks found,,,,,,
checkpoint,Waterproofing membrane installed and correct and any remedial works completed ,,,,,,
bool,Specified membrane protection is in place,,,,,,
,,,,,,,
checklist-flat,CST - S - Completion Documents,,,,,,CST - S - Completion Documents
checkpoint,All relevant Compliance Documentation completed and attached above,,,,,,
bool,Any Additional Compliance Documentation (Required under Section C and by Consultants) - Completed and Attached,,,,,,
label,"Do not select ""Pass"" HERE until all requirements have been marked as ""Yes"" & attached or you have selected ""N/A""",,,,,,
holdpoint,Request Signoff,,,,,,
