type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Containment - Catenery Wire Install,,,,,,
checkpoint,Wood eye/concrete anchors installed and correctly fixed onto concrete slabs  ,,,,,,
checkpoint,Sufficient catenery wire supports installed at approx 1.2m intervals,,,,,,
checkpoint,Catenry wires installed at high level and meets clearence from other services ,,,,,,
checkpoint ,Turnbuckles is tightened and catenery wire is well secured,,,,,,
checkpoint ,Existing catnery wires are supported and fixed correctly where required,,,,,,
,,,,,,,
checklist-flat,Cable Tray Install,,,,,,
checkpoint,Cable tray install location confirmed with lanta site forman,,,,,,
checkpoint,Sammy fixing installed at correct location and secure,,,,,,
checkpoint,Cable tray trapeze brackets installed and plumbed,,,,,,
checkpoint ,Cable tray installed and spacing between trepeze is sufficeint for support ,,,,,,
checkpoint ,Cable tray is fixed and bolted onto unistrut brackets,,,,,,
checkpoint ,Cable tray installed with spec clearences to other services,,,,,,
checkpoint ,Cable tray bonded with correct size earth cable.,,,,,,
checkpoint ,Seisimic bracing installed and meets requirement,,,,,,
,,,,,,,
checklist-flat,Lighting 1st Fix Open Floor Area ,,,,,,
checkpoint,Lighting areas wired as per electrical lighting drawing,,,,,,
checkpoint,Each lighting circuit wired back to new tenancy DB contactor,,,,,,
checkpoint,Each lighting circuit labelled and confirmed area it is switching,,,,,,
checkpoint,Emergency lighting circuit wired back to its corresponding circuit,,,,,,
checkpoint,Emergency lighting cable is labelled and confimred,,,,,,
checkpoint,All cables are cable tied onto its catenery wires neatly. ,,,,,,
checkpoint,Control switch wires installed between tenancy DB contactor and LSP,,,,,,
checkpoint,LSP flush box installed in agreed location and at agreed height,,,,,,
,,,,,,,
checklist-flat,Lighting 2nd Fix Open Floor Area ,,,,,,
checkpoint,Surface sockets and leads installed on all led pan lights ,,,,,,
checkpoint,Surface sockets installed for all emergency spitfires ,,,,,,
checkpoint,New pan fittings installed as per lighting layout,,,,,,
checkpoint,Existing pan fittings installed as per lighting layout,,,,,,
checkpoint,Existing em and exit fittings installed as per lighting layout,,,,,,
checkpoint,All EM and exit fittings labelled and plotted on as built,,,,,,
checkpoint,All EM and exit fittings commissioned by in house electrician,,,,,,
checkpoint,LSP switch installed and switching correctly to zones,,,,,,
,,,,,,,
checklist-flat,Power 1st Fix Open Area,,,,,,
checkpoint,Correct cable circuits labelled and confirmed for each power circuits,,,,,,
checkpoint,Power cables installed as per electrical layout ,,,,,,
checkpoint,Correct size cable installed to power locations ,,,,,,
checkpoint,Power cables cable tied neatly on catenary wire,,,,,,
checkpoint,Power cables labelled and confimred with correct circuit,,,,,,
checkpoint,Power cables dropped in correct location,,,,,,
checkpoint,Flush boxes mounted and location confimred,,,,,,
,,,,,,,
checklist-flat,Power 2nd Fix Open Area,,,,,,
checkpoint,Power points fitted off as per electrical layout ,,,,,,
checkpoint,Power points labelled and liven to correct DB,,,,,,
checkpoint,Power points tested and commissioned,,,,,,
checkpoint,All test results documented on commissioning sheet,,,,,,
,,,,,,,
checklist-flat,Power 1st Fix Bathroom,,,,,,
checkpoint,Power cable circuits ran to DB - house compartment in DB riser cupboard,,,,,,
checkpoint,Correct cable circuits labelled and confirmed for each power circuits,,,,,,
checkpoint,Power cables installed as per electrical layout ,,,,,,
checkpoint,Correct size cable installed to power locations ,,,,,,
checkpoint,Power cables cable tied neatly on catenary wire,,,,,,
checkpoint,Power cables labelled and confimred with correct circuit,,,,,,
checkpoint,Power cables dropped in correct location,,,,,,
checkpoint,Flush boxes mounted and location confimred,,,,,,
checkpoint,Flush box mounted above sink at 1500mm affl for rcd outlet in male/female bathroom,,,,,,
checkpoint,Flush box mounted at 500mm affl for other outlets in male/female bathroom,,,,,,
,,,,,,,
checklist-flat,Power 2nd Fix Bathroom,,,,,,
checkpoint,Power points fitted off as per electrical layout,,,,,,
checkpoint,Power points labelled and confirmed to correct DB,,,,,,
checkpoint,RCD outlet fitted off above sinks in male/female bathroom and liven,,,,,,
checkpoint,Low level outlet fitted off and liven,,,,,,
checkpoint,Power points tested and commissioned,,,,,,
checkpoint,All test results documented on commissioning sheet,,,,,,
,,,,,,,
checklist-flat,Lighting 1st Fix Bathroom,,,,,,
checkpoint,Bathroom lighting areas wired as per updated electrical lighting drawing,,,,,,
checkpoint,Existing lighting circuit relocated to suit new layout,,,,,,
checkpoint,Emergency lighting circuit relocated to suit new layout,,,,,,
checkpoint,Emergency lighting is labelled and confirmed,,,,,,
checkpoint,All cables are cable tied onto its catenery wires neatly,,,,,,
checkpoint,ELV cable dropped into location for mirror led strip in male bathroom ,,,,,,
checkpoint,ELV cable dropped into location for mirror led strip in female bathroom ,,,,,,
checkpoint,Auto/off/man flush box mounted in male bathroom,,,,,,
checkpoint,Auto/off/man flush box mounted in female bathroom,,,,,,
checkpoint,Auto/off/man flush box mounted in disable bathroom,,,,,,
,,,,,,,
