resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,STUDIO,,,,,,,,
,step,,,,Male Toilets,,,,,,,
Commissioning,checklist,,,,,Commisioning,,,,,,
Drains,checklist,,,,,Drains,,,,,,
Fit Off,checklist,,,,,Fit Off,,,,,,
Rough In,checklist,,,,,Rough In,,,,,,
,step,,,,Female Toilets,,,,,,,
Commissioning,checklist,,,,,Commisioning,,,,,,
Drains,checklist,,,,,Drains,,,,,,
Fit Off,checklist,,,,,Fit Off,,,,,,
Rough In,checklist,,,,,Rough In,,,,,,
,step,,,,Unisex Toilets,,,,,,,
Commissioning,checklist,,,,,Commisioning,,,,,,
Drains,checklist,,,,,Drains,,,,,,
Fit Off,checklist,,,,,Fit Off,,,,,,
Rough In,checklist,,,,,Rough In,,,,,,
,step,,,,Accessible WC,,,,,,,
Commissioning,checklist,,,,,Commisioning,,,,,,
Drains,checklist,,,,,Drains,,,,,,
Fit Off,checklist,,,,,Fit Off,,,,,,
Rough In,checklist,,,,,Rough In,,,,,,
,step,,,,Cleaners Room,,,,,,,
Commissioning,checklist,,,,,Commisioning,,,,,,
Drains,checklist,,,,,Drains,,,,,,
Fit Off,checklist,,,,,Fit Off,,,,,,
Rough In,checklist,,,,,Rough In,,,,,,
,step,,,,Kitchen,,,,,,,
Commissioning,checklist,,,,,Commisioning,,,,,,
Drains,checklist,,,,,Drains,,,,,,
Fit Off,checklist,,,,,Fit Off,,,,,,
Rough In,checklist,,,,,Rough In,,,,,,
,step,,,OMR,,,,,,,,
,step,,,,Level 8,,,,,,,
,step,,,,,Hydro North,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
,step,,,,,Hydro East,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
,step,,,,,Hydro West,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
,step,,,,,Reheat Kitchen,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
,step,,,,,Breakout,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
,step,,,,,Butler's Pantry,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
,step,,,,Level 9,,,,,,,
,step,,,,,Laundry,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
,step,,,,,Tea Point,,,,,,
Commissioning,checklist,,,,,,Commisioning,,,,,
Drains,checklist,,,,,,Drains,,,,,
Fit Off,checklist,,,,,,Fit Off,,,,,
Rough In,checklist,,,,,,Rough In,,,,,
