resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,,step,,,Site QA,,,,,,,,
,,step,,,,Building A,,,,,,,
,,step,,,,,Ground Floor,,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Lobby,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Common Room,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,UG01,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,UG02,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,UG03,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,UG04,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,UG13,,,,,
,,step,,,,,Level 1,,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Corridor,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U101,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U102,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U103,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U104,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U113,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U114,,,,,
,,step,,,,,Level 2,,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Corridor,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U201,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U202,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U203,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U204,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U213,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U214,,,,,
,,step,,,,,Level 3,,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Corridor,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U301,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U302,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U303,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U304,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U313,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U314,,,,,
,,step,,,,,Level 4,,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Corridor,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U401,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U402,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U403,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U404,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U413,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U414,,,,,
,,step,,,,,Level 5,,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Corridor,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U501,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U502,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U503,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U504,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U513,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,U514,,,,,
,,step,,,,Building B,,,,,,,
,,step,,,,,Ground Floor,,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,Lobby,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,UG05,,,,,
Plastering & Internal Hebel,External Hebel Wall,folder-with-checklists,,,,,,UG06,,,,,
