resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,Site QA,,,,,,,,
,step,,,,Stage 1,,,,,,,
,step,,,,,Ground,,,,,,
Suspended Slab Checklist,checklist,,,,,,Slab,,,,,
Columns Checklist,checklist,,,,,,Columns,,,,,
Hoist,checklist,,,,,,Hoist,,,,,
Walls Checklist,checklist,,,,,,Walls,,,,,
Stairs Checklist,checklist,,,,,,Stairs,,,,,
Stairs (in-situ) Checklist,checklist,,,,,,Stairs insitu,,,,,
,step,,,,,Level 1,,,,,,
Suspended Slab Checklist,checklist,,,,,,Slab,,,,,
Columns Checklist,checklist,,,,,,Columns,,,,,
Hoist,checklist,,,,,,Hoist,,,,,
Walls Checklist,checklist,,,,,,Walls,,,,,
Stairs Checklist,checklist,,,,,,Stairs,,,,,
,step,,,,,Level 2,,,,,,
Suspended Slab Checklist,checklist,,,,,,Slab,,,,,
Columns Checklist,checklist,,,,,,Columns,,,,,
Hoist,checklist,,,,,,Hoist,,,,,
Walls Checklist,checklist,,,,,,Walls,,,,,
Stairs Checklist,checklist,,,,,,Stairs,,,,,
,step,,,,,Level 3,,,,,,
Suspended Slab Checklist,checklist,,,,,,Slab,,,,,
Columns Checklist,checklist,,,,,,Columns,,,,,
Hoist,checklist,,,,,,Hoist,,,,,
Walls Checklist,checklist,,,,,,Walls,,,,,
Stairs Checklist,checklist,,,,,,Stairs,,,,,
,step,,,,,Level 4 Plant Deck,,,,,,
Suspended Slab Checklist,checklist,,,,,,Slab,,,,,
Columns Checklist,checklist,,,,,,Columns,,,,,
Hoist,checklist,,,,,,Hoist,,,,,
Walls Checklist,checklist,,,,,,Walls,,,,,
Stairs Checklist,checklist,,,,,,Stairs,,,,,
Core Lids Checklist,checklist,,,,,,Core lids,,,,,
,step,,,Variations / SI,,,,,,,,
,step,,,Site Diary,,,,,,,,
,step,,,Toolbox,,,,,,,,
,step,,,Pre Start,,,,,,,,
,step,,,Incident Report,,,,,,,,
