Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Health and Safety - Pre-Start,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Aug-23,dynamic,Aug-23,Pre-Start,Health and Safety
,,Sep-23,dynamic,Sep-23,Pre-Start,Health and Safety
,,Oct-23,dynamic,Oct-23,Pre-Start,Health and Safety
,,Nov-23,dynamic,Nov-23,Pre-Start,Health and Safety
,,Dec-23,dynamic,Dec-23,Pre-Start,Health and Safety
,,Jan-24,dynamic,Jan-24,Pre-Start,Health and Safety
,,Feb-24,dynamic,Feb-24,Pre-Start,Health and Safety
,,Mar-24,dynamic,Mar-24,Pre-Start,Health and Safety
,,Apr-24,dynamic,Apr-24,Pre-Start,Health and Safety
,,May-24,dynamic,May-24,Pre-Start,Health and Safety
,,Jun-24,dynamic,Jun-24,Pre-Start,Health and Safety
,,Jul-24,dynamic,Jul-24,Pre-Start,Health and Safety
,,Aug-24,dynamic,Aug-24,Pre-Start,Health and Safety
,,Sep-24,dynamic,Sep-24,Pre-Start,Health and Safety
,,Oct-24,dynamic,Oct-24,Pre-Start,Health and Safety
,Columns,,,,,
,,Person/s in charge of site operations,,Person/s in charge of site operations,,
,,Weather conditions,,Weather conditions,,
,,Conditions,Conditions,Weather conditions,,
,,Wind Conditions,,Wind Conditions,,
,,Conditions,Conditions,Wind Conditions,,
,,Meeting minutes,,Meeting minutes,,
,,Safety minutes,,Safety minutes,,
,,Main contractor supplied minutes,,Main contractor supplied minutes,,
,,Signatures of all attendees,,Signatures of all attendees,,
,,,,,,
Health and Safety - Toolbox,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Aug-23,dynamic,Aug-23,Toolbox,Health and Safety
,,Sep-23,dynamic,Sep-23,Toolbox,Health and Safety
,,Oct-23,dynamic,Oct-23,Toolbox,Health and Safety
,,Nov-23,dynamic,Nov-23,Toolbox,Health and Safety
,,Dec-23,dynamic,Dec-23,Toolbox,Health and Safety
,,Jan-24,dynamic,Jan-24,Toolbox,Health and Safety
,,Feb-24,dynamic,Feb-24,Toolbox,Health and Safety
,,Mar-24,dynamic,Mar-24,Toolbox,Health and Safety
,,Apr-24,dynamic,Apr-24,Toolbox,Health and Safety
,,May-24,dynamic,May-24,Toolbox,Health and Safety
,,Jun-24,dynamic,Jun-24,Toolbox,Health and Safety
,,Jul-24,dynamic,Jul-24,Toolbox,Health and Safety
,,Aug-24,dynamic,Aug-24,Toolbox,Health and Safety
,,Sep-24,dynamic,Sep-24,Toolbox,Health and Safety
,,Oct-24,dynamic,Oct-24,Toolbox,Health and Safety
,Columns,,,,,
,,Details,,Details,,
,,Health and safety issues,,Health and safety issues,,
,,Job plans reviewed,,Job plans reviewed,,
,,Operational issues,,Operational issues,,
,,Other business,,Other business,,
,,Attendees,,Attendees,,
,,Review by management,,Review by management,,
,,,,,,
Health and Safety - Site Inspection,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Aug-23,dynamic,Aug-23,Site Inspection,Health and Safety
,,Sep-23,dynamic,Sep-23,Site Inspection,Health and Safety
,,Oct-23,dynamic,Oct-23,Site Inspection,Health and Safety
,,Nov-23,dynamic,Nov-23,Site Inspection,Health and Safety
,,Dec-23,dynamic,Dec-23,Site Inspection,Health and Safety
,,Jan-24,dynamic,Jan-24,Site Inspection,Health and Safety
,,Feb-24,dynamic,Feb-24,Site Inspection,Health and Safety
,,Mar-24,dynamic,Mar-24,Site Inspection,Health and Safety
,,Apr-24,dynamic,Apr-24,Site Inspection,Health and Safety
,,May-24,dynamic,May-24,Site Inspection,Health and Safety
,,Jun-24,dynamic,Jun-24,Site Inspection,Health and Safety
,,Jul-24,dynamic,Jul-24,Site Inspection,Health and Safety
,,Aug-24,dynamic,Aug-24,Site Inspection,Health and Safety
,,Sep-24,dynamic,Sep-24,Site Inspection,Health and Safety
,,Oct-24,dynamic,Oct-24,Site Inspection,Health and Safety
,Columns,,,,,
,,Details,,Details,,
,,Site Control,,Site Control,,
,,Site Facilities,,Site Facilities,,
,,General Site Tidiness and Access ways,,General Site Tidiness and Access ways,,
,,Personal Safety Equipment,,Personal Safety Equipment,,
,,First Aid/Fire Prevention,,First Aid/Fire Prevention,,
,,Cranes/hoist/lifting equipment,,Cranes/hoist/lifting equipment,,
,,Tools and equipment,,Tools and equipment,,
,,Excavations,,Excavations,,
,,Hot Works,,Hot Works,,
,,Electrical Equipment,,Electrical Equipment,,
,,Chemicals,,Chemicals,,
,,P.A.T Tools,,P.A.T Tools,,
,,Ladders,,Ladders,,
,,Fall Hazards,,Fall Hazards,,
,,EWP,,EWP,,
