Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,Upper Floor Slab,,,,,Yes,Upper Floor Slab,031cc020-ec2a-4d9e-85a3-8219960365bd
checkpoint-status,,,checkpoint,Has area been handed over by W & H,,,,,,,
checkpoint-status,,,checkpoint,Confirm hieghts,,,,,,,
checkpoint-status,,,checkpoint,Boxing mark off grid,,,,,,,
checkpoint-status,,,checkpoint,Shutter to hieght or over size,,,,,,,
checkpoint-status,,,checkpoint,Has footing been cut back 500 mm from face of shutter line,,,,,,,
checkpoint-status,,,checkpoint,Concrete hieght bead in place if required,,,,,,,
checkpoint-status,,,checkpoint,Botls to bottom place every 600 mm,,,,,,,
checkpoint-status,,,checkpoint,Braces in place - every 600,,,,,,,
checkpoint-status,,,checkpoint,Strong back in place if required,,,,,,,
checkpoint-status,,,checkpoint,Area stripped,,,,,,,
checkpoint-status,,,checkpoint,Shower rabate in place,,,,,,,
checkpoint-status,,,checkpoint,Bathroom rabate in place,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Balcony Soffit Framing,,,,,Yes,Balcony Soffit Framing,5f795c6d-5df8-45d1-bee2-94417233b0b7
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,Has area been handed over by W & H,,,,,,,
checkpoint-status,,,checkpoint,Framing inspected to be covered,,,,,,,
checkpoint-status,,,checkpoint,DPC in place,,,,,,,
checkpoint-status,,,checkpoint,are bolts installed,,,,,,,
checkpoint-status,,,checkpoint,Set out correct,,,,,,,
,,,,,,,,,,,
checklist-sectioned,,,checklist,Framing to Steel Beam,,,,,Yes,Framing to Steel Beam,68f80efe-19b6-49c0-a1e1-3cfc67157ba0
checkpoint-group,,,section,Details:,,,,,,,
checkpoint-status,,,checkpoint,Has area been handed over by W & H,,,,,,,
checkpoint-status,,,checkpoint,Confirm location,,,,,,,
checkpoint-status,,,checkpoint,Are services installed,,,,,,,
checkpoint-status,,,checkpoint,All bolts installed,,,,,,,
checkpoint-status,,,checkpoint,DPC installed where required,,,,,,,
,,,,,,,,,,,
checklist-flat,,,checklist,Boxing to Footing,,,,,Yes,Boxing to Footing,bf4c9c91-ddd2-4850-a150-d5d3b7f29597
checkpoint-status,,,checkpoint,Has area been handed over by W & H,,,,,,,
checkpoint-status,,,checkpoint,Confirm cut ground hieghts,,,,,,,
checkpoint-status,,,checkpoint,Boxing mark off grid,,,,,,,
checkpoint-status,,,checkpoint,Shutter to hieght or over size,,,,,,,
checkpoint-status,,,checkpoint,Site concrete in place and 80 mm thick,,,,,,,
checkpoint-status,,,checkpoint,Has footing been cut back 500 mm from face of shutter line,,,,,,,
checkpoint-status,,,checkpoint,Concrete hieght bead in place,,,,,,,
checkpoint-status,,,checkpoint,Botls to bottom place every 600 mm,,,,,,,
checkpoint-status,,,checkpoint,Braces in place - every 600,,,,,,,
checkpoint-status,,,checkpoint,Strong back in place if required,,,,,,,
checkpoint-status,,,checkpoint,Area stripped,,,,,,,
