Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Balustrade Progress,,,,,,
,Scope,,,,,
,Rows,,,,,
,,Tahi Apts - Level 1,dynamic,Level 1,Tahi Apts,On Site QA
,,Rua Apts - Level 1,dynamic,Level 1,Rua Apts,On Site QA
,Columns,,,,,
,,Bolts/Screws tight,,Bolts/Screws tight,,
,,Balustrade plumb,,Balustrade plumb,,
,,Handrail straight ,,Handrail straight ,,
,,Scratches touched up,,Scratches touched up,,
,,Balustrade installed with no more than 100mm gap between cladding,,Balustrade installed with no more than 100mm gap between cladding,,
,,"Balustrade installation complete, checked & reviewed",,"Balustrade installation complete, checked and reviewed",,
