type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-217-CIV-HOP-Subgrade Preparation - Road,itp,,,,,ITP-217-CIV-HOP-Subgrade Preparation - Road Rev 1,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-value,Referenced Documentation,,,,,,,
label,Document Title: ITP-217-CIV-HOP-Subgrade Preparation - Road,,,,,,,
label,ITP Description: Subgrade Preparation - Road,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): 217-CIV-HOP,,,,,,,
label,Revision Number: 1,,,,,,,
label,Revision Date: 19/08/2025,,,,,,,
label,ITP created by: Cedric Guico,,,,,,,
label,ITP approved for use by: Pradeep Talasila,,,,,,,
label,1.1 - Non Dependent,,,,,,,
label,Reference - VicRoads Section 204,,,,,,,
label,1.2 - Non Dependent,,,,,,,
label,Reference - VicRoads Section 173,,,,,,,
section,2. Preliminaries-Materials,,,,,,,
checkpoint,2.1 - Material Approval,,,,,,,
label,Reference - VR 204.4 ©,,,,,,,
label,"Acceptance Criteria - Type B material shall be totally free of organic content, topsoil, deleterious and/or perishable matter. ",,,,,,,
label,"○ Type B material shall have a minimum Assigned CBR of 2%, and Assigned Percent Swell less than 2.5% which has been determined in accordance with VicRoads Code of Practice RC 500.20.N/A",,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
label,Method - Document Review,,,,,,,
label,"Frequency - Once, for each mix material",,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - Nominated Authority,,,,,,,
label,Verifying Documents - ConQA Hold Point Release,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,3. Preliminaries-Documentations,,,,,,,
checkpoint-no-value,3.1 - Non Dependent,,,,,,,
section,4. Pre-construction / Pre-installation Activities,,,,,,,
checkpoint,4.1 - Survey Set-Out,,,,,,,
label,Reference - IFC Drawings,,,,,,,
label,Acceptance Criteria - Area has been set out in accordance with the drawings,,,,,,,
label,○ ATTACH: LOT MARKED UP LOCATION ON THE IFC Drawing/Propellel/GIS Mapping (LOT MAP):,,,,,,,
label,Method - Verify,,,,,,,
label,Frequency - Prior to commencement of excavation,,,,,,,
label,Category - IP,,,,,,,
label,Responsibility - SE/Surveyor,,,,,,,
label,Verifying Documents - This ITP,,,,,,,
date,Date Completed:,,,,,,,
section,5. Construction / Installation Activities,,,,,,,
checkpoint,5.1 - Inspection of Subgrade Material-Subgrade Material Properties,,,,,,,
label,"Reference - Section 204.06 (c), Section 204.06 (e) IFC Drawings",,,,,,,
label,"Acceptance Criteria - Prior to commencing excavation in any area and during excavation work, the Nominated Authority and the Contractor shall inspect each type of material encountered and subject to verification by appropriate laboratory testing, agree on the category of the material in accordance with Clause 204.04",,,,,,,
label,○ In situ material within 400mm of cut floor level to be consistent with IFC Drawings,,,,,,,
label,○ Assigned CBR ≥ 2.5% ,,,,,,,
label,"○ If parameters are met, rip and re compact to a depth of 150mm.",,,,,,,
label,"○ If assumed design parameters not met, remove 400mm of material and replace with conforming Type B fill.",,,,,,,
label,"○ If existing material needs to be removed and replaced with Type B Fill, ITP-CIV Type B Fill - Road is to be utilised.",,,,,,,
label,○ Attach: Laboratory testing Verification:,,,,,,,
textbox,Enter: Type B fill Lot Number:,,,,,,,
label,Method - Verify-Document Review,,,,,,,
label,Frequency - Each lot,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - PE/Nominated Authority,,,,,,,
label,Verifying Documents - This ITP/Test Report/Referenced Lot number,,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.2 - Material classified as silt,,,,,,,
label,Reference - Section 204.04 b),,,,,,,
label,"Acceptance Criteria - Material classified as silt, either before or after compaction, is not acceptable as Type B material without stablisation to the satisfaction of the Nominated Authority",,,,,,,
label,Method - Document Review,,,,,,,
label,Frequency - Prior to commencing,,,,,,,
label,Category - HP,,,,,,,
label,Responsibility - SE/Nominated Authority,,,,,,,
label,"Verifying Documents - Superintendent satisfied with Stabilisation, Signed ITP/ records",,,,,,,
date,Date Completed:,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,5.3 - Acceptance of Rock Subgrade (where applicable),,,,,,,
label,Reference - Section 204.06 f),,,,,,,
label,"Acceptance Criteria - Prior to construction of the regulating layer, the areas of rock subgrade shall be presented to the Superintendent for acceptance.",,,,,,,
label,○ Any necessary amendments to the subsurface drainage design including transverse subsurface drainage at the interfaces shall be presented to Superintendent for review.,,,,,,,
