Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
70cd51fe-cabf-4d5b-b7fd-fa6a3c527c56,checklist,Add QA - L2 Services,,QA - L2 Services,,fa84045d-dfb2-4c69-a360-af0a8523946f
c229f418-5f19-41c6-ab66-cb8f87eec663,section,Details,,,,
d6bdcfa2-b718-447c-8962-84eb389da8f0,checkpoint,Location Recorded,,,,
,section,"Trades QA received, reviewed, attached and approved",,,,
,checkpoint,LV Electrical - DGE,,,,
,checkpoint,HV Electrical - Omexom,,,,
,checkpoint,Hydraulic Services - Hanlon Plumbing,,,,
,checkpoint,CCTV - Frontline,,,,
,checkpoint,PAV - Barton Sound Systems,,,,
,checkpoint,Comms - ITL or GVC,,,,
,checkpoint,Mechanical Services - Economech,,,,
,checkpoint,Fire Alarm - Argus,,,,
,checkpoint,Fire Sprinklers/ Hydrant - Argus,,,,
,checkpoint,Gas Suppression - Argus,,,,
,checkpoint,Gas Supply - Hanlon Plumbing,,,,
,checkpoint,Passive Fire - Optimal Fire,,,,
,checkpoint,Others (list the trade and subcontractor),,,,
3c9c3d2d-affd-414d-8925-46deed3bfb0c,checkpoint,"Spot checks on installed services, bracing fixings installed correctly as per requirements",,,,
5c2cac3a-da10-4274-b758-bbf774910182,checkpoint,"Any additional photos, comments and observations",,,,
a4b410a0-87da-4c66-b4f0-c7ae3fef9578,checkpoint,"Any onsite changes documented (Attach marked up drawings, etc)",,,,
