Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Shoring Piles - Overall Progress,,,,,,,
,Scope,,,Shoring Piles,,,
,Rows,,,,,,
,,Shoring Piles,dynamic,Shoring Piles,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign-Off,,Sign-Off,,,
,,,,,,,
Capping Beam - Overall Progress,,,,,,,
,Scope,,,Capping Beam,,,
,Rows,,,,,,
,,Capping Beam,dynamic,Capping Beam,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Off,,Sign Off,,,
,,,,,,,
Excavation - Overall Progress,,,,,,,
,Scope,,,Structure,,,
,Rows,,,,,,
,,Excavation,,Excavation,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Off,,Sign Off,,,
,,,,,,,
Footings - Overall Progress,,,,,,,
,Scope,,,Footings,,,
,Rows,,,,,,
,,Footings,dynamic,Footings,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Off,,Sign Off,,,
,,,,,,,
Basement 2 - Overall Progress,,,,,,,
,Scope,,,Basement 2,,,
,Rows,,,,,,
,,Basement 2,dynamic,Basement 2,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Offs,,Sign Offs,,,
,,Structure Handover,,Structure Handover,,,
,,,,,,,
Basement 1 - Overall Progress,,,,,,,
,Scope,,,Basement 1,,,
,Rows,,,,,,
,,Basement 1,dynamic,Basement 1,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Offs,,Sign Offs,,,
,,Structure Handover,,Structure Handover,,,
,,,,,,,
Ground Floor - Overall Progress,,,,,,,
,Scope,,,Ground Floor,,,
,Rows,,,,,,
,,Ground Floor,dynamic,Ground Floor,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Offs,,Sign Offs,,,
,,Structure Handover,,Structure Handover,,,
,,,,,,,
Level 1 - Overall Progress,,,,,,,
,Scope,,,Level 1,,,
,Rows,,,,,,
,,Level 1,dynamic,Level 1,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Offs,,Sign Offs,,,
,,Structure Handover,,Structure Handover,,,
,,,,,,,
Level 2 - Overall Progress,,,,,,,
,Scope,,,Level 2,,,
,Rows,,,,,,
,,Level 2,dynamic,Level 2,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Offs,,Sign Offs,,,
,,Structure Handover,,Structure Handover,,,
,,,,,,,
Services Rough-In Progress,,,,,,,
,Scope,,,Fit-Out & Facade,,,
,Rows,,,,,,
,,Basement 2,,Services Rough-In,,,
,,Basement 1,,Services Rough-In,,,
,,Ground Floor,,Services Rough-In,,,
,,Level 1,,Services Rough-In,,,
,,Level 2,,Services Rough-In,,,
,Columns,,,,,,
,,Electrical,,Electrical,,,
,,Fire Services,,Fire Services,,,
,,Hydraulic,,Hydraulic,,,
,,Mechanical,,Mechanical,,,
,,,,,,,
Plasterboard Progress,,,,,,,
,Scope,,,Plasterboard,,,
,Rows,,,,,,
,,Ground Floor,,Plasterboard,,,
,,Level 1,,Plasterboard,,,
,,Level 2,,Plasterboard,,,
,Columns,,,,,,
,,Walls,,Walls,,,
,,Ceiling,,Ceiling,,,
,,Tiling,,Tiling,,,
,,,,,,,
Wet Areas Progress,,,,,,,
,Scope,,,Wet Areas,,,
,Rows,,,,,,
,,Ground Floor,,Wet Areas,,,
,,Level 1,,Wet Areas,,,
,,Level 2,,Wet Areas,,,
,Columns,,,,,,
,,Waterproofing,,Waterproofing,,,
,,Tiling,,Tiling,,,
,,,,,,,
Planter Boxes Progress,,,,,,,
,Scope,,,Planter Boxes,,,
,Rows,,,,,,
,,Level 2,,Planter Boxes,,,
,Columns,,,,,,
,,Masonry Walls (Planters Boxes),,Masonry Walls (Planters Boxes),,,
,,Waterproofing,,Waterproofing,,,
,,,,,,,
Roof - Overall Progress,,,,,,,
,Scope,,,Roof,,,
,Rows,,,,,,
,,Structure - Roof,dynamic,Roof,,,
,,Fit-Out & Facade - Roof,dynamic,Roof,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Offs,,Sign Offs,,,
,,Structure Handover,,Structure Handover,,,
,,,,,,,
External Louvers Progress,,,,,,,
,Scope,,,External Louvers,,,
,Rows,,,,,,
,,External Louvers,dynamic,External Louvers,,,
,Columns,,,,,,
,,Prior to Works,,Prior to Works,,,
,,During Works,,During Works,,,
,,After Works,,After Works,,,
,,Sign Off,,Sign Off,,,
