"Step Id","Warnings","Rich Type","State","resource","type","addStep","addPost","Tier 1","Tier 2","Tier 3","Tier 4"
"c714b161-3747-4507-a12f-1ec9a87ddf15","","folder-normal","fail","","step","TRUE","FALSE","ASSET REPLACEMENTS"
"340616bc-5a56-4a5d-ad80-eb1cd5014407","","folder-normal","fail","","step","TRUE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS"
"3cd51055-d606-4c32-a6ca-5cb428f115d4","","checklist-flat","pass","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","AA - VSD REPLACEMENT CHWP06"
"8e3fb2bc-04a9-42d1-8d13-5a17df7b2e1e","","checklist-flat","pass","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","AA - VSD REPLACEMENT A015"
"fc96dad3-ddf7-4022-9575-0f8ad1beb0e3","","checklist-flat","pass","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT A128 "
"53a915ee-ea7b-4a2d-853e-883f4a8d7834","","checklist-flat","pass","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT AHU-A001"
"caf9efa1-5af7-4ed1-a5aa-e1cff59b0fd3","","checklist-flat","pass","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT RAF-457"
"2a8b3c77-651f-4e9a-b45b-dba601dc193a","","checklist-flat","fail","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT CT4-1"
"3a5e72b9-db73-494d-a9bc-d191109cfa84","","checklist-flat","fail","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT CT4-2"
"8aa888b6-1009-4192-bd8f-eec140d28f70","","checklist-flat","fail","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS"," VSD REPLACEMENT CT4-3"
"b602495f-212d-458e-a86e-30e4ecec1f9a","","checklist-flat","fail","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT CT5-1"
"f29f16a0-9a12-4a40-ad4e-d7cc48962f3d","","checklist-flat","fail","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT CT5-2"
"af3890c3-8b67-414b-ae75-f8ebfe728b85","","checklist-flat","fail","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT CT5-3"
"34c9666b-b9eb-4e29-be93-7df99bd02cc5","","checklist-flat","pass","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD REPLACEMENTS","VSD REPLACEMENT Sidestream Filtration CT-4"
"230b4d1d-4709-4ae4-92d6-1aa49811ad82","","checklist-flat","not-started","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","ASSET REPLACEMENTS","VSD1 "
"663466b4-4a8b-4f64-9c77-f054f7a4a162","","folder-normal","no-status-not-started","","step","TRUE","FALSE","MSSB AUDITS"
"166a99a2-d19e-40f2-898a-16e08a834b49","","folder-normal","no-status-not-started","","step","TRUE","FALSE","BMS - DGP AUDITS"
"f8244607-fd7c-49f1-8add-b038d0f4ba54","","folder-normal","work-in-progress","","step","TRUE","FALSE","Demo / Training"
"f9d74c77-f494-4a18-af38-ff47e5dfa79f","","folder-normal","work-in-progress","","step","TRUE","FALSE","Demo / Training","Training - Plant Room 4"
"f07eda38-65e0-468e-bc3a-fdd008326e5c","","checklist-flat","work-in-progress","AA - MSSB AUDIT","checklist-flat","FALSE","FALSE","Demo / Training","Training - Plant Room 4","AA - MSSB AUDIT"
"e25f3861-fd9c-44cb-a275-ffe387ef8bb9","","checklist-flat","work-in-progress","AA - SWITCHBOARD TO AS1851-2012 (Yearly)","checklist-flat","FALSE","FALSE","Demo / Training","AA - SWITCHBOARD TO AS1851-2012 (Yearly)"
"1530bfcf-58cb-4d7f-acdc-091e60f6866e","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE"
"6bd309eb-497d-4b9c-8267-7d61ebe4824c","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS"
"32d4b27f-4394-4225-a4ac-e064f4206a52","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 1"
"2f9e277c-942e-4d23-b903-f5c2acdcf1e5","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 1","PLANTROOM 25"
"29a72d6e-1780-46a0-99c9-55ea0e7d1498","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 1","PLANTROOM 14","MSSB’s"
"b32488aa-08c0-4e04-9ede-b9ee31d72eb7","","checklist-flat","fail","AA - SWITCHBOARD TO AS1851-2012 (Yearly)","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 1","PLANTROOM 14","MSSB’s","AA - SWITCHBOARD TO AS1851-2012 (Yearly) - MSSB-MG2/1"
"e9dbc2a4-c58a-4d28-937d-54909c480b92","","checklist-flat","not-started","AA - SWITCHBOARD TO AS1851-2012 (Yearly)","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 1","PLANTROOM 14","MSSB’s","AA - SWITCHBOARD TO AS1851-2012 (Yearly) - MG2 "
"d6cc9c1b-2c60-469b-866d-7ba72bfb6935","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 1","PLANTROOM 17"
"25b8212b-9ed3-45d4-bb5b-ab2369f4b48f","","checklist-flat","fail","AA - SWITCHBOARD TO AS1851-2012 (Yearly)","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 1","PLANTROOM 17","AA - SWITCHBOARD TO AS1851-2012 (Yearly) - MS5 "
"0c77b8bf-d37e-4e94-8a50-5c46ad62c297","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2"
"fbb1981a-ff14-479a-b32a-c117bb9a78ff","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - AFL BAR KEF58"
"c0ea3f21-94ee-4db1-b444-6c5f7a7c1c47","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - SCOTT PICKETTS KEF59"
"142dcfeb-44dc-48fc-b55c-d0f890d03bc0","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - TEF E006A"
"e91e66eb-b1e5-4053-b4b5-fb95435aa080","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - TEF E006B"
"bd3ea588-5527-472d-a3e1-46687001707e","","checklist-flat","fail","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - next to t2EACCOFF-EL001"
"524381b1-f34a-4799-9e94-bb08d3b677a2","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - RAF-PP-01"
"90245ae4-1497-4da1-b474-49ceec681eb1","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - TEF-PP-01"
"07c76a3a-41d5-4006-bab8-588e7b240444","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - GRILD KEF062"
"26205418-d2d7-4017-8058-b2c3e35b55fa","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","MSSB (satellite) "
"da266a04-7f1c-4202-9529-931e7d1bd1f5","","checklist-flat","fail","AA - SWITCHBOARD TO AS1851-2012 (Yearly)","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","MSSB (satellite) ","AA - SWITCHBOARD TO AS1851-2012 (Yearly)- MSISA027"
"844fa9b9-676a-482a-8406-94167ac7be52","","checklist-flat","fail","AA - SWITCHBOARD TO AS1851-2012 (Yearly)","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","MSSB (satellite) ","AA - SWITCHBOARD TO AS1851-2012 (Yearly) - MSISA030"
"58b37577-7ea3-429a-86f7-398856aad6eb","","folder-normal","fail","","step","TRUE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)"
"aafc8553-b2b7-4808-86e6-b1de1c21a933","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - CHWPB 02"
"6c3a460a-75fd-4a57-b185-dedbfa55b7b3","","checklist-flat","fail","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - CHWPB 03"
"171ca391-3e43-49a9-b1e9-8f1008f5f3f5","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - RAF459"
"9a9fdda0-ec2d-489f-8fec-5fbe1ade61c1","","checklist-flat","fail","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - A590"
"7ddd6c5e-af2d-422b-8420-4f2b2294c2a7","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - RAF590"
"497d1a2b-f816-4f88-bff3-f1a7cb67e083","","checklist-flat","fail","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - SEF 098"
"269cd165-d085-4e0e-a359-a8e96abd0bd9","","checklist-flat","fail","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - A592"
"b1db6993-d2fc-44f6-9312-f3eae09d31c5","","checklist-flat","work-in-progress","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - A593"
"29e81058-2279-4e24-b272-96eca95d7c37","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - RAF593"
"4e8940ec-3cc9-4376-806d-79a51c0bcf83","","checklist-flat","not-started","zSYS - AA - VSD REPLACEMENT (old version)","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA - VSD REPLACEMENT - RAF 592"
"b366d605-d6f4-49c0-9a4d-5a9f12b84118","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - RAF592"
"756c5252-6c28-4786-ba6f-7f7e03368541","","checklist-flat","fail","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - A591"
"b2599754-fa3b-4912-ba17-3b2ee0e5db9d","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - RAF591"
"292e00ae-823b-4710-8e84-9bf54093caeb","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - RAF 462"
"5683aaf9-ba23-42ef-b1df-64a772d9e9b4","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - A463"
"541ee0f6-a60c-4f1e-a8bb-56d7b02193d9","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - L34 Pump2"
"f613cc94-c608-4bed-9e63-c12e244b9fc0","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - L34 PUMP1"
"14d2f0dd-8b7d-4224-a81b-c46889534a4f","","checklist-flat","fail","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - HCP 11"
"6240009b-a63f-4ebb-9c1c-5a1675d57017","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - CHWPB 04"
"2f356628-3cfa-43e1-a743-ffbc4529a8ee","","checklist-flat","pass","AA – VARIABLE FREQUENCY INVERTER TO AS1851","checklist-flat","FALSE","FALSE","AIRMASTER SERVICE","MAINTENANCE JOBS","TERMINAL 2","VSD’s (satellite)","AA – VARIABLE FREQUENCY INVERTER TO AS1851 - L35 PUMP"
