Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Services,,,,,,
,Scope,,,,,
,Rows,,,,,
,,T250,grouping,t250,,
,,High level,,t250,high level,
,,Low Level,,t250,low level,
,,Ground,,t250,ground,
,,Level 1,,t250,level 1,
,,Level 2,,t250,level 2,
,,T500,grouping,t500,,
,,High level,,t500,high level,
,,Substage,,t500,substage,
,,Level 1 Stage,,t500,level 1 stage,
,,Level 2 Balcony,,t500,level 2 balcony,
,,Level 3 Balcony,,t500,level 3 balcony,
,,Stair 1,,t500,stair 1,
,,Stair 2,,t500,stair 2,
,,Stair 3,,t500,stair 3,
,,Stair 4,,t500,stair 4,
,,Basement,grouping,basement,,
,,Basement (Overall Progress),,basement,,
,,Zone 1,,basement,zone 1,
,,Zone 2,,basement,zone 2,
,,Zone 3,,basement,zone 3,
,,Ground Floor,grouping,ground floor,,
,,Ground Floor (Overall Progress),,ground floor,,
,,Zone 1,,ground floor,zone 1,
,,Zone 2,,zone 2,ground floor,
,,Zone 3,,ground floor,zone 3,
,,Zone 4,,ground floor,zone 4,
,,Loading dock,,ground floor,loading dock,
,,Level 1,grouping,level 1,,
,,Level 1 (Overall Progress),,level 1,,
,,Zone 1,,level 1,zone 1,
,,Zone 2,,zone 2,level 1,
,,Zone 3,,zone 3,level 1,
,,Zone 4,,level 1,zone 4,
,,Level 2,grouping,level 2,,
,,Level 2 (Overall Progress),,level 2,,
,,Zone 1,,level 2,zone 1,
,,Zone 2,,zone 2,level 2,
,,Zone 3,,zone 3,level 2,
,,Zone 4,,level 2,zone 4,
,,Level 3,grouping,level 3,,
,,Level 3 (Overall Progress),,level 3,,
,,Zone 1,,zone 1,level 3,
,,Zone 2,,zone 2,level 3,
,,Zone 3,,zone 3,level 3,
,,Stage 3B,,stage 3b,level 3,
,,Level 4,grouping,level 4,,
,,Level 4 (Overall Progress),,level 4,,
,,Zone 1,,level 4,zone 1,
,,Zone 2,,level 4,zone 2,
,,Mezzanine,,level 4,mezzanine,
,,Plantroom,,plantroom,,
,,Roof,,roof,,
,Columns,,,,,
,,Lendlease - Wet fire pipework and droppers installed,,"wet fire pipework and droppers installed as per drawings; tested, fire stopping and acoustic treatment complete",lendlease - geelong arts centre,
,,Leemark - Sprinkler Installation/Fitoff,,pipework installed as per drawings,sprinkler installation/fitoff,
,,Lendlease - Dry fire services installed,,lendlease - geelong arts centre,dry fire services installed as per drawings; fire stopping and acoustic treatment complete,
,,Leemark - Fire Detection Installation,,leemark - geelong arts centre,Check that all final cable locations are correct and match up with the “For Construction Drawings” and “Reflected Ceiling Plans”,Fire Detection Installation
,,Lendlease - Comms cabling installed,,comms cabling installed as per drawings; fire stopping and acoustic treatment complete,lendlease - geelong arts centre,
,,Anova - Telecommunications Reticulation - Final acceptance,,final acceptance - anova,anova electrical - geelong art centre,telecommunications
,,Lendlease - Power & lighting installed,,lendlease - geelong arts centre,power & lighting installed as per drawings; fire stopping and acoustic treatment complete;,
,,Anova - Light & Power Circuits - Final acceptance,,final acceptance - anova,anova electrical - geelong art centre,lights & power
,,Lendlease - Hydraulic services installed,,lendlease - geelong arts centre,"hydraulic services installed as per drawings; tested, fire stopping and acoustic treatment complete",
,,"Geschke - Installation Test Sheet (Cold Water, Hot Water & Flusher Line)",,pressure testing completed (qa6),geschke - geelong arts centre,
,,Lendlease - Mechanical services installed,,mechanical services installed as per drawings; fire stopping and acoustic treatment complete,lendlease - geelong arts centre,
,,Entire Mechanical - Floor Rough In - Installed to latest drawing,,entire mech - geelong art centre,installed to latest drawing,
