"Id","Type","Name","Values","Prompting Name","Postfix","Usage Count","Resource Id"
"476febf2-1493-5be7-a25f-f4be0daece1e/1","checklist","Civil - Buildings Subgrade","","Civil - Buildings Subgrade",,0,"69b241c8-4760-43d6-88ed-0066dc3891f4"
"606f4989-cde0-5ab9-9048-2df0f74fa4b6","section","Subgrade base",,,,,
"fdb5d37f-13aa-5917-af01-f0bd350f4657","checkpoint","Geotech Eng inspection report received- and close-out",,,,,
"9f374058-523a-51d7-af5e-29dea4014e04","checkpoint","Geotech Eng Inspection of subgrade and proof rolling prior to filling",,,,,
"f9fc5ad9-c3cc-5625-be1d-9d951f4c6a2e","section","Building Subgrade build-up",,,,,
"584fe501-a006-5092-ac63-d1af5e79e6f3","checkpoint","GL and datum provided",,,,,
"b3babae7-c304-5715-87b7-a50d6011888c","checkpoint","Placement of hardfill layer compacted as per design",,,,,
"544336ba-4c54-5b65-a180-ab3ce6162ee6","checkpoint","Drainage piping installed under foundation level",,,,,
"fda57dd3-011e-59ea-aa90-8fb243302d78","checkpoint","Platforms spot checks heights and location",,,,,
"01c3fba2-d641-5507-84da-ade9056c73db","section","Subgrade Sign-off",,,,,
"4549aefd-2866-57ea-8e2d-284fe71e2202","checkpoint","Subgrade QA and test results received",,,,,
"4ac43318-94bc-5b10-bc98-5090ab4183ff","checkpoint","Geotech Eng Inspection of subgrade and proof rolling report received and close-out",,,,,

"84e3b7f6-1336-5832-ba14-44a37efddb47/1","checklist","Civil - Drainage Checklist","","Civil - Drainage Checklist",,0,"54a17846-e486-429d-9442-4fb8c23d833a"
"1eaebdae-e82b-5b86-a8f4-934478434df4","section","Pre-start",,,,,
"6fc31946-8ec6-548f-9a42-e7a3c4dc9b6c","checkpoint","Locates done on site – confirm no clash with pre-existing underground services",,,,,
"70925b34-3c7a-5e8a-89fe-c5029e6296dc","checkpoint","Appropriate permits in place",,,,,
"584fe501-a006-5092-ac63-d1af5e79e6f3","checkpoint","GL and datum provided",,,,,
"e6ed9704-ca11-5a56-8d2b-cc84b2b09107","checkpoint","Upload drawings / check services depths, confirm location, filling/digging",,,,,
"3cf4fad5-07c6-5cc8-b8bd-69cb6f9d5340","checkpoint","Clear work area",,,,,
"931fbffa-ba09-5e61-b63d-bad3b1f9895a","section","Trenching",,,,,
"3d9ea26c-deeb-541a-b01f-873c951a827a","checkpoint","Delineation of area",,,,,
"e0c824c0-d00e-5043-8996-d208e919092b","checkpoint","Benching appropriate for ground conditions",,,,,
"0555bfc1-0860-513b-b84b-b967a5a418a6","checkpoint","Safety of trenching conditions and edge protection",,,,,
"615fa8e3-d8e7-5573-808c-a9b565e0114e","checkpoint","Civil Eng inspection report received and close-out if unsuitable subgrade conditions exist",,,,,
"e8adbc84-b448-5119-bc35-7edd8200d05f","section","Installation",,,,,
"0ecf9847-ede4-50d3-ad92-a9b1891892a7","checkpoint","Confirm correct bedding material being used and spot check RL’s",,,,,
"fb02bf04-b9a1-5e4b-b29f-6b91b7ddf965","checkpoint","Manhole installation",,,,,
"6cd6e903-e416-4d0c-ad82-38ffba52e1ff","tickbox","Confirm MH diameter",,,,,
"b20e33ff-fc40-4a16-8b7c-42ee5e2617e2","tickbox","Reo",,,,,
"e2f4d1fa-78bc-40c5-9bec-31016f9be862","tickbox","Joint sealing (if precast)",,,,,
"7add8d48-662a-43f2-befd-1db905d9cf23","tickbox","Invert level",,,,,
"523ada56-529e-428b-8752-17e6d2d0b8e3","tickbox","Confirm concrete grade",,,,,
"94063e5b-c468-5f89-8050-d222186ababa","checkpoint","Pipes installed and correct junctions/connections",,,,,
"7b89279e-9cd4-51f9-abf8-758524e98bb4","checkpoint","Civil Eng inspection report received and close-out for first pipe run",,,,,
"73d3bac0-a81a-59da-bcbf-d7b1b924082f","checkpoint","Council inspection report received and close-out",,,,,
"cdae24e3-f52c-5821-bab7-00dabfe4f429","section","Backfilling",,,,,
"27b457e7-7059-5eb9-a15f-27a280c882d5","checkpoint","Appropriate backfill material",,,,,
"a79deac1-27f7-5ee2-bd88-3cff4f906ffb","checkpoint","Backfill at 150mm lifts and compact as per Civil spec",,,,,
"e790533e-8db3-53c9-a5f2-cf1629abce42","section","Post Backfilling",,,,,
"dfc4d584-25bb-53f9-b04b-3906021f843d","checkpoint","Internal manhole works",,,,,
"c86e0894-36d8-5186-a72f-a7a7428cfd3e","tickbox","Civil Eng Splitter weir manholes – weir pre-pour inspection (first manhole)",,,,,
"c3a67ff4-f316-5eb8-94c4-e8e2570875ab","tickbox","Splitters and benching completed",,,,,
"b149ea5b-8877-5451-a521-86623cc71b56","checkpoint","Soakholes",,,,,
"48fd210a-d850-52e2-942a-7ba870883371","tickbox","Civil Eng Inspection of selection of rock bore installation report received and close-out",,,,,
"4a6d677c-9c3b-5c2a-8e83-9eba1b8a40c8","tickbox","Civil Eng inspection of selected of soakage testing",,,,,
"51f0e36e-6c5e-5e7c-8c74-38d8b2b34328","tickbox","Council inspection report received and close-out – as-built plan required",,,,,
"932958ed-7cf7-5701-aa36-da14eb06e1f3","checkpoint","Drainage QA received and as built",,,,,

"641d0e88-5490-52a2-846c-b412aba39545/1","checklist","Civil - Footpath In Ground Services","","Civil - Footpath In Ground Services",,0,"6cb8638f-6cab-4a9d-9e97-b9816b10cdbe"
"1eaebdae-e82b-5b86-a8f4-934478434df4","section","Pre-start",,,,,
"a57236d1-7414-58d5-8bc9-91a9b6b7d461","checkpoint","Stormwater laterals exposed and extended to sump locations",,,,,
"9baec433-6c5b-5811-a312-0e73d1ecd6d7","checkpoint","Trench formed and sand bed completed",,,,,
"370e2b8c-8b2b-5dd9-a37f-158568b99aa4","checkpoint","Conduits underslab completed",,,,,
"db5b3ed6-e2a8-5d6a-a1e9-25a1b894d1f0","section","Services trench",,,,,
"e62d478a-e598-5adc-9fdd-149eb48bfd8d","checkpoint","Electrical cables running from DB location to each unit",,,,,
"a700415a-0dad-518c-9666-4b707bb229ec","checkpoint","Electrical cables top covered and cable slab installed and covered",,,,,
"7c2be880-7d8d-5f74-8ae3-ed25b3592de4","checkpoint","Hydraulic service joined and water tested",,,,,
"fbbcd6db-8c72-55bf-b28b-df60a467c50b","checkpoint","Chorus pits & tuds located and levels agreed",,,,,
"816996c3-4da1-5832-aeb1-41f2b25edd29","checkpoint","Fire alarms conduits and cables completed",,,,,
"588cb6be-2adf-5261-8558-0f7a4e251642","checkpoint","Conduits crossing roads where required",,,,,
"314145c8-0e23-58a1-9491-f8ab0abcdca1","section","Post-services",,,,,
"aa603d40-f9c9-5328-953c-882cb2bc8b5a","checkpoint","Fines cover",,,,,
"5d2cf323-3299-5b11-9cbd-7ea6d4a3eb00","checkpoint","Chorus pits to final RL",,,,,
"3d39e3c3-b613-564d-a05c-5075ce2a5b55","checkpoint","Final backfill & compacted",,,,,

"87fc0d00-a383-58b6-ab69-d9b199bda0d0/1","checklist","Civil - Roads","","Civil - Roads",,0,"8bb4da28-a31a-4127-aef7-5d1d2846f7e1"
"fe56cd71-651d-5f6c-8cfd-5c86bc9121a1","section","Pre-Hand Over",,,,,
"5148c6f8-a77f-527e-b92b-f9d9d4821e7e","checkpoint","In ground services QA and testing received",,,,,
"42a61e44-440d-5a1e-8068-c1e9e48ae635","tickbox","Electrical",,,,,
"c68df2b7-adde-5b3a-871a-292154477b66","tickbox","Hydraulic",,,,,
"41cee28b-f4b3-51ac-9062-3d755d000c7f","tickbox","Coms, Chorus",,,,,
"854c83c4-5873-545f-8281-2e122731b927","tickbox","Façade works completed",,,,,
"272568c2-0382-5fc3-9ad1-4a3aedeb0011","checkpoint","Drainage works complete",,,,,
"3f8ea192-45de-53b4-86d1-d3de021e33b9","tickbox","Cess pits, manhole benching and final RL, all ORG installed",,,,,
"126f67bf-8aaf-57fe-8376-467c740ec8a4","checkpoint","Road clear and ready for hand over",,,,,
"71db995e-a76e-55d9-be63-517255c34562","section","Road Build-Up",,,,,
"a83dc549-b61c-54f0-96d8-51f258ef993d","checkpoint","Ensure road is built up in GP65",,,,,
"262514ef-5494-5f92-b6d9-c6f39d2a8dba","checkpoint","Ensure testing is completed.",,,,,
"5a09b68e-2b8f-53da-9a15-a11867047b21","tickbox","CRB 6 and proof rolled",,,,,
"17b7f12d-ce8b-510d-a816-95b8e26eacd3","section","Channel Drains Install",,,,,
"bb87e57e-721d-5d89-b6ea-88808813f6d9","checkpoint","Correct RL to slab",,,,,
"30166c39-0e89-5362-8c15-df039b60e1df","checkpoint","Sumps installed",,,,,
"b05fa4a6-f921-59d4-95f2-c5b9e4fe0496","checkpoint","Channel drains QA",,,,,
"d0cb6112-d450-5f09-af9a-328054e421d1","checkpoint","Channel drains encased on concrete",,,,,
"b1a7a369-c9ee-5f56-9bc6-4e17652f0373","section","Kerb Install",,,,,
"90d34e50-d977-5f2b-b374-376d046c08d9","checkpoint","Layout/pre-pour",,,,,
"a3fd0010-c33f-53e3-8302-9d006e7704fc","tickbox","Spot Check RL’s",,,,,
"935bd2ec-153b-5ab7-8887-048730a75c82","tickbox","Confirm mix",,,,,
"ad61d071-1033-5b5b-a8c6-fe63e323d767","tickbox","Check kerb location",,,,,
"80f1a504-1b67-5992-9f12-cd9d1cf99401","tickbox","Check kerb type",,,,,
"d67186d6-4524-59c5-bbce-f7e9deb1015c","checkpoint","Saw cuts 4m spacing",,,,,
"abdbdbd0-78ce-5b3c-830b-6d0a1f3763f4","checkpoint","Chip/cracks",,,,,
"eab13ac6-14db-5035-883f-c33cce0583d4","section","Concrete Loading Bays",,,,,
