resource,resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
Pre-Con,,checklist,,,Pre-Con,,,,,,,,
,,step,,,Site QA,,,,,,,,
,,step,,,,Basement 1,,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,EOT-B1,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,GEF-B1,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,LSF-B1,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,BRSF-B1,,,,,,
ITP-115 - Mechanical - Final Sign Off,,checklist,,,,,Final Sign Off,,,,,,
,,step,,,,Basement 2,,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,OAF-B2.01,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,OAF-B2.02,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,OAF-B2.03,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,CPSF-B2,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,PREF-B2,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,PRSF-B2,,,,,,
ITP-115 - Mechanical - Rough-In (Basement/Ground/Roof),ITP-115 - Mechanical - Fit-off,folder-with-checklists,,,,,LSF-B2,,,,,,
