resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,"Stage 9 (TH 1-10, 81, 82)",,,,,,,,
,step,,,,Fitout,,,,,,,
,step,,,,,"TH01 (TH03, 04, 05, 06)",,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Ceiling,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Wall,,,,,
,step,,,,,"TH02 (TH01,02)",,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Ceiling,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Wall,,,,,
,step,,,,,"TH03 (TH 81, 82)",,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Ceiling,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Wall,,,,,
,step,,,,,"TH07 (07, 08, 09, 10)",,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Ceiling,,,,,
PRE - S - Insulation ,checklist,,,,,,Insulation - Wall,,,,,
