Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Total Station,,,,,,
,Scope,,,Total Station,,
,Rows,,,,,Total Station
,,LG,,LG,Mark Out,Total Station
,,G (P1),,G (P1),Mark Out,Total Station
,,GM (P2),,GM (P2),Mark Out,Total Station
,,UG (P3),,UG (P3),Mark Out,Total Station
,,L1,,L1,Mark Out,Total Station
,,L2,,L2,Mark Out,Total Station
,,L3,,L3,Mark Out,Total Station
,,L4,,L4,Mark Out,Total Station
,,L5,,L5,Mark Out,Total Station
,,L6,,L6,Mark Out,Total Station
,,L7,,L7,Mark Out,Total Station
,,L8,,L8,Mark Out,Total Station
,,L9,,L9,Mark Out,Total Station
,,L10,,L10,Mark Out,Total Station
,,Roof,,Roof,Mark Out,Total Station
,Columns,,,,,
,,All works to be set out as per approved IFC drawings,,All works to be set our as per approved IFC drawings. Works set out to IFC Drawing No.,,
,,All penetrations & fire collars to be as per specs.,,All penetrations and fire collars to be as per specifications or alternatively approved,,
,,Ensure fire collars installed as per manufacturer instruct.,,Ensure fire collars are installed as per manufacturer’s instructions.,,
,,Tabs on cast in collar exposed,,Tabs on cast in collar to be exposed.,,
,,Photos of collar end labelling referencing fire matrix,,Photos of collar end labelling referencing fire matrix if required,,
,,Ensure all excess material is removed from work area,,Ensure all excess material is removed from work area & leave clean & tidy.,,
