type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,"NEL-CNT-SDC-2990-PQA-ITP-0074 Rev 0 - General Concrete (Footpath, Driveway, Median / Island Pavement)",itp,,,,,"NEL-CNT-SDC-2990-PQA-ITP-0074 Rev 0 - General Concrete (Footpath, Driveway, Median / Island Pavement)",
section,"1.0 Preliminaries (Include all aspects of Materials, Approvals, IFC Drawings, etc. Ensure all required permits have been raised prior to commencing works)",,,,,,,
checkpoint,1.1 - IFC Drawings issued,,,,,,,
label,Responsible Person - PE,,,,,,,
label,Specification Reference - IFC Drawings,,,,,,,
label,"Acceptance Criteria - IFC Drawings, approved plans, technical specification must be issued for construction",,,,,,,
label,Test Method - V,,,,,,,
label,Test Frequency - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - ,,,,,,,
textbox,• InEight Reference Document #,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - All Equipment Calibrated,,,,,,,
label,Responsible Person - PE,,,,,,,
label,Specification Reference - QMP,,,,,,,
label,Acceptance Criteria - Equipment calibration NATA certificates filed in InEight Document.,,,,,,,
label,"• Prior performing inspections, measuring and testing tasks, ensure equipment is calibrated, if damaged or out of calibration, the user will immediately tag it “out of service” and arrange for repairs / calibration.",,,,,,,
label,Test Method - IP,,,,,,,
label,Test Frequency - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - ,,,,,,,
textbox,• InEight Reference Document #,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.3 - Premixed Concrete,,,,,,,
label,Responsible Person - PE,,,,,,,
label,Specification Reference - VR 703.05 IFC Drawing,,,,,,,
label,Acceptance Criteria - Concrete / Footpath Pavement Material to be in accordance with design requirements,,,,,,,
label,Test Method - R,,,,,,,
label,Test Frequency - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - WP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - Concrete Mix Design,,,,,,,
checkpoint,1.4 - Survey Set-out,,,,,,,
label,Responsible Person - PE,,,,,,,
label,Specification Reference - VR 703.17 IFC Drawings,,,,,,,
label,"Acceptance Criteria - Clearly mark limit of works; Chainage, offsets, cut/fill level etc. (if required).",,,,,,,
label,Test Method - V,,,,,,,
label,Test Frequency - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - WP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - ,,,,,,,
textbox,• InEight Document References:,,,,,,,
label,• Lot Map,,,,,,,
checkpoint,1.5 - Construction Procedure Submission,,,,,,,
label,Responsible Person - PE,,,,,,,
label,Specification Reference - QMP,,,,,,,
label,Acceptance Criteria - Construction Procedure submitted and in place and all required permits from the Safety and Environmental team are obtained.,,,,,,,
label,Test Method - R,,,,,,,
label,Test Frequency - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - WP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - Signed ITP,,,,,,,
section,2.0 Operations (Include Work Execution – Installation / Manufacturing Process step-by-step),,,,,,,
checkpoint,2.1 - Setting Out,,,,,,,
label,Responsible Person - SE,,,,,,,
label,Specification Reference - VR 703.17 PSDR (section 9 a)),,,,,,,
label,Acceptance Criteria - The Nominated Authority will review and confirm the set out. The work shall be constructed in accordance with the confirmed set out to the line and level and cross-sectional profiles as shown on the IFC drawings.,,,,,,,
label,Test Method - V,,,,,,,
label,Test Frequency - PW,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - WP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - HP",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - WP",,,,,,,
label,Records/Documents - ,,,,,,,
textbox,• InEight Survey Report References:,,,,,,,
label,• Photos,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Excavation and Foundation,,,,,,,
label,Responsible Person - SE,,,,,,,
label,Specification Reference - VR 703.20,,,,,,,
label,Acceptance Criteria - The Contractor shall box out to a sufficient depth to allow for the required compacted thickness of bedding material under the full width of concrete paving.,,,,,,,
label,• Excavation not to extend more than 150mm from the adjacent face of existing pavement.,,,,,,,
label,Test Method - V,,,,,,,
label,Test Frequency - PL,,,,,,,
label,"Inspection/Verification (Name, signature & date): Sub-Contractor - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): Spark NEL Engineer - WP",,,,,,,
label,"Inspection/Verification (Name, signature & date): Nominated Authority - NR",,,,,,,
label,"Inspection/Verification (Name, signature & date): IREA - NR",,,,,,,
label,Records/Documents - Signed ITP,,,,,,,
checkpoint,2.3 - Bedding materials and compaction,,,,,,,
label,Responsible Person - SE,,,,,,,
label,Specification Reference - VR 812.12 VR 703.21 IFC Drawings AS 3798,,,,,,,
