type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,General Concrete Checklist,itp,,,,,Quality Control Checklist - General Concrete Checklist,
section,"1.0 Pre-Pour Concrete Inspection (Concrete pre-pour check completed in accordance with applicable procedures, drawings, specifications and approved changes)",,,,,,,
checkpoint,1.1 - Concrete supply,,,,,,,
label,Result - Concrete Mix on Docket Checked.,,,,,,,
label,• All concrete delivered has a delivery docket. Tester onsite.,,,,,,,
label,• Visual assessment of quality.,,,,,,,
label,Hold/Witness Point Release: Initials - (WP),,,,,,,
textbox,Hold/Witness Point Release: Date,,,,,,,
textbox,NCR # (if req’d),,,,,,,
checkpoint,1.2 - Ambient weather for concreting,,,,,,,
label,"Result - Restrictions and treatments to be applied for concreting in hot, cold and wet weather.",,,,,,,
label,"• The temperature of concrete, measured immediately prior to placing, shall not be less than 10˚C or greater than 32˚C.",,,,,,,
label,• Ambient temperature not to be less than 5˚C and no more than 35˚C.,,,,,,,
label,Hold/Witness Point Release: Initials - (WP),,,,,,,
textbox,Hold/Witness Point Release: Date,,,,,,,
textbox,NCR # (if req’d),,,,,,,
checkpoint,1.3 - Steel reinforcing grade and placement,,,,,,,
label,Result - Minimum cover shall be 50 mm unless shown on the drawings,,,,,,,
label,"• Concrete or plastic chairs to be used. Wire chairs (with or without plastic tips), bricks, pieces",,,,,,,
label,Hold/Witness Point Release: Initials - (WP),,,,,,,
textbox,Hold/Witness Point Release: Date,,,,,,,
textbox,NCR # (if req’d),,,,,,,
checkpoint,1.4 - Formwork,,,,,,,
label,Result - Stripping of Formwork after casting shall not be less than:,,,,,,,
label,• 2 days (Between 12˚C & 20˚C).,,,,,,,
label,• 1 day (> 20 ˚C).,,,,,,,
label,• 3 days (Between 5˚C & 12˚C).,,,,,,,
label,○ Minimum time shall also not be less than:,,,,,,,
label,"a). 2 days for vertical formwork on external surfaces and,",,,,,,,
label,b). 1 day for vertical forms on permanently hidden surfaces.,,,,,,,
label,Hold/Witness Point Release: Initials - (WP),,,,,,,
textbox,Hold/Witness Point Release: Date,,,,,,,
textbox,NCR # (if req’d),,,,,,,
