resource,type,Add Step,Add Post,Tier 1,Tier 2 ,Tier 3,Tier 4,Tier 5,Tier 6,Tier 7,Tier 8,Tier 9
,step,,,BASEMENT 1,,,,,,,,
PVC Tanks Checklist,checklist,,,,TANK 1,,,,,,,
PVC Tanks Checklist,checklist,,,,TANK 2,,,,,,,
Trafficable Liquid Membrane,checklist,,,,FIRE HYDRANT PUMP,,,,,,,
,step,,,GROUND FLOOR,,,,,,,,
Balconies Checklist,checklist,,,,ENTRY HALL,,,,,,,
External Liquid Membrane Checklist,checklist,,,,EXPOSED TERRACE,,,,,,,
External Liquid Membrane Checklist,checklist,,,,LIFT LOBBY,,,,,,,
Trafficable Liquid Membrane,checklist,,,,DETENTION TANK,,,,,,,
Trafficable Liquid Membrane,checklist,,,,WATER METER HYDRANT METER,,,,,,,
,step,,,LEVEL 17,,,,,,,,
Balconies Checklist,checklist,,,,MASTER BALCONY 1,,,,,,,
Balconies Checklist,checklist,,,,BALCONY 2,,,,,,,
Internal Wet Areas Checklist,checklist,,,,ENS 1,,,,,,,
Internal Wet Areas Checklist,checklist,,,,L'DRY,,,,,,,
Internal Wet Areas Checklist,checklist,,,,DRYING ROOM & IRONING,,,,,,,
Internal Wet Areas Checklist,checklist,,,,BATH,,,,,,,
Internal Wet Areas Checklist,checklist,,,,PDR,,,,,,,
Trafficable Liquid Membrane,checklist,,,,SERVICE,,,,,,,
Internal Wet Areas Checklist,checklist,,,,ENS 4,,,,,,,
Balconies Checklist,checklist,,,,BALCONY 3,,,,,,,
