type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,Hayward Road Bridge No. 131,itp,,,,,ITP - Hayward Road Bridge No. 131,
section,Preliminary,,,,,,,
checkpoint,Pre-Works Documentation,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 2.1, page 75",,,,,,,
label,"TEST REQUIRED - Insurance, Programme of Works, Traffic Management Plans, Site Safety Plan, Quality Plan, Environemental Management Plan, Temporary Works Designs, Notification Letter, Existing Conditions Report",,,,,,,
label,INSPECTION BY - Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to works commencing,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer,,,,,,,
label,UCCL - S,,,,,,,
label,WSP - H,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,Steel Components,,,,,,,
checkpoint,Structural Steel and Bolts,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,"TEST REQUIRED - Material properties, Manufacturer's mill certificates",,,,,,,
label,INSPECTION BY - UCCL,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - On supply of materials,,,,,,,
label,ACCEPTANCE CRITERIA - Bolts meet AS/NZS 2465. Steelwork meets AS/NZS 5131.,,,,,,,
label,UCCL - S,,,,,,,
checkpoint,Structural Steel Coating,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,"TEST REQUIRED - Ultrasonic coating thickness, Manufacturer's statement",,,,,,,
label,INSPECTION BY - UCCL/Subcontractor,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - On completion of steel coating,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer. Bolts meet AS/NZS 1214. Steelwork meets AS/NZS 4680 and AS/NZS 2312.2.,,,,,,,
label,UCCL - W,,,,,,,
label,WSP - H,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Structural Steel Welds,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,"TEST REQUIRED - Visual Inspection, Welding certificates",,,,,,,
label,INSPECTION BY - Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - At completion of steel fabrication,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer,,,,,,,
label,UCCL - H,,,,,,,
label,WSP - H,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Timber Deck and Handrail Components,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,TEST REQUIRED - Timber properties,,,,,,,
label,INSPECTION BY - Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - On supply of materials,,,,,,,
label,ACCEPTANCE CRITERIA - Meets Particular Specification and NZTPA specifications,,,,,,,
label,UCCL - W,,,,,,,
label,WSP - W,,,,,,,
checkpoint,Granular Aggregates,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,"TEST REQUIRED - Grading, Soaked CBR, Crushing Resistance, Clay Index",,,,,,,
label,INSPECTION BY - Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - One test per 750m³ stockpiled. Compliance certificate not more than 3 months old.,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer. Compliance certificates not more than 3 months old. ,,,,,,,
label,UCCL - S,,,,,,,
label,WSP - A,,,,,,,
checkpoint,Granular Fill Compaction,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 98",,,,,,,
label,TEST REQUIRED - Clegg Impact Value,,,,,,,
label,INSPECTION BY - UCCL/Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Three tests per compacted layer (150mm) at each abutment.,,,,,,,
label,ACCEPTANCE CRITERIA - As per WDC EES,,,,,,,
label,UCCL - W,,,,,,,
label,WSP - W,,,,,,,
checkpoint,Pavement Compaction,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 98",,,,,,,
label,TEST REQUIRED - Clegg Impact Value,,,,,,,
label,INSPECTION BY - UCCL/Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Six tests per compacted layer (150mm) at each abutment.,,,,,,,
label,ACCEPTANCE CRITERIA - As per WDC EES,,,,,,,
label,UCCL - W,,,,,,,
label,WSP - W,,,,,,,
checkpoint,Sealing Chip,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 98",,,,,,,
label,"TEST REQUIRED - Size, Shape, Grading, Cleanness, Crushing Resistance, Weathering Resistance",,,,,,,
label,INSPECTION BY - Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Compliance certificate not more than 3 months old.,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer. Compliance certificates not more than 3 months old. ,,,,,,,
label,UCCL - W,,,,,,,
label,WSP - W,,,,,,,
,,,,,,,,
checklist,Thompson Road Bridge No. 129,itp,,,,,ITP - Thompson Road Bridge No. 129,
section,Preliminary,,,,,,,
checkpoint,Pre-Works Documentation,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 2.1, page 75",,,,,,,
label,"TEST REQUIRED - Insurance, Programme of Works, Traffic Management Plans, Site Safety Plan, Quality Plan, Environemental Management Plan, Temporary Works Designs, Notification Letter, Existing Conditions Report",,,,,,,
label,INSPECTION BY - Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - Prior to works commencing,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer,,,,,,,
label,UCCL - S,,,,,,,
label,WSP - H,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,Steel Components,,,,,,,
checkpoint,Structural Steel and Bolts,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,"TEST REQUIRED - Material properties, Manufacturer's mill certificates",,,,,,,
label,INSPECTION BY - UCCL,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - On supply of materials,,,,,,,
label,ACCEPTANCE CRITERIA - Bolts meet AS/NZS 2465. Steelwork meets AS/NZS 5131.,,,,,,,
label,UCCL - S,,,,,,,
checkpoint,Structural Steel Coating,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,"TEST REQUIRED - Ultrasonic coating thickness, Manufacturer's statement",,,,,,,
label,INSPECTION BY - UCCL/Subcontractor,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - On completion of steel coating,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer. Bolts meet AS/NZS 1214. Steelwork meets AS/NZS 4680 and AS/NZS 2312.2.,,,,,,,
label,UCCL - W,,,,,,,
label,WSP - H,,,,,,,
holdpoint,HOLD POINT,,,,,,,
checkpoint,Structural Steel Welds,,,,,,,
label,"SPECIFICATION REFERENCE - Particular Specification, section 1.1.17, page 97",,,,,,,
label,"TEST REQUIRED - Visual Inspection, Welding certificates",,,,,,,
label,INSPECTION BY - Engineer,,,,,,,
label,TASK TIMING OR TASK FREQUENCY - At completion of steel fabrication,,,,,,,
label,ACCEPTANCE CRITERIA - Approved by Engineer,,,,,,,
label,UCCL - H,,,,,,,
