type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Job Details,,,,,,Job Details
checkpoint,Site Info,,,,,,
label,Site Name & Address,,,,,,
textbox,,,,,,,
label,Main Contractor Details,,,,,,
textbox,,,,,,,
label,Project Manager,,,,,,
textbox,,,,,,,
label,Site Manager,,,,,,
textbox,,,,,,,
checkpoint,Latest Drawings,,,,,,
checkpoint,Scope of Works Attached,,,,,,
checkpoint,Additional Pre-Start Docs,,,,,,
,,,,,,,
checklist-flat,Safety,,,,,,Safety
checkpoint,Site Info,,,,,,
label,Site Name & Address,,,,,,
textbox,,,,,,,
label,Main Contractor - Safety Contact,,,,,,
textbox,,,,,,,
label,Site Specific Safety Requirements,,,,,,
textbox,,,,,,,
checkpoint,SSSP / JSEA Docs,,,,,,
checkpoint,Additional Pre-Start Docs,,,,,,
,,,,,,,
checklist-flat,Site Observations,,,,,,Site Observations
checkpoint-no-status,Site Observations,,,,,,
label,Observation Details,,,,,,
textbox,,,,,,,
checkpoint,Site Observation Closed,,,,,,
,,,,,,,
checklist,Structural Curtain Walls,,,,,,Structural Curtain Walls
section,Curtain Wall External Checklist,,,,,,
checkpoint,Setout / grids/ datum lines (refer to Survey mark/Setting out) MUST ATTACHED SURVEY DRAWING SHOWING LEVELS AND SLAB EDGES,,,,,,
checkpoint,Opening acceptance as per drawings MUST ADD SURVEY DRAWING,,,,,,
checkpoint,"Secondary Bracket Installed, Bolt torque Mark with paint marker when toqued(refer to SD)PHOTO REQUIRED",,,,,,
checkpoint,Waterproofing ( Check that water proofing is over area where airseal is going to be) PHOTO REQUIRED,,,,,,
checkpoint,Install subsill /Jamb/ Deadload blocks/ splicers / soakers,,,,,,
checkpoint,"Splices,Top Angle fitted & soakers sealed - PHOTO REQUIRED",,,,,,
checkpoint,All Fixings over sealed PHOTO REQUIRED,,,,,,
checkpoint,Ensure no packers visable out of line where airseal is to be installed.,,,,,,
checkpoint,Install backer rod - PHOTO REQUIRED,,,,,,
checkpoint,Complete airseal within application time allowed - PHOTO REQUIRED ,,,,,,
checkpoint,Install panels as per drawings,,,,,,
checkpoint,Install glazing rubber with correct orientation/ no breaks and full height between panel and frame PHOTO'S REQUIRED,,,,,,
checkpoint,External flashings / weather seals installed and SEALED if drawing indicates - PHOTO REQUIRED,,,,,,
section,Curtain Wall Internal Checklist,,,,,,
checkpoint,Airseal and internal flashings,,,,,,
checkpoint,Ensure no packers visable out of line where airseal is to be installed.,,,,,,
checkpoint,Panel locked off position as per module PHOTO REQUIRED,,,,,,
checkpoint,Crusifix sealing done on panel to panel cross joints? PHOTO REQUIRED,,,,,,
section,Internal fire seal and trunking,,,,,,
checkpoint,PGI Galv. Z support clips installed,,,,,,
checkpoint,PGI fire insulation installed - PHOTO REQUIRED,,,,,,
checkpoint,Trims and closers (smoke seal) - PHOTO REQUIRED,,,,,,
checkpoint,Blind Box installed - PHOTEO REQUIRED,,,,,,
checkpoint,Sill Trunking Installed - PHOTO REQUIRED,,,,,,
checkpoint,Vertical Trunking Installed - PHOTO REQUIRED,,,,,,
section,Fins,,,,,,
checkpoint,Horizontal & Vertical Fins Installed,,,,,,
checkpoint,Fin bolts tight and locked off as per drawings,,,,,,
section,Glass,,,,,,
Checkpoint,Glass installed and no damaged glass,,,,,,
checkpoint,Trade clean / protected ,,,,,,
checkpoint,"All elements completed correctly as per specification, reviewed and approved",,,,,,
section,Wight Aluminium sign off,,,,,,
checkpoint,"All elements completed correctly as per specification, reviewed and approved",,,,,,
holdpoint,Raise Remedial / Request Signoff,,,,,,
,,,,,,,
checklist,Skylight & Canopy Installation Checklist,,,,,,Skylight & Canopy Installation Checklist
section,Skylight & Canopy Installation,,,,,,
checkpoint,Steel structure acceptance,,,,,,
checkpoint,Install glazing channels,,,,,,
checkpoint,Install glazing bars (seal splice joint),,,,,,
checkpoint,Install transom (seal joint to top of bar / end of transom),,,,,,
checkpoint,Transom end fixings + washers,,,,,,
checkpoint,Fit head and sill angle for glazing support,,,,,,
checkpoint,Flashing and air seals,,,,,,
checkpoint,Check backing rubber correctly positioned,,,,,,
checkpoint,Caps fitted (by glazer),,,,,,
checkpoint,Cover caps fitted (by glazer),,,,,,
checkpoint,Trade clean,,,,,,
section,Wight Aluminium sign off,,,,,,
checkpoint,"All elements completed correctly as per specification, reviewed and approved",,,,,,
holdpoint,Raise Remedial / Request Signoff,,,,,,
,,,,,,,
checklist,Frameless Glass Spider fitting Checklist,,,,,,Frameless Glass Spider fitting Checklist
section,Frameless Glass Spider fitting,,,,,,
checkpoint,Survey Setout Marking on the floor as per plan reference,,,,,,
checkpoint,Check datum points,,,,,,
checkpoint,Waterproofing ( Check that water proofing is over area where airseal is going to be) PHOTO REQUIRED,,,,,,
checkpoint,Install Perimeter Frame Channel,,,,,,
checkpoint,Check the packer (shims) must be in accurate level.,,,,,,
checkpoint,Ensure no packers visable out of line where airseal is to be installed.,,,,,,
checkpoint,Install Glass and Structural Sealant (Temp Fixing Clamp) PHOTO REQUIRED,,,,,,
label,Weatherseal Sealant Type & Batch Number,,,,,,
textbox,,,,,,,
checkpoint,Trade clean,,,,,,
section,Wight Aluminium sign off,,,,,,
checkpoint,"All elements completed correctly as per specification, reviewed and approved",,,,,,
holdpoint,Raise Remedial / Request Signoff,,,,,,
,,,,,,,
