Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
8a93363f-338a-4f80-b8b6-17318d2d7e50,checklist,FHC-ITP-028 - Street Furniture (Supply & Installation) Rev 0,itp,FHC-ITP-028 - Street Furniture (Supply & Installation),,
85c71817-2664-44c0-bfcd-324d0d81d7c6,section,Preliminaries,,,,
c8ae6134-43e0-4a88-8575-3f4990423e70,checkpoint,1.1 IFC Drawings,,,,
800393fe-a0d7-564d-b2c0-65f49be1d45e,note,REFERENCE: Fulton Hogan Quality Management Plan,,,,
ca200422-1a51-54a0-b376-20aadec83a24,note,ACCEPTANCE CRITERIA: Check the revision of the IFC drawings are current as per the drawing register (on Teambinder),,,,
8f03324f-416d-5c3e-a0c4-3434fcd24a17,note,METHOD: Document Review,,,,
f7a3db05-cd07-5b68-8a77-3926a814427d,note,FREQUENCY: Prior to starting Works and at regular intervals,,,,
f2cbdadb-2312-5025-b4f9-fd34f85b2333,note,HP*,,,,
c6da24e8-3126-5b09-bf25-d4ac45a9e315,note,RESPONSIBILITY: All,,,,
fbca2c15-f361-53a2-8e69-0577814ea97b,note,VERIFYING DOCUMENTS: This ITP,,,,
0c33fcd6-5a89-5e98-b610-f37a7efb6c14,textbox,Date Completed:,,,,
39a5da17-58d4-48d7-a988-72e4cf041046,checkpoint,1.2 Componentry,,,,
e1b601d1-22fb-5863-a031-7a0dffc92832,note,REFERENCE: IFC Drawings,,,,
6e21c24e-e637-5562-a63f-33bccd4390f9,note,○ Manufacturer's Drawings & Installation Recommendations,,,,
6d0bbc0c-735a-5601-b30c-9a799e8e21eb,note,○ Fulton Hogan Quality Management Plan,,,,
21115aa7-efd2-5932-8e05-02c8e9f07b22,note,"ACCEPTANCE CRITERIA: Product to be as per the Drawings, or where applicable, be selected based on the following criteria:",,,,
7c143c14-4903-5c41-a23b-9dd15d47aa52,note,i. A like-for-like equivalent to those shown on the IFC Drawings,,,,
11825b9f-0d5d-5d36-b9a0-69c7ba5a7a14,note,ii. Able to withstand the load conditions (where specified),,,,
4a27d6ff-a8dd-5291-b8a5-69219df41529,note,v. Have a protective coating or be manufactured from a material that aligns with the atmosphere it will be erected in,,,,
d1e5fe11-2b17-59ac-b8ee-06662150030a,note,"○ Where a product has deviated from the IFC Drawings, details of the nominated equivalent proprietary system to be submitted for review to the Superintendent.",,,,
0260b2f9-beba-574f-9036-f9962d98a7d5,textbox,Enter: Teambinder Material Approval number,,,,
5c5daeed-1d9e-52f4-afe1-4f7bf1e0cfff,note,or,,,,
efbe716a-9c37-5b9b-ad56-d2a6bbcf9a20,note,○ Attach: Product Details,,,,
