"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"95e6a37e-c04e-5454-8569-03c007769290/2","checklist-flat","Add Daily Site Diary Checklist","","Daily Site Diary",0,"7b4bc66d-8362-4ae1-8841-9da3f1a08cae"
"b28657e2-1d6f-5cff-8431-638086a78f88","checkpoint","Attach relevant photos and documents",,,,
"a0aa1e95-7be9-5273-93ad-0a4cdb5a0105","textbox","Time on Site",,,,
"6e01c180-492e-5bc1-846e-44c9ec3ba0fd","textbox","Time off site",,,,
"cc06bdd5-5b85-5a28-9e44-ff5e9b91bfc9","textbox","Vehicles",,,,
"fb855924-f052-5943-a728-9d0aa7209e7e","textbox","Plant",,,,
"3d411984-77f6-511c-bd18-d4e2cb7af5bc","textbox","Ryder Plumbing Staff Onsite (list names)",,,,
"b2dd6a10-3c75-594a-b010-c82e31bba2c8","checkpoint","Traffic Control",,,,
"4282f31f-2616-5e84-98b3-dea740c5204f","textbox","Number of Controllers",,,,
"6af20406-29c6-5820-bfd8-6f6b179ae183","textbox","Time on Site",,,,
"e8432972-8cd3-58b5-b2a0-6a8e47ff03a3","textbox","Time off site",,,,
"c6b2d807-6078-5bf0-a611-6fa603d8b934","textbox","Deliveries / Sub Contractors:",,,,
"04311a32-ab01-5672-80c7-40242106970c","checkpoint","Works Completed",,,,
"a43dab55-b108-5858-8ed9-a0edff0978d4","checkpoint","Incomplete Works (add details in comments)",,,,
"abf45e58-1e2d-5ac5-b0f7-5887cb9f3b1e","signoff","Signed off by Ryder Plumbing",,,,

"/1","checklist-flat","Add Day Docket Checklist","","Day Docket",3,"4725fafb-5f3d-4272-af27-fa28fb48bd9d"
,"checkpoint","Details added below",,,,
"a25b7203-bd63-5649-adea-f94d06f4da33","textbox","Work completed",,,,
"5a6f1be8-42f4-5815-b37b-bb26c27a99ac","textbox","Materials required",,,,
"a8842232-086e-5b1a-aac6-351f715bf1d4","textbox","Staff",,,,
"ff550cec-854e-5e87-81b0-037a1768d062","dropdown","Hours","1, 2, 3, 4, 5, 6, 7, 8",,,
,"checkpoint","Signed off by Ryder Plumbing",,,,
,"signoff","Signed off by Builder",,,,

"/7","checklist","Apartment Fit Off Checklist","","Apartment Fit Off Checklist",29,"6772ce3b-7105-49c2-9c21-779d5841ee66"
,"section","Laundry Fit Off",,,,
,"checkpoint","Laundry Trough",,,,
,"checkpoint","Laundry Trough Mixer",,,,
,"checkpoint","Laundry Trough Mini Stops",,,,
,"checkpoint","Laundry Trough Waste",,,,
,"checkpoint","Floor wastes - cleared of blockages",,,,
,"section","Kitchen Fit Off",,,,
,"checkpoint","Kitchen Mini Stops",,,,
,"checkpoint","Kitchen Sink Waste",,,,
,"checkpoint","Kitchen Sink Mixer",,,,
,"checkpoint","Kitchen Dishwasher",,,,
,"checkpoint","Kitchen Cooktop",,,,
,"section","Bathroom Fit Off",,,,
,"checkpoint","Bathroom Shower Mixer",,,,
,"checkpoint","Bathroom Shower Rail/Rose",,,,
,"checkpoint","Bathroom Basin",,,,
,"checkpoint","Bathroom Basin Mixer",,,,
,"checkpoint","Bathroom Bottle Trap",,,,
,"checkpoint","Bathroom Toilet",,,,
,"checkpoint","Bathroom Urinal",,,,
,"checkpoint","Floor wastes - cleared of blockages",,,,
,"section","Testing",,,,
,"checkpoint","Tested on test gauge hot/cold",,,,
,"checkpoint","Tested on test gauge rainwater",,,,
,"section","Balcony Fit Off",,,,
,"checkpoint","Balcony Tap",,,,
,"checkpoint","Gas Point",,,,

"/1","checklist-flat","Apartment Suspended Drainage Checklist","","Apartment Suspended Drainage Checklist",30,"ebe553c3-7d49-4989-b1fe-297fd94aa4ec"
,"checkpoint","Pipework, material and fittings installed as per approved IFC Drawing. Includes bathroom, bathroom ensuite, kitchen, laundry",,,,
,"checkpoint","Pipework installation",,,,
,"checkpoint","Ensure acoustic lagging is installed if required to specification & acoustic engineers report.",,,,
,"checkpoint","Smoke seal penetrations",,,,
,"checkpoint","Fire collars installed if necessary",,,,

"/1","checklist-flat","Basement Pumps/Tanks/Booster Pump Checklist","","Basement Pumps/Tanks/Booster Pump Checklist",1,"1e491314-6739-4b38-bf4f-eaf522eb4c69"
,"checkpoint","Domestic cold water booster pump",,,,
,"checkpoint","Domestic cold water break tank",,,,
,"checkpoint","Rainwater pump set",,,,
,"checkpoint","Rainwater tanks",,,,
,"checkpoint","Sewer pump board installed",,,,
,"checkpoint","Stormwater pump board installed",,,,
,"checkpoint","Suspended Pollutant trap",,,,
,"checkpoint","Diversion valve",,,,
,"checkpoint","OSD tank (if applicable)",,,,
,"checkpoint","Smoke sealed",,,,
,"checkpoint","Tested",,,,
,"checkpoint","Fire rated if necessary",,,,
,"checkpoint","Water meter assembly",,,,

"dec38953-c69f-5c3e-b975-23fb953eea18/2","checklist-flat","Big Ticket Items (In Ground)","","Big Ticket Items (In Ground)",1,"d369094d-0097-43d6-89da-227dce580e7f"
"3d2b255c-a2e0-50e1-a39d-c4a75d329a3e","checkpoint","Sewer pump well",,,,
"a5095a73-c3b7-5a5f-805f-481345139ec4","checkpoint","Storwater pump well",,,,
"eb164eea-d654-5768-a781-64766f9bad6c","checkpoint","Stormwater pits",,,,
"77862efd-1238-55b5-973c-9b994d8539da","checkpoint","Grease interceptor trap",,,,
"be8d9312-dabc-56e8-b24d-821366efe05a","checkpoint","Conduits rain to IFC location",,,,
