Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
,checklist,Apartment Fit Off Checklist,,Apartment Fit Off Checklist,,6772ce3b-7105-49c2-9c21-779d5841ee66
,section,Laundry Fit Off,,,,
,checkpoint,Laundry Trough,,,,
,checkpoint,Laundry Trough Mixer,,,,
,checkpoint,Laundry Trough Mini Stops,,,,
,checkpoint,Laundry Trough Waste,,,,
,checkpoint,Floor wastes - cleared of blockages,,,,
,section,Kitchen Fit Off,,,,
,checkpoint,Kitchen Mini Stops,,,,
,checkpoint,Kitchen Sink Waste,,,,
,checkpoint,Kitchen Sink Mixer,,,,
,checkpoint,Kitchen Dishwasher,,,,
,checkpoint,Kitchen Cooktop,,,,
,section,Bathroom Fit Off,,,,
,checkpoint,Bathroom Shower Mixer,,,,
,checkpoint,Bathroom Shower Rail/Rose,,,,
,checkpoint,Bathroom Basin,,,,
,checkpoint,Bathroom Basin Mixer,,,,
,checkpoint,Bathroom Bottle Trap,,,,
,checkpoint,Bathroom Toilet,,,,
,checkpoint,Bathroom Urinal,,,,
,checkpoint,Floor wastes - cleared of blockages,,,,
,section,Testing,,,,
,checkpoint,Tested on test gauge hot/cold,,,,
,checkpoint,Tested on test gauge rainwater,,,,
,section,Balcony Fit Off,,,,
,checkpoint,Balcony Tap,,,,
,checkpoint,Gas Point,,,,
