type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,HPP-UGL-CIV-GN-GEN-ITP-019 Driveway Entrance Pipe Crossing - Rev.1,itp,,,,,HPP-UGL-CIV-GN-GEN-ITP-019 Driveway Entrance Pipe Crossing - Rev.1,
section,1.0 Preliminaries,,,,,,,
checkpoint,1.1 - Documentation,,,,,,,
label,Ref docs - Issued drawings / Site copy drawings,,,,,,,
label,Acceptance criteria - Check that you have the latest site and engineering drawings BEFORE starting each task/set of tasks.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,1.2 - Lot Traceability,,,,,,,
label,Ref docs - Spec. 0161 Quality [Cl 7.3],,,,,,,
label,Acceptance criteria - Prepare a lot map for traceability of the work area.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Lot Map,,,,,,,
checkpoint,1.3 - Set out,,,,,,,
label,Ref docs - Drawings,,,,,,,
label,Acceptance criteria - Setout structure to the location and levels on the drawings. This shall be presented for inspection by the superintendent.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
section,2.0 Excavation & Foundation,,,,,,,
checkpoint,2.1 - Excavation,,,,,,,
label,Ref docs - Spec. 1112 Earthwork s [Cl 4.6],,,,,,,
label,Acceptance criteria - Excavate to the depth nominated on the drawings and remove any loose material at the base.,,,,,,,
label,○ Ensure excavation is carried out to a width which will not impede external formwork.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
checkpoint,2.2 - Unsuitable Material,,,,,,,
label,Ref docs - Spec. 1112 Earthwork s [Cl 4.6],,,,,,,
label,Acceptance criteria - Any Unsuitable Material to be removed to the depth as directed by the Superintendent.,,,,,,,
label,○ Replace unsuitable with 300mm thick ballast wrapped with Geofabric material.,,,,,,,
label,○ HOLD POINT,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - H,,,,,,,
label,HPP CON Key - H,,,,,,,
label,HPP QA Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 - Foundation Inspection,,,,,,,
label,Ref docs - Spec. 1112 Earthworks [4.7],,,,,,,
label,Acceptance criteria - Foundation to be inspected by the Superintendent prior to placing blinding or commencing work.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
section,3.0 Formwork & Concrete Placement,,,,,,,
checkpoint,3.1 - Formwork,,,,,,,
label,"Ref docs - Spec. 0319 Concrete supply, construction, and grouting [Cl 4.0] Drawings",,,,,,,
label,Acceptance criteria - Formwork installed as per drawings and adequately supported.,,,,,,,
label,○ Completed formwork to be inspected by the Superintendent prior to concrete placement.,,,,,,,
label,"○ Install 2*dia. 300 stormpro pipe to levels, 50mm below drain invert.",,,,,,,
label,○ Formwork engineers’ inspection certificate complete and received,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Pre-pour inspection,,,,,,,
checkpoint,3.2 - Concrete Supply Temperature,,,,,,,
label,"Ref docs - Spec. 0002 Concrete supply, construction, and grouting [Cl 8.1.2]",,,,,,,
label,Acceptance criteria - Temperature of concrete at the time of placement must be minimum 10°C and maximum 30°C.,,,,,,,
label,○ Ambient air temperature at the time of placement must be between 5oC and 32oC.,,,,,,,
label,"○ If ambient temperature is between 32oC and 38oC, seek approval from superintendent to proceed by taking special precautions noted in the specification.",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Material dockets,,,,,,,
bool,Concrete pour records ,,,,,,,
checkpoint,3.3 - Concrete Placement,,,,,,,
label,"Ref docs - Spec. 0002 Concrete supply, construction, and grouting [Cl 8.1.4]",,,,,,,
label,Acceptance criteria - Ensure elapsed time between batching and discharge of the mix does not exceed 1.5 hours.,,,,,,,
label,○ Concrete placed in layers ≤ 300mm thick and adequately vibrated avoiding over-vibration.,,,,,,,
label,○ Concrete thoroughly compacted – one internal vibrator per 10m3 concrete placed per hour,,,,,,,
label,○ Concrete strength of Cast-in-situ units shall be min. 20MPa or as otherwise stated on drawings.,,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
label,"Remarks / record (eg. test frequency, reports, certificates, checklist etc) - ",,,,,,,
bool,Material dockets,,,,,,,
bool,Concrete pour records,,,,,,,
checkpoint,3.4 - Curing,,,,,,,
label,Ref docs - Spec. 0319 Minor Concrete Works [Cl 4.13],,,,,,,
label,"Acceptance criteria - From completion of finishing cure continuously with an approved method such as either curing compound, wet curing or form retention until 15MPa is achieved unless directed otherwise by the superintendent.",,,,,,,
button,Acceptance,"Yes,No,N/A",,,,,,
label,Key - S,,,,,,,
label,HPP CON Key - S,,,,,,,
label,HPP QA Key - S,,,,,,,
