type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Park and Ride - Green Roof Sarnafil Installation,,,,,,
checkpoint,Scope Description (from Bravada SOW) and item numbers,,,,,,
text ,SOW description entered,,,,,,
checkpoint,Attach TDS for application,,,,,,
checkpoint,Substrate washed / cleaned & assessed for surface uniformity (photos attached below),,,,,,
checkpoint,Substrate temperature is not less than 10*C and no greater then 35*C ,,,,,,
checkpoint,Substrate free from pooling or ponding water (Moisture gauge photo attached below),,,,,,
checkpoint,Adequate fall in substrate?,,,,,,
label,If any of these checkpoints fail information and required action by builder provided in comments below,,,,,,
checkpoint,Saw cuts (15mm deep x 5 mm wide) at Watertite membrane junctions able to accept Type 5 profile?,,,,,,
checkpoint,Installation of Type 6 profile for junction with Watertite membrane?,,,,,,
checkpoint,Installation of Type 8 profile on upturn?,,,,,,
checkpoint,Adhesive installed to manufacturer's specification?,,,,,,
checkpoint,Record (Photo) batch number and date of manufacture of adhesive,,,,,,
checkpoint,Installation of sheet membrane to floor areas (min. 50mm overlaps)?,,,,,,
checkpoint,Siphonic drains detailed to manufacturers specification?,,,,,,
checkpoint,Installation of Type 5 profile to junction?,,,,,,
checkpoint,"Installation of sheet membrane to perimeters, incl. compatible sealant as required (profiles welded)?",,,,,,
checkpoint,Installation of Dilatec tape detail to existing P-1200 membrane?,,,,,,
checkpoint,Area completed to manufacturer's specification? - photos attached below,,,,,,
,,,,,,,
checklist-flat,Park and Ride - Busway Sarnafil Installation,,,,,,
checkpoint,Scope Description (from Bravada SOW) and item numbers,,,,,,
text ,SOW description entered,,,,,,
checkpoint,Attach TDS for application,,,,,,
checkpoint,Substrate washed / cleaned & assessed for surface uniformity (photos attached below),,,,,,
checkpoint,Substrate temperature is not less than 10*C and no greater then 35*C ,,,,,,
checkpoint,Substrate free from pooling or ponding water (Moisture gauge photo attached below),,,,,,
checkpoint,Adequate fall in substrate?,,,,,,
label,If any of these checkpoints fail information and required action by builder provided in comments below,,,,,,
checkpoint,Saw cuts (15mm deep x 5 mm wide) at Watertite membrane junctions able to accept Type 5 profile?,,,,,,
checkpoint,Installation of Type 6 profile for junction with Watertite membrane?,,,,,,
checkpoint,Installation of Type 8 profile on upturn?,,,,,,
checkpoint,Adhesive installed to manufacturer's specification?,,,,,,
checkpoint,Record (Photo) batch number and date of manufacture of adhesive,,,,,,
checkpoint,Installation of sheet membrane to floor areas (min. 50mm overlaps)?,,,,,,
checkpoint,Column bases (24) detailed to manufacturers specification?,,,,,,
checkpoint,Installation of Type 5 profile to junction?,,,,,,
checkpoint,"Installation of sheet membrane to perimeters, incl. compatible sealant as required (profiles welded)?",,,,,,
checkpoint,Area completed to manufacturer's specification? - photos attached below,,,,,,
,,,,,,,
checklist-flat,Park and Ride - Watertite Membrane Junction Installation,,,,,,
checkpoint,Scope Description (from Bravada SOW) and item numbers,,,,,,
text ,SOW description entered,,,,,,
checkpoint,Attach TDS for application (Download from Simpro),,,,,,
checkpoint,Substrate washed / cleaned & assessed for surface uniformity (photos attached below),,,,,,
checkpoint,Substrate temperature is not less than 10*C and no greater then 35*C ,,,,,,
checkpoint,Substrate free from pooling or ponding water (Moisture gauge photo attached below),,,,,,
label,If any of these checkpoints fail information and required action by builder provided in comments below,,,,,,
checkpoint,Saw cuts (15mm deep x 5 mm wide) at Watertite membrane (Watertite side) junctions able to accept Type 5 profile?,,,,,,
checkpoint,Installation of Type 5 profile to junction?,,,,,,
checkpoint,Adhesive installed to manufacturer's specification?,,,,,,
checkpoint,Record (Photo) batch number and date of manufacture of adhesive,,,,,,
checkpoint,Installation of sheet membrane (min. 50mm overlaps) to ?,,,,,,
checkpoint,Area completed to manufacturer's specification? - photos attached below,,,,,,
