type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,ITP-037-RAIL-Brunt & Camms-OHLE Structure Installation,itp,,,,Yes,ITP-037-RAIL-Brunt & Camms-OHLE Structure Installation,
section,1. Referenced Documentation,,,,,,,
checkpoint-no-status,1. Referenced Documentation,,,,,,,
label,Document Title: ITP-037-RAIL-OHLE Structure Installation,,,,,,,
label,ITP Description: OHLE Structure Installation,,,,,,,
label,Document Number (in Teambinder): MRP-0000-MRPA-ALT-ITP-00XX,,,,,,,
label,Discipline (e.g. CIV/STR/RAIL): RAIL,,,,,,,
label,Revision Number: 1,,,,,,,
label,Revision Date: 16/05/2023,,,,,,,
label,ITP created by: Nikhil Siram,,,,,,,
label,ITP approved for use by: MRPA Quality Team,,,,,,,
checkpoint,1.1 - Overhead Line Electrification ,,,,,,,
label,Reference - L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,
checkpoint,1.2 - Structure Gauge Envelopes – Minimum Clearance for Infrastructure Adjacent to the Railway ,,,,,,,
label,Reference - VRIOGS 001 AS 4100,,,,,,,
checkpoint,1.3 - Electrical Networks Standard Electrical  Networks Principles and Performance ,,,,,,,
label,Reference - L1-CHE-STD-015(1) MEST 000002-06(1 ,,,,,,,
checkpoint,1.4 - Fabrication of Steelwork,,,,,,,
label,Reference - VicRoads Section 630 January 2023,,,,,,,
checkpoint,1.5 - Structural Steel Work - Fabrication and Erection,,,,,,,
label,Reference - AS 5131:2016,,,,,,,
section,2. Preliminaries - Materials,,,,,,,
checkpoint,2.1 - Structural Steel Components and Fasteners,,,,,,,
note,Reference - IFC Drawings,,,,,,,
note,Acceptance Criteria - Fabricator is required to provide the Manufacturer's Data Record (MDR) for each component.,,,,,,,
note,• Typically this consists of but not limited to:,,,,,,,
note,i. Completed fabrication ITP,,,,,,,
note,ii. Weld Procedure Specifications,,,,,,,
note,iii. Weld Procedure Qualifications,,,,,,,
note,iv. Welder Qualifications,,,,,,,
note,v. Material Certificates,,,,,,,
note,vi. Coating certificate(s),,,,,,,
note,vii. Non-destructive Testing (NDT) Reports (if any),,,,,,,
note,viii. As-built Drawings to demonstrate compliance with dimensional tolerances of structural steel,,,,,,,
note,"• Bolts, nuts and washers for Property Class 4.6 bolting shall be supplied in accordance with AS 1111 and AS 1112",,,,,,,
note,"• Bolts, nuts and washers for Property Class 8.8 bolting shall be supplied in accordance with AS/NZS 1252.",,,,,,,
note,• All bolts nuts and washers are hot-dipped galvanized.,,,,,,,
note,Collate: Structural Steel Quality Assurance Documentation.,,,,,,,
note,Attach: Collated QA documents in ConQA,,,,,,,
note,Method - Document Review,,,,,,,
note,Frequency - Where applicable/ Each element,,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - PE,,,,,,,
note,Verifying Documents - ConQA Hold Point Release,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.2 - Bolted Connections Using Direct Tension Indicators (DTIs),,,,,,,
note,"Reference - AS4100 Clause 15.2.5.3 (a), AS5131 Clause 8.5.7 (a)",,,,,,,
note,Acceptance Criteria - Direct tension indicators (DTIs) shall not be used unless approved by the Nominated Authority and accompanied by:,,,,,,,
note,i. technical data sheet or information on the product,,,,,,,
note,Method - Document Review,,,,,,,
note,"Frequency - Where applicable, once",,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - Nominated Authority,,,,,,,
note,Verifying Documents - ConQA Hold Point Release,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,2.3 - Overhead Wiring Small Parts Steel and conductor wires,,,,,,,
note,Reference - Relevant MTM Standard Drawings,,,,,,,
note,Acceptance Criteria - Overheading Wiring Small Parts Steel to be procured as detailed in the drawings and as per relevant MTM Standard Drawings.,,,,,,,
note,• Deliveries are to be inspected to match the purchase order,,,,,,,
note,Attach: Purchase order/Delivery dockets/Certificate of conformity,,,,,,,
note,Method - Visual inspection and measurement,,,,,,,
note,Frequency - Upon delivery,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - PE,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,2.4 - Grout,,,,,,,
note,Reference - IFC Drawings,,,,,,,
note,Acceptance Criteria - All grout under base plates shall be CONBEXTRA C or equivalent as approved. Approved grout to be Flowable shrinkage compensated with minimum 50 Mpa compressive strength.,,,,,,,
textbox,Enter: Teambinder Material Approval number,,,,,,,
note,Method - Document review,,,,,,,
note,Frequency - Where applicable,,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - PE,,,,,,,
note,Verifying Documents - This ITP / Material Approval ,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,3. Preliminaries - Procedures & Documentation,,,,,,,
checkpoint,3.1 - Installation Methodology & Works Method Statement,,,,,,,
note,Reference - AS5131 Clause 11.2.3,,,,,,,
note,Acceptance Criteria - Details of how the Structural & Architectural Steel will be Installed will need to be privided including the following:,,,,,,,
note,– Transported to site;,,,,,,,
note,– Handled on site;,,,,,,,
note,– Installation Procedure (subcontracor ITP's);,,,,,,,
note,Submission of Work Package Plan and MRPA approval and acceptance.,,,,,,,
textbox,Enter: WAP number,,,,,,,
note,Method - Document Review,,,,,,,
note,Frequency - Prior to Works Start,,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
section,4. Pre-construction Activities,,,,,,,
checkpoint,4.1 - Approval of IFC drawings,,,,,,,
note,Reference - Contractor Design Management procedure,,,,,,,
note,Acceptance Criteria - Ensure correct and most recent revision of IFC design drawings are used for construction.,,,,,,,
note,Method - Document/Drawings Review ,,,,,,,
note,Frequency - Prior to Works and at regular intervals.,,,,,,,
note,Category - HP*,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,4.2 - Cantilever assembled.,,,,,,,
note,Reference - Cantilever assembled as per IFC design.,,,,,,,
note,Acceptance Criteria - Relevant checks followed and adhered to-Cantilever Fabrication Check sheet.,,,,,,,
note,Attach: Signed off Cantilever fabrication Checkshit,,,,,,,
note,"Method - Visual, Document Review",,,,,,,
note,Frequency - Each Task prior to works start.,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
section,5. Construction Activities,,,,,,,
checkpoint,5.1 - Mast istallation,,,,,,,
note,Reference - IFC Drawings:,,,,,,,
note,Acceptance Criteria - Mast installed as per IFC. Mast rake is as specified in the drawings ,,,,,,,
note,Method - Measure,,,,,,,
note,Frequency - Where applicable,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - PE,,,,,,,
note,Verifying Documents - This ITP,,,,,,,
checkpoint,5.2 - Cantilever installed.,,,,,,,
note,Reference - Overhead Line Electrification  L1-CHE-STD-011(1) MEST 000002-02(1) ,,,,,,,
note,Acceptance Criteria - Work instructions in accordance to IFC design ,,,,,,,
note,"Method - Measure, Visual",,,,,,,
note,Frequency - Each OHLE Structure,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,5.3 - Bearing type Joints TB Friction type joints TF,,,,,,,
note,Reference - IFC Drawings ,,,,,,,
note,Acceptance Criteria - BOLTS DESIGNATED TB & TF ARE TENSIONED AS PER AS 5131 and Table 8.5.6,,,,,,,
note,– Bolt mark ups (in case of partial tensionening) should be visible for inspection,,,,,,,
note,– DTI squirts are to be visible for inspection,,,,,,,
note,Method - Visual,,,,,,,
note,Frequency - Where applicable,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - PE,,,,,,,
note,Verifying Documents - This ITP Signed Off/Visible marks,,,,,,,
checkpoint,5.4 - Install SPS to correct height / position relative to track,,,,,,,
note,"Reference - Design drawings, IFC cross sections &S tructure Gauge Envelopes – Minimum Clearance for Infrastructure Adjacent to the Railway ",,,,,,,
note,Acceptance Criteria - Ensure SPS is installed as per IFC design drawings/MTM design range. Supervision / checking to ensure that equipment is installed correctly.,,,,,,,
note,"Method - Measure, Visual",,,,,,,
note,Frequency - Each OHLE Structure,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,5.5 - Cantilever checked once installed.,,,,,,,
note,Reference - Cantilever checked as per IFC design drawings/MTM design range. Completed check sheet. CAT5/OHLE/CHK002,,,,,,,
note,Acceptance Criteria - Supervision checking to ensure that equipment is installed correctly.,,,,,,,
note,"Method - Measure, Visual",,,,,,,
note,Frequency - Each OHLE Structure,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,5.6 - Base Plate Grout,,,,,,,
note,Reference - IFC Drawings,,,,,,,
note,Acceptance Criteria - Grout to be mixed as per manufacturer TDS.,,,,,,,
note,• Grout to be poured under base plate as per IFC drawings. Grout over pour is to be 6mm and cover area with Nom 50mm offset around the base plate. ,,,,,,,
note,Method - Visual,,,,,,,
note,Frequency - Where applicable,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - PE,,,,,,,
note,Verifying Documents - This ITP,,,,,,,
checkpoint,5.7 - Installation of wire supports at the correct height and stagger.,,,,,,,
note,Reference - Install as per design drawings.,,,,,,,
note,Acceptance Criteria - Engineer checking to ensure that equipment is installed correctly.,,,,,,,
note,Method - Visual,,,,,,,
note,Frequency - Each OHLE BWA structure,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,5.8 - Install to correct tension,,,,,,,
note,"Reference - Install as per design, use span/ambient temp. tension charts.",,,,,,,
note,Acceptance Criteria - Engineer checking to ensure that equipment is installed correctly.,,,,,,,
note,"Method - Measure, Visual",,,,,,,
note,Frequency - Prior termination,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
section,6. Post-construction Activities,,,,,,,
checkpoint,6.1 - Defects/Temporary Works,,,,,,,
note,"Reference - IFC wiring layouts, cross sections and design drawings.",,,,,,,
note,Acceptance Criteria - Ensure all Defects/Temporary works are capture and closed out correctly.,,,,,,,
note,• Defect list to be provided at the end of Occo identifying planned work to rectify,,,,,,,
note,"• Attach Design mark up, Defect list, temporary bond register, and approved TW design",,,,,,,
note,"Method - Document Review, Visual",,,,,,,
note,Frequency - Each OHLE Structure,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,6.2 - Relevant documentation readily available. (As-built Survey),,,,,,,
note,Reference - As built drawings and check sheets to accordance to MTM Design spec.,,,,,,,
note,Acceptance Criteria - Ensure delivery of relevant documentation to client.,,,,,,,
note,• As built drawings and check sheets.CAT5/OHLE/CHK/002 check sheets.,,,,,,,
note,"Method - Document Review, Visual",,,,,,,
note,Frequency - Each OHLE Structure,,,,,,,
note,Category - IP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
checkpoint,6.3 - Non-conformance Report (NCR) Closure,,,,,,,
note,Reference - MTM Quality Management Plan,,,,,,,
note,"Acceptance Criteria - Ensure that any NCRs pertaining to the lot / element / Work area that this ITP covers, have been closed.",,,,,,,
note,Method - Document Review,,,,,,,
note,"Frequency - Once, prior to closure of this lot / element / Work area",,,,,,,
note,Category - HP,,,,,,,
note,Responsible person - MRPA/CAT5 Engineer,,,,,,,
note,Verifying Documents - This ITP Signed Off,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,Final Inspection,,,,,,,
note,"On behalf of Metropolitan Roads Program Alliance, it is hereby certified that the Works represented by the item of work listed have been tested in accordance with the Project Quality Plan and conform in all respects with the requirements of the Contract.",,,,,,,
textbox,Name:,,,,,,,
textbox,Position:,,,,,,,
textbox,Date Completed:,,,,,,,
signoff,Sign ITP,,,,,,,
