Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Overall Progress,,,,,
,Scope,,,,
,Rows,,,,
,,Site QA,dynamic,Site QA,
,Columns,,,,
,,Lifting pins correct & in place,,Lifting pins correct & in place,
,,Reinforcement correct & secure,,Reinforcement correct & secure,
,,Inserts or blockouts checked,,Inserts or blockouts checked,
,,Cover to reo checked,,Cover to reo checked,
,,Confirm approved to Pour,,Confirm approved to Pour,
,,"Stripped ok, no cracking or chipping",,"Stripped ok, no cracking or chipping",
,,"Lifting pins sound, unit labelled",,"Lifting pins sound, unit labelled",
,,Cleared for delivery,,Cleared for delivery,
