type,name,values,prefix,postfix,usage count,user addable,template name,Resource Id
checklist,FHC-ITP-010 - StormTrap Construction v2,itp,,,,,FHC-ITP-010 - StormTrap Construction v2 Rev1,
section,Preliminary Works,,,,,,,
checkpoint,1.1 Check for correct documentation,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,ACCEPTANCE CRITERIA: Ensure that all employees and subcontractors are:,,,,,,,
label,— using the correct and complete set of drawings ,,,,,,,
label,— all drawings are the latest revision,,,,,,,
label,"REFERENCE DOCUMENTS: IFC Drawings, Approved Shop Drawings",,,,,,,
label,INSPECTION/TEST METHOD: Visual inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.2 Implementation of all measures and controls,,,,,,,
label,FREQUENCY: Prior to commencing any activity,,,,,,,
label,"ACCEPTANCE CRITERIA: All necessary measures and controls are being implemented, that is: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,,
label,"REFERENCE DOCUMENTS: OHSCP, PHSCP, PCMP, EMP, ECP, CEMP, ERA, QMP, CHMP, SWMS",,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed off,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer / Site Foreman,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.3 Material approvals,,,,,,,
label,FREQUENCY: Prior to Placement,,,,,,,
label,ACCEPTANCE CRITERIA: Material intended for use is to be submitted to the client prior to placement to verify it conforms to required specifications.,,,,,,,
label,REFERENCE DOCUMENTS: Material specification sheets,,,,,,,
label,INSPECTION/TEST METHOD: Verfiy,,,,,,,
label,RECORD OF CONFORMITY: Teambinder Acceptance,,,,,,,
label,HP*,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.4 Precast Materials Inspection,,,,,,,
label,FREQUENCY: Each Delivery,,,,,,,
label,ACCEPTANCE CRITERIA: Precast materials have been inspected and fit for purpose and free of defects,,,,,,,
label,REFERENCE DOCUMENTS: 619.08,,,,,,,
label,INSPECTION/TEST METHOD: Visual Inspection,,,,,,,
label,RECORD OF CONFORMITY: This ITP signed Receival and Inspection Checklist,,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.5 Precast Unit Compliance,,,,,,,
label,FREQUENCY: Prior to Commencing,,,,,,,
label,ACCEPTANCE CRITERIA: Precast Reinforced Concrete Box Culverts to comply with requirements of VicRoads Section 619.,,,,,,,
label,"REFERENCE DOCUMENTS: VicRoads Spec. Cl.619, 701.04, 701.05",,,,,,,
label,INSPECTION/TEST METHOD: Document review & Site inspection,,,,,,,
label,"RECORD OF CONFORMITY: Receival & Inspection Checklist, Manufacturer cetificate or accreditation",,,,,,,
label,IP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.6 Slab Bedding Material,,,,,,,
label,FREQUENCY: Prior to start,,,,,,,
label,"ACCEPTANCE CRITERIA: Stormtrap modules shall be placed on an insitu concrete base supported on a level, 150mm pad of compacted road sub-base material compacted to 95% relative MDD with a minimum allowable bearing capacity of 150kpa that extends 600mm past the outside of the system.",,,,,,,
label,"REFERENCE DOCUMENTS: IFC Drawings, Supplier Shop Drawings",,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier,,,,,,,
label,TP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
textbox,Date Completed:,,,,,,,
checkpoint,1.7 Backfill Material Classification,,,,,,,
label,FREQUENCY: Prior to start,,,,,,,
label,ACCEPTANCE CRITERIA: Nominated material shall be free from perishable matter and conform with the requirements of Vicroads section 204. The placement and compaction methodology adjacent to the detention system shall not compromise the stability of the system and be placed in even layers no more than 600mm higher than the fill on the opposite side in accordance with AS1289,,,,,,,
label,"REFERENCE DOCUMENTS: FHC-ITP-021, 204.04, AS1289",,,,,,,
label,INSPECTION/TEST METHOD: Verify,,,,,,,
label,RECORD OF CONFORMITY: Test Reports from supplier / site,,,,,,,
label,TP,,,,,,,
label,RESPONSIBILITY: Site Engineer,,,,,,,
