type,name,values,prefix,postfix,usage count,user addable,template name
checklist,Concrete Pour Record,,,,,,Concrete Pour Record
section,Preliminaries,,,,,,
checkpoint,Survey (1),,,,,,
label,ACCEPTANCE CRITERIA: Sufficient survey set out information is available.,,,,,,
date,Date Completed:,,,,,,
checkpoint,Survey (2),,,,,,
label,ACCEPTANCE CRITERIA: Correct line and level for placement of concrete,,,,,,
date,Date Completed:,,,,,,
checkpoint,Material Delivery (1),,,,,,
label,ACCEPTANCE CRITERIA: Items conform with the applicable Australian Standard/s ,,,,,,
label,"COMMENTS / RECORDS: Delivery Docket, Supplier’s Certificate of Compliance",,,,,,
date,Date Completed:,,,,,,
checkpoint,Material Delivery (2),,,,,,
label,ACCEPTANCE CRITERIA: Items delivered with no visible signs of damage,,,,,,
label,"COMMENTS / RECORDS: Delivery Docket, Supplier’s Certificate of Compliance",,,,,,
date,Date Completed:,,,,,,
section,Pre-Pour Check (to be completed by Engineer or Supervisor),,,,,,
checkpoint,Confirm Dimensions,,,,,,
label,ACCEPTANCE CRITERIA: Visual Check and Measure dimensions are correct for trench width or Thrust Block dimensions,,,,,,
date,Date Completed:,,,,,,
checkpoint,Initial pour against ground (1),,,,,,
label,ACCEPTANCE CRITERIA: Surface free of water and soft spots,,,,,,
date,Date Completed:,,,,,,
checkpoint,Initial pour against ground (2),,,,,,
label,ACCEPTANCE CRITERIA: Hardstand/ ground suitable for concrete pump location ,,,,,,
date,Date Completed:,,,,,,
checkpoint,Initial pour against ground (3),,,,,,
label,ACCEPTANCE CRITERIA: 50mm blinding UNO,,,,,,
date,Date Completed:,,,,,,
checkpoint,Initial pour against ground (4),,,,,,
label,ACCEPTANCE CRITERIA: If for Thrust Block no loose Material,,,,,,
date,Date Completed:,,,,,,
checkpoint,Construction joints & surfaces,,,,,,
label,"ACCEPTANCE CRITERIA: Clean and free of laitance, scabble where required.",,,,,,
date,Date Completed:,,,,,,
checkpoint,Reinforcement ,,,,,,
label,ACCEPTANCE CRITERIA: Installed as per IFC drawings,,,,,,
label,"○ Type, size, position, chairs, cover all as specified & within tolerance; laps and splices as specified",,,,,,
label,○ Extra tie wire on splice bars around construction joints and wedges fixed to support splice bars in stop end formwork,,,,,,
label,COMMENTS / RECORDS: ,,,,,,
label,Cover (mm):,,,,,,
bool,50mm above obvert,,,,,,
bool,75mm ground clearance,,,,,,
label,Reo Count:,,,,,,
bool,Reo Count,,,,,,
date,Date Completed:,,,,,,
checkpoint,"Cast-in items, block outs and hold down bolts",,,,,,
label,"ACCEPTANCE CRITERIA: Type, quantity and location as per design.",,,,,,
date,Date Completed:,,,,,,
checkpoint,Final inspection (1),,,,,,
label,ACCEPTANCE CRITERIA: Pour arrangements agreed and equipment adequate,,,,,,
date,Date Completed:,,,,,,
checkpoint,Final inspection (2),,,,,,
label,"ACCEPTANCE CRITERIA: Surface free of water, dust, debris and stains.",,,,,,
date,Date Completed:,,,,,,
section,Concrete Pour (to be completed by Engineer or Supervisor),,,,,,
checkpoint,Correct Batch / Grade of Concrete,,,,,,
label,ACCEPTANCE CRITERIA: Visual Acceptance of the docket prior to pouring,,,,,,
date,Date Completed:,,,,,,
checkpoint,Concrete quality ,,,,,,
label,ACCEPTANCE CRITERIA: Visual assessment of quality - note details of any loads rejected,,,,,,
date,Date Completed:,,,,,,
checkpoint,Concrete Testing (Vertical Crest Thrust Block),,,,,,
label,ACCEPTANCE CRITERIA: 3 sample Cylinder taken (7day and 2 X 28 day tests) ,,,,,,
date,Date Completed:,,,,,,
checkpoint,Concrete Testing (All Other Concrete Pours),,,,,,
label,ACCEPTANCE CRITERIA: 3 sample Cylinder taken (7day and 2 X 28 day tests) ,,,,,,
date,Date Completed:,,,,,,
checkpoint,Compaction Method,,,,,,
label,ACCEPTANCE CRITERIA: ,,,,,,
bool,Pencil vibrators,,,,,,
textbox,____No,,,,,,
date,Date Completed:,,,,,,
textbox,Signed:,,,,,,
label,Engineer (initial & date),,,,,,
textbox,Engineer - Initials:,,,,,,
date,Engineer - Date:,,,,,,
label,Supervisor (initial & date),,,,,,
textbox,Supervisor - Initials:,,,,,,
date,Supervisor - Date:,,,,,,
section,Post Pour Check (to be completed by Engineer or Supervisor),,,,,,
checkpoint,Curing of exposed surfaces,,,,,,
label,ACCEPTANCE CRITERIA: Exposed surfaces cured ,,,,,,
bool,"Polyethylene sheeting (edges / laps sealed, 300mm min laps)",,,,,,
bool,Curing compound,,,,,,
bool,"Water curing (continuous spraying, ponding, wet Hessian)",,,,,,
date,Date Completed:,,,,,,
checkpoint-no-status,"Location of embedment, hold down bolts and penetrations",,,,,,
label,"ACCEPTANCE CRITERIA: All embedded items, hold down bolts and penetration located in accordance with drawings",,,,,,
label,Refer defects list below,,,,,,
date,Date Completed:,,,,,,
checkpoint,Details of defects – cracking in slab pours and Inspection of repairs.,,,,,,
label,ACCEPTANCE CRITERIA: Finish concrete surfaces inspected by Supervisor. Within specification tolerances (≤ 0.2mm),,,,,,
label,○ All defects repaired,,,,,,
bool,Cracks requiring repairs observed,,,,,,
bool,Refer to attached location plan ,,,,,,
textbox,RFI,,,,,,
bool,Repairs in accordance with approved specification.,,,,,,
label,COMMENTS / RECORDS: ,,,,,,
textbox,Type of surface finish:,,,,,,
date,Date Completed:,,,,,,
section,Final inspection,,,,,,
checkpoint,Witness Point,,,,,,
label,Engineer (initial & date),,,,,,
textbox,Engineer - Name:,,,,,,
date,Engineer - Date:,,,,,,
label,Supervisor (initial & date),,,,,,
textbox,Supervisor - Name:,,,,,,
date,Supervisor - Date:,,,,,,
holdpoint,Signatures,,,,,,
checkpoint,Details of other defects,,,,,,
button,Defects listed and NCR raised (Y/N),"Yes,No",,,,,
textbox,NCR #,,,,,,
checkpoint,As Built survey complete,,,,,,
checkpoint,Close out,,,,,,
label,"Final inspection: All work completed accordance with applicable procedures, drawings, specifications and approved changes",,,,,,
label,"Engineer (Name, Sign & Date)",,,,,,
textbox,Name:,,,,,,
date,Date:,,,,,,
holdpoint,Sign ITP,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
checkpoint,Final Inspection,,,,,,
label,The signature below verifies that this ITP has been completed in accordance with the FH’s Quality system Procedures and verifies lot compliance with specifications.,,,,,,
textbox,Print Name:,,,,,,
textbox,Position:,,,,,,
date,Date:,,,,,,
