Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Overall Progress,,,,,,
,Scope,,,QA,,
,Rows,,,,,
,,QA,dynamic,QA,,
,Columns,,,,,
,,Overall Floor Plan,,Overall Floor Plan,QA,
,,All Gender WC,,All Gender WC,QA,
,,Coffee Cart,,Coffee Cart,QA,
,,Preparation Kitchen,,Preparation Kitchen,QA,
,,Refresh,,Refresh,QA,
,,Exec Kitchen,,Exec Kitchen,QA,
,,Boardroom,,Boardroom,QA,
,,Cleaners Room,,Cleaners Room,QA,
,,East Workstation,,East Workstation,QA,
,,West Workstation,,West Workstation,QA,
,,Refreshment,,Refreshment,QA,
,,Ware W / C Store,,Ware W / C Store,QA,
,,Multi Faith Room,,Multi Faith Room,QA,
,,Parents Room,,Parents Room,QA,
,,,,,,
Fire Collars,,,,,,
,Scope,,,QA,,
,Rows,,,,,
,,Level 2,grouping,Level 2,,
,,Overall Floor Plan,,Overall Floor Plan,Level 2,QA
,,All Gender WC,,All Gender WC,Level 2,QA
,,Coffee Cart,,Coffee Cart,Level 2,QA
,,Preparation Kitchen,,Preparation Kitchen,Level 2,QA
,,Refresh,,Refresh,Level 2,QA
,,Exec Kitchen,,Exec Kitchen,Level 2,QA
,,Boardroom,,Boardroom,Level 2,QA
,,Level 6,grouping,Level 6,,
,,Overall Floor Plan,,Overall Floor Plan,Level 6,QA
,,All Gender WC,,All Gender WC,Level 6,QA
,,Cleaners Room,,Cleaners Room,Level 6,QA
,,East Workstation,,East Workstation,Level 6,QA
,,West Workstation,,West Workstation,Level 6,QA
,,Refreshment,,Refreshment,Level 6,QA
,,Level 7,grouping,Level 7,,
,,Overall Floor Plan,,Overall Floor Plan,Level 7,QA
,,All Gender WC,,All Gender WC,Level 7,QA
,,Cleaners Room,,Cleaners Room,Level 7,QA
,,East Workstation,,East Workstation,Level 7,QA
,,West Workstation,,West Workstation,Level 7,QA
,,Refreshment,,Refreshment,Level 7,QA
,,Level 8,grouping,Level 8,,
,,Overall Floor Plan,,Overall Floor Plan,Level 8,QA
,,All Gender WC,,All Gender WC,Level 8,QA
,,Cleaners Room,,Cleaners Room,Level 8,QA
,,East Workstation,,East Workstation,Level 8,QA
,,West Workstation,,West Workstation,Level 8,QA
,,Refreshment,,Refreshment,Level 8,QA
,,Overall Floor Plan,,Overall Floor Plan,Level 8,QA
,,Level 9,grouping,Level 9,,
,,All Gender WC,,All Gender WC,Level 9,QA
,,Cleaners Room,,Cleaners Room,Level 9,QA
,,East Workstation,,East Workstation,Level 9,QA
,,West Workstation,,West Workstation,Level 9,QA
,,Refreshment,,Refreshment,Level 9,QA
,,Ware W / C Store,,Ware W / C Store,Level 9,QA
,,Level 10,grouping,Level 10,,
,,Overall Floor Plan,,Overall Floor Plan,Level 10,QA
,,All Gender WC,,All Gender WC,Level 10,QA
,,Cleaners Room,,Cleaners Room,Level 10,QA
,,East Workstation,,East Workstation,Level 10,QA
,,West Workstation,,West Workstation,Level 10,QA
,,Refreshment,,Refreshment,Level 10,QA
,,Multi Faith Room,,Multi Faith Room,Level 10,QA
