Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-flat,,,checklist,"Electrical Services – LV Cable Install, Terminations & Testing",,,,,Yes,"Electrical Services – LV Cable Install, Terminations & Testing",daf35787-0dfb-414c-b9a3-12a07ebbbdbc
checkpoint-status,,,checkpoint,1.1 RDM & Consent Approval,,,,,,,
label,cfbaa542-a282-550b-a54d-bd818aebdd8d,,note,RDM approval tracker Consent approval tracker,,,,,,,
holdpoint,,,signoff,CPB Signature,,,,,,,
checkpoint-status,,,checkpoint,"1.2 All materials, a certificate of compliance shall be provided to the Client Rep. before the materials are incorporated into the works.",,,,,,,
holdpoint,,,signoff,CPB Signature,,,,,,,
checkpoint-status,,,checkpoint,2.1 Direct buried cable ITP & Certificate of Compliance Completed (AES) Drum delivery test certificate,,,,,,,
holdpoint,,,signoff,CPB Signature,,,,,,,
checkpoint-status,,,checkpoint,"2.2	Cable containment available and ready for cable install",,,,,,,
checkpoint-status,,,checkpoint,3.1 Inspection of cables,,,,,,,
label,8847ca76-31dd-5032-a56e-aa5e64194858,,note,Verify cable in good order and condition prior to trying to containment,,,,,,,
checkpoint-status,,,checkpoint,"3.2	tie cables into containment",,,,,,,
label,b8d5d48e-5cec-52d5-8bb4-e64b74e90075,,note,Fix cables using approved cable ties / clamps,,,,,,,
checkpoint-status,,,checkpoint,"3.3	Label cables",,,,,,,
label,8b60ce60-3ff1-5762-ac0b-6fccdb79f3e9,,note,"Affix correct labelling to each cable every 15m, and change of direction",,,,,,,
checkpoint-status,,,checkpoint,"4.1	Check drawings and final termination point prior to cutting cables to length",,,,,,,
checkpoint-status,,,checkpoint,"4.2	Terminate cables with correct lugs",,,,,,,
label,23184670-7a9a-5e7a-a3db-04ff8f532a54,,note,"Use correct sized lugs, and crimping tool for the cable size",,,,,,,
checkpoint-status,,,checkpoint,4.3 Heat shrink terminations,,,,,,,
label,a1674ede-c579-5072-921f-328649f554af,,note,Red,,,,,,,
label,ff8003e6-75e3-5edc-8c2b-c661e3a94fd8,,note,White,,,,,,,
label,b9f330f2-7d95-53b3-8738-ba0364f3cf80,,note,Blue,,,,,,,
label,73e68aaf-d560-565f-b055-ff16b9341c00,,note,Black,,,,,,,
label,870d76df-88a5-5c54-910c-4157d549d15a,,note,Green/Yellow,,,,,,,
checkpoint-status,,,checkpoint,"5.1	Final connection to board",,,,,,,
label,78c9cd81-48c0-53f6-b14e-f20701946feb,,note,"Tighten, torque, and mark bolts and nuts on each connection",,,,,,,
holdpoint,,,signoff,CPB Signature,,,,,,,
checkpoint-status,,,checkpoint,5.2 Pre-livening testing,,,,,,,
label,629425d9-80a4-5d2c-9e76-006b2d3d357b,,note,Point to point testing,,,,,,,
label,8c953236-7a3d-5521-a05d-6d0e513ff9dc,,note,Insulation Resistance,,,,,,,
label,e40d3ce2-b4ef-5b21-aafb-de02dd14ee17,,note,"QA check sheets, signed by supervisor, visual inspection and test requirements to AS/NZS 3000:2007, measurements verified",,,,,,,
holdpoint,,,signoff,CPB Signature,,,,,,,
checkpoint-status,,,checkpoint,5.3 Live Testing,,,,,,,
label,1fd8c88f-4276-535c-947a-7ec4f27b59dc,,note,Polarity,,,,,,,
label,0171dc38-67bb-5c14-a63c-7bb366aba271,,note,Phase rotation,,,,,,,
label,abb2ac38-41f8-5665-ad48-23c53ecbce68,,note,Earth fault loop impedance,,,,,,,
label,7e2ef7e5-6486-5308-aeaa-42d2d099d47b,,note,"QA check sheets, signed by supervisor, visual inspection and test requirements to AS/NZS 3000:2007, measurements verified",,,,,,,
holdpoint,,,signoff,CPB Signature,,,,,,,
