Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - VU",,,,,
,Scope,,,"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - VU",
,Rows,,,,
,,"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - VU",dynamic,"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - VU",
,Columns,,,,
,,Furniture installed per ILR (yes/no),,Furniture installed per ILR (yes/no),
,,Form + Function QA document to be uploaded,,Form + Function QA document to be uploaded,
,,,,,
"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - WH Furniture",,,,,
,Scope,,,"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - WH Furniture",
,Rows,,,,
,,"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - WH Furniture",dynamic,"HKI-NFH-ILR-G2-028 Furniture - Chair, 28A - Furniture - Chair A - WH Furniture",
,Columns,,,,
,,Furniture installed per ILR (yes/no),,Furniture installed per ILR (yes/no),
,,Form + Function QA document to be uploaded,,Form + Function QA document to be uploaded,
,,,,,
HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 VU,,,,,
,Scope,,,HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 VU,
,Rows,,,,
,,HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 VU,dynamic,HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 VU,
,Columns,,,,
,,Furniture installed per ILR (yes/no),,Furniture installed per ILR (yes/no),
,,Form + Function QA document to be uploaded,,Form + Function QA document to be uploaded,
,,,,,
HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 WH Furniture,,,,,
,Scope,,,HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 WH Furniture,
,Rows,,,,
,,HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 WH Furniture,dynamic,HKI-NFH-ILR-G2-031 Furniture - Tables V0 - 01 WH Furniture,
,Columns,,,,
,,Furniture installed per ILR (yes/no),,Furniture installed per ILR (yes/no),
,,Form + Function QA document to be uploaded,,Form + Function QA document to be uploaded,
