"Id","Type","Name","Values","Prompting Name","Usage Count","Resource Id"
"d7d58dae-2b82-4d10-81b5-b9c01d6b565c/1","checklist","FH-927-QU-ITP001 - Site Establishment - Rev 0","itp","ITP001 - Site Establishment",0,"af77c9aa-b50e-490e-8f6f-e2d33eb32256"
"7babd8cc-c8b9-46a3-ae60-ce22fda1a40f","section","1 - Work and Site Arrangements",,,,
"c33e8a06-7540-4604-998a-d5cca9129e76","checkpoint","1.1 - Dilapidation and Survey Report",,,,
"43faea0a-4f02-5998-96d5-65158ceddf8a","note","Frequency - Not less than 2 weeks prior the commencement of the demolition",,,,
"81557e9f-7638-503c-870b-ffec0a3f8322","note","Acceptance Criteria - Dilapidation Report for all existing roads and tracks and any other areas utilised by the Contractor for the construction of the Works proposed for use by the Contractor in execution of the Works prior to commencement of physical works on site",,,,
"d967e0a8-4f5b-5fff-9070-fd7eae32d9de","note","Reference Documents - Vol1: 1211-1 & 1211-2 HP",,,,
"c62df700-8dd1-5549-aab0-69a871d6aa57","note","Inspection/Test Method - Check",,,,
"580ddac5-76b5-5fd8-993f-60eb2af2c84e","note","Record of conformity - Submission of Dilapidation Report",,,,
"de23d31a-efb8-543a-a72c-6026fcea8552","note","HP",,,,
"0c614a86-05ef-548f-815b-deccc9332df6","note","Responsibility - Project Manager / Quality Engineer",,,,
"b4709456-aaab-534d-ab2b-17f6072b8a7a","date","Date Completed:",,,,
"38db9133-2e8d-4469-9b05-aa6eefd62751","signoff","AUTHORITY HOLDPOINT",,,,
"fdabfcc2-8aa5-4a71-ba9b-0c9d51359e28","checkpoint","1.2 - Site Establishment Methodology Statement",,,,
"22aea52d-05ec-53a0-824b-6bb0ee361ff8","note","Frequency - Not more than three weeks after the award of the Contract",,,,
"affd291e-c444-510c-a269-156ee1bd142c","note","Acceptance Criteria - The Contractor must submit a methodology statement describing all activities required for site establishment to the Contract Administrator for approval",,,,
"205838a1-b3df-5457-b4da-1f7f40910b76","note","Reference Documents - Vol1: 1220-1 HP",,,,
"d5da910b-2cc8-5978-8c39-b83c1fe67ef8","note","Inspection/Test Method - Check",,,,
"071af4c1-2e58-568a-a159-d61fdc611e02","note","Record of conformity - Submission of Site Establishment Methodology Statement",,,,
"e622e8be-68f3-5592-82b2-ac3798e8d846","note","HP",,,,
"93245cde-02e3-55e2-8600-560405bd8109","note","Responsibility - Quality Engineer",,,,
"5637f41e-c867-5097-add4-aeedf93ab673","date","Date Completed:",,,,
"d794caab-d860-4ccb-a307-689af2ef1bec","signoff","AUTHORITY HOLDPOINT",,,,
"9fbde557-6d20-40c0-ad15-7f7427715322","checkpoint","1.3 - Water Supply",,,,
"0ff966c2-a661-5ab4-b3cf-167bded05182","note","Frequency - Monthly",,,,
"d0277fbe-874a-5395-9097-f2157bf47e6e","note","Acceptance Criteria - The Contractor is responsible for installation (and removal) of the metered water supply point, the supply of the meter and arranging for the reading of the meter, and submission of the readings, monthly. The Contractor must arrange for the Contract Administrator to be present for the initial and final readings.",,,,
"2923b6cb-c2ae-598b-864f-b7a724ab02d5","note","Reference Documents - Vol1: 1222-1 HP",,,,
"429ee1aa-27cf-5f5e-ab4b-f0c074a5ced2","note","Inspection/Test Method - Check",,,,
"cccb6948-dd27-5961-91f4-8e9ee76b1d15","note","Record of conformity - Picture or formal notification",,,,
"909885a1-be55-51cc-b883-b030549e86e6","note","HP",,,,
