Rich Type,Id,Warnings,type,name,values,prefix,postfix,Usage Count,User Addable,Template Name,Template Id
checklist-sectioned,,,checklist,Door Checklist,,,,,Yes,Door Checklist,677415d0-75d5-4ed7-97f7-c0aaf38b6312
checkpoint-group,,,section,Door Jamb Inspection,,,,,,,
checkpoint-status,,,checkpoint,Door frame as per door schedule,,,,,,,
checkpoint-status,,,checkpoint,"Inspect door frame install to confirm as per door schedule, leaf installed plumb and true",,,,,,,
checkpoint-group,,,section,Internal Door - Door Install,,,,,,,
checkpoint-status,,,checkpoint,Hang Door,,,,,,,
checkpoint-status,,,checkpoint,Door prep,,,,,,,
checkpoint-status,,,checkpoint,Door hardware in line with Door Hardware Schedule,,,,,,,
checkpoint-status,,,checkpoint,Signed off - Contractor,,,,,,,
holdpoint,,,signoff,Signed off - Contractor,,,,,,,
checkpoint-status,,,checkpoint,Signed off - Builder,,,,,,,
holdpoint,,,signoff,Signed off - Builder,,,,,,,
checkpoint-group,,,section,Internal Door Handover,,,,,,,
checkpoint-status,,,checkpoint,Work(s) completed to specification/drawings & Area left clean/tidy,,,,,,,
checkpoint-status,,,checkpoint,FINAL - Pass when happy to proceed with work(s) (Any issues please comment below),,,,,,,
