Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Viaduct Overview,,,,,
,Scope,,,,
,Rows,,,,
,,Whiteman Park,dynamic,Whiteman Park,Site QA
,Columns,,,,
,,Cast Number,Cast Number,Details,Pre-Pour Checklist
,,Cast Date,Cast Date,Casting Information,Casting Checklist
,,Viaduct Number (1),Viaduct Number (1),Details,Pre-Pour Checklist
,,Viaduct Number (2),Viaduct Number (2),Details,Pre-Pour Checklist
,,Specify mix used,Specify mix used,Mix Design Verified,Casting Checklist
,,Volume (m3),Volume (m3),Total Concrete Volume,Casting Checklist
,,Slump (list all),Slump (list all),Slump within Allowable Tolerance,Casting Checklist
,,Stripping Strength,Stripping Strength,Concrete Cylinders Crushed and Submitted to Client (HOLD POINT FOR CLIENT TO SIGN OFF),Stripping Checklist
,,Concrete Test Report,Concrete Test Report,Concrete Strength Test Report Received,Concrete Strength Test Report
,,7 Day Strength (List all),7 Day Strength (List all),Concrete Strength Test Report Received,Concrete Strength Test Report
,,28 Day Strength (List all),28 Day Strength (List all),Concrete Strength Test Report Received,Concrete Strength Test Report
