type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,46694R304 - ITP - LEVEL 05 - Installation of RIS Single Sided Handrail only,itp,,,,,46694R304 - ITP - LEVEL 05 - Installation of RIS Single Sided Handrail only,
section,INSPECTION TEST PLAN,,,,,,,
checkpoint,Access point location(s),,,,,,,
label,"CHARACTERISTICS - AS1657 J2.2, 5.4.1 & G5",,,,,,,
label,STAGE/FREQUENCY - Prestart installation work,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,Labelling of Installation,,,,,,,
label,CHARACTERISTICS - AS1657 8.2 Labelling of Installation,,,,,,,
label,STAGE/FREQUENCY - On Installation,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,Material,,,,,,,
label,CHARACTERISTICS - AS/NZS 1664.1 & AS/NZS 1664.2,,,,,,,
label,STAGE/FREQUENCY - On Installation,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,Headroom,,,,,,,
label,CHARACTERISTICS - AS1657 3.1.5,,,,,,,
label,STAGE/FREQUENCY - On Installation,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,Safety below access areas,,,,,,,
label,CHARACTERISTICS - AS1657 4.5 & 4.6,,,,,,,
label,STAGE/FREQUENCY - On Installation,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,Provision of a barrier,,,,,,,
label,CHARACTERISTICS - AS1657 5.4.1,,,,,,,
label,STAGE/FREQUENCY - On Installation,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,Stability and structural capacity,,,,,,,
label,CHARACTERISTICS - AS1657 6.1.1,,,,,,,
label,STAGE/FREQUENCY - On Installation,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,"Finished surfaces, height and hand clearance",,,,,,,
label,"CHARACTERISTICS - AS1657 5.6.1, 5.6.2 & 5.6.3",,,,,,,
label,STAGE/FREQUENCY - On installation,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Measurement,,,,,,,
label,INSTALLER - X,,,,,,,
label,INSTALL SUPERVISOR - S,,,,,,,
label,CLIENT - S,,,,,,,
checkpoint,Documentation to be supplied,,,,,,,
label,CHARACTERISTICS - AS1657 8.3,,,,,,,
label,STAGE/FREQUENCY - On completion,,,,,,,
label,RECORDS - Checklist,,,,,,,
label,REQUIREMENT/STANDARD/SPECIFICATION - Standard/Specification,,,,,,,
label,ACCEPTANCE CRITERIA - Visual,,,,,,,
label,INSPECTION/TEST PROCEDURE - Visual,,,,,,,
label,INSTALL SUPERVISOR - H,,,,,,,
label,CLIENT - S,,,,,,,
holdpoint,HOLD POINT,,,,,,,
section,CHECKLIST - Installation (Refer to Installation Instructions),,,,,,,
checkpoint,Access point location(s),,,,,,,
label,REFERENCE - Systems can be accessed safely by trained persons without the risk of an uncontrolled fall,,,,,,,
checkpoint,Material,,,,,,,
label,REFERENCE - All materials installed are from tested and pre-fabricated RIS Stock,,,,,,,
checkpoint,Obstructions and headroom,,,,,,,
label,REFERENCE - Pathways allow 2m of clearance in proximity to the handrail systems installed,,,,,,,
checkpoint,Safety below access areas,,,,,,,
label,REFERENCE - Kickboards installed to areas that require dropped object protections. Gaps between kickboard and standing surface do not exceed 10mm.,,,,,,,
checkpoint,Provision of guard railing,,,,,,,
label,REFERENCE - Guard railing extends to the agreed zones and provides effective fall prevention,,,,,,,
checkpoint,Structural stability and fixing metal roof mounted systems,,,,,,,
label,"REFERENCE - Roof materials minimum .42 BMT, 1 Handrail post, 1 Post Brace, Base Support Channel, 12x 4.8mm SS Rivets, 2 x 6mm Aluminimum Rivet, 2 x EPDM Rubber Washer.",,,,,,,
label,○ Maximum corner post spacing 500mm. Maximum span between posts 1500mm,,,,,,,
checkpoint,Structural stability and fixings concrete/steel systems,,,,,,,
label,"REFERENCE - 1 Handrail post, 1 base spigot, 8x 4.8mm SS Rivets, Maximum corner post spacing 500mm.",,,,,,,
label,Maximum span between posts 1500mm Mechanical Fixings:,,,,,,,
label,"○ 2 x HSA R M12 x 100 20/5, drill bit for 12mm thread = 12mm hole x 2, torque wrench tensioned EXACTLY 50Nm",,,,,,,
label,Chemical Fixings:,,,,,,,
