Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,
Stage 3 - Progress,,,,,,
,Scope,,,Stage 3 - THB11,,
,Rows,,,,,
,,"THB11 (TH 33 , 34, 35, 36)",,"THB11 (TH 33 , 34, 35, 36)",Stage 3 - THB11,Project Build QA
,Columns,,,,,
,,"Area accessible, substrate acceptable & approval to start works",,"Area accessible, substrate acceptable & approval to start works - Consider services, cavity & waterproofing requirements prior to install",,
,,Ground clearance correct to specification,,Ground clearance correct to specification,,
,,"Grids/Wall marked for reference, RL reference/TOW confirmed",,"Grids/Wall marked for reference. RL reference/TOW confirmed. Base/Concrete/footing clean, tidy and level ready for first coarse.",,
,,Base of wall starting correct location,,Base of wall starting correct location - Brick base overhang within tolerances (no more than 20mm),,
,,Control joints installed correctly,,Control joints installed correctly,,
,,Weep holes installed correctly - Consider setout & size,,Weep holes installed correctly - Consider setout & size,,
,,Mortar Joints installed within tolerances (7-13mm),,Mortar Joints installed within tolerances (7-13mm),,
,,Wall ties installed & aligning with specification,,"Wall ties installed and aligning with specification (spacing, spans, length etc)",,
,,Horizontal shelf angles & lintel bars installed & correctly fixed,,Horizontal shelf angles & lintel bars installed and correctly fixed where required - Consider horizontal and vertical alignment,,
,,All relevant flashings & waterproofing/taping completed,,All relevant flashings and waterproofing/taping completed as required - If Applicable,,
,,Caulking completed (correct colour) & satisfactory finish achieved,,Caulking completed (correct colour) and satisfactory finish achieved,,
,,Brick cavity is correctly formed & free of obstructions,,Brick cavity is correctly formed and free of obstructions,,
,,Brickwork completed to required specification,,"Brickwork completed to required specification. All brickwork washed/clean & area left clean & tidy - Wall built within tolerance - straight, level and to the correct height and colour",,
,,,,,,
Stage 6 - Progress,,,,,,
,Scope,,,Stage 6 - THB08,,
,Rows,,,,,
,,TH24,dynamic,TH24,Stage 6 - THB08,Project Build QA
,,TH26,dynamic,TH26,Stage 6 - THB08,Project Build QA
,,TH28,dynamic,TH28,Stage 6 - THB08,Project Build QA
,,TH30,dynamic,TH30,Stage 6 - THB08,Project Build QA
,Columns,,,,,
,,"Area accessible, substrate acceptable & approval to start works",,"Area accessible, substrate acceptable & approval to start works - Consider services, cavity & waterproofing requirements prior to install",,
,,Ground clearance correct to specification,,Ground clearance correct to specification,,
,,"Grids/Wall marked for reference, RL reference/TOW confirmed",,"Grids/Wall marked for reference. RL reference/TOW confirmed. Base/Concrete/footing clean, tidy and level ready for first coarse.",,
,,Base of wall starting correct location,,Base of wall starting correct location - Brick base overhang within tolerances (no more than 20mm),,
,,Control joints installed correctly,,Control joints installed correctly,,
,,Weep holes installed correctly - Consider setout & size,,Weep holes installed correctly - Consider setout & size,,
,,Mortar Joints installed within tolerances (7-13mm),,Mortar Joints installed within tolerances (7-13mm),,
,,Wall ties installed & aligning with specification,,"Wall ties installed and aligning with specification (spacing, spans, length etc)",,
,,Horizontal shelf angles & lintel bars installed & correctly fixed,,Horizontal shelf angles & lintel bars installed and correctly fixed where required - Consider horizontal and vertical alignment,,
,,All relevant flashings & waterproofing/taping completed,,All relevant flashings and waterproofing/taping completed as required - If Applicable,,
,,Caulking completed (correct colour) & satisfactory finish achieved,,Caulking completed (correct colour) and satisfactory finish achieved,,
,,Brick cavity is correctly formed & free of obstructions,,Brick cavity is correctly formed and free of obstructions,,
,,Brickwork completed to required specification,,"Brickwork completed to required specification. All brickwork washed/clean & area left clean & tidy - Wall built within tolerance - straight, level and to the correct height and colour",,
