Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Pre-Pour - Certificate Of Compliance Matrix,,,,,
,Scope,,,pre-pour,
,Rows,,,,
,,Panel ID No.,dynamic,pre-pour,
,Columns,,,,
,,Weight (Tonnes),Weight,details,
,,Length (MM),length,check length,
,,Width (MM),width,check width,
,,Thickness (MM),thickness,check thickness,
,,Lifter Type,Lifter Type,lifter type correct,
,,Inspector Sign Off Attached Below?,,inspector sign off attached below,
,,,,,
Concrete Delivery - Certificate Of Compliance Matrix,,,,,
,Scope,,,concrete delivery,
,Rows,,,,
,,Panel ID No.,dynamic,concrete delivery,
,Columns,,,,
,,Pour Date,Pour Date,details,
,,Time Batched,Time Batched,details,
,,Strength (MPA),Concrete Strength,mpa match the order sheet,
,,Inspector Sign Off Attached Below?,,inspector sign off attached below,
