Id,Type,Name,Values,Prompting Name,Postfix,Resource Id
b4fff958-76ec-5690-9f6c-1355fd1ed000,textbox,Defect 11,,,,
e2e5851d-2ba6-53f9-8455-55a0d34edbba,textbox,Description,,,,
f2b14505-9240-5df5-8728-549ad59fbbfa,textbox,Remedy,,,,
e232a6f2-dd0d-49b8-8d14-c1b9caa0baa7,checkpoint-no-value,Defect 12,,,,
a82dd386-2fa4-5807-9e4e-8c863a5eb3a4,textbox,Defect 12,,,,
1b9eb1d6-ae5c-5806-8df1-0b93d06478c4,textbox,Description,,,,
704b218f-a392-596e-8485-b8a2ae797ff9,textbox,Remedy,,,,
d426c536-40a5-4988-9eb8-7709b24128a4,checkpoint-no-value,Defect 13,,,,
a92782db-6f2e-52e8-a1be-04e3bd130326,textbox,Defect 13,,,,
0a6ad192-a23a-524c-929c-0968714829e0,textbox,Description,,,,
6efe2053-8dce-51d8-8c3a-609898d3b4db,textbox,Remedy,,,,
ea17e137-b7ef-4a44-8b7b-7d29145bd965,checkpoint-no-value,Defect 14,,,,
7d43a771-5f03-5fd7-b778-5e5c1c59ef7b,textbox,Defect 14,,,,
67b9216a-2d62-516f-9831-88806969fb23,textbox,Description,,,,
f2e4c40a-5dea-5c55-a3dc-f45710df9dc2,textbox,Remedy,,,,
99dcbd09-880d-4aa9-83d3-1dedd5189e9d,checkpoint-no-value,Defect 15,,,,
2d5f791f-2c2e-5ff9-a21c-ab0c1d020f19,textbox,Defect 15,,,,
f9841055-18b7-536c-bdfb-b3b5b011f6c3,textbox,Description,,,,
ced8b610-a8df-578a-a5f1-05eb144b3018,textbox,Remedy,,,,
08ed32b2-731a-476c-aabe-6dc6fa079ae3,checkpoint-no-value,Defect 16,,,,
5906f4dd-9107-500a-ab16-36b44750a513,textbox,Defect 16,,,,
9365d138-0d27-58a4-8902-8d95db844da9,textbox,Description,,,,
0ecbeb25-8578-5b7c-b31c-db15be216da9,textbox,Remedy,,,,
843513e6-7e19-4da2-869d-e730ac27c02a,checkpoint-no-value,Defect 17,,,,
cfda99e0-a5e5-5597-9cc1-8011abf0869e,textbox,Defect 17,,,,
5d9f0c15-3619-5662-b81f-90fe155b7db7,textbox,Description,,,,
4b06b835-2cbc-5b4f-9f3c-82e2efd89e46,textbox,Remedy,,,,
f5cdef1e-e793-4562-97fb-3eba5d186713,checkpoint-no-value,Defect 18,,,,
b7ba5387-f09c-580a-9abc-57bc5206573e,textbox,Defect 18,,,,
4b65bbb5-4ac5-5adb-a248-43a08545b742,textbox,Description,,,,
0a38c54e-2edc-5e5b-92f0-839dfa3af857,textbox,Remedy,,,,
7a3a9fc8-1800-45fc-8a8d-45b8030cd0f2,checkpoint-no-value,Defect 19,,,,
dd76146a-0b76-5743-a13b-61f58c484a4e,textbox,Defect 19,,,,
ce885260-66d0-5ef2-892d-8cfb24ea0b62,textbox,Description,,,,
18a4d634-8d24-5047-b8dc-be2eed8cebe5,textbox,Remedy,,,,
a741e064-35db-4715-a763-f22f9e6cc9bc,checkpoint-no-value,Defect 20,,,,
ced8e003-0959-5378-8c71-5cc0398f56f3,textbox,Defect 20,,,,
72dc75e7-7406-52e9-938b-52e595fc719b,textbox,Description,,,,
b87891e4-5e17-53cb-b4ec-d4b73867773e,textbox,Remedy,,,,
10c01699-5333-4315-91dd-4299462571b3,checkpoint,Closed off,,,,
