Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2
Basement Overall Progress,,,,,
,Scope,,,Basement,
,Rows,,,,
,,Level 01,dynamic,Basement,Level 01
,,Level 03,dynamic,Basement,Level 03
,Columns,,,,
,,Openings Correct as per SD,,Openings Correct as per SD,PRE-START
,,Area Tidy,,Area Tidy,PRE-START
,,Correct Packing,,Correct Packing,INSTALL
,,Sill Flashing installed,,Sill Flashing installed,INSTALL
,,Frame Installed Correctly,,Frame Installed Correctly,INSTALL
,,Fixings as per SD's/Overseal Complete,,Fixings as per SD's / Overseal Complete,INSTALL
,,Soaker installed and sealed,,Soaker installed and sealed,INSTALL
,,Outer frame rubbered,,Outer frame rubbered,INSTALL
,,Head & External Flashings Installed,,Head & External Flashings Installed,INSTALL
,,Hardware Installed and Operational,,Hardware Installed and Operational,INSTALL
,,Seals and PEF Rod Completed,,Seals and PEF Rod Completed,INSTALL
,,Seals width 6mm to 15mm,,Seals width 6mm to 15mm,INSTALL
,,Seals : Roller test completed,,Seals : Roller test completed,INSTALL
,,Glass Defect Free,,Glass Defect Free,GLAZING
,,Glass Type - Installed Correctly,,Glass Type - Installed Correctly,GLAZING
,,Glass Installed - Correct Orientation,,Glass Installed - Correct Orientation,GLAZING
,,Glass Wedged/Siliconed,,Glass Wedged / Siliconed,GLAZING
,,Backpan installed & sealed,,Backpan installed & sealed,GLAZING
,,Insulation installed,,Insulation installed,GLAZING
,,Silicone not damaged,,Silicone not damaged,GLAZING
,,Defects List Completed,,Defects List Completed,HANDOVER
,,Window opening Functional,,Window opening Functional,HANDOVER
,,Doors Operational,,Doors Operational,HANDOVER
,,Handover Keys,,Handover Keys,HANDOVER
,,,,,
Townhouse North Overall Progress,,,,,
,Scope,,,Townhouse North,
,Rows,,,,
,,Level 02,dynamic,Townhouse North,Level 02
,,Level 03,dynamic,Townhouse North,Level 03
,Columns,,,,
,,Openings Correct as per SD,,Openings Correct as per SD,PRE-START
,,Area Tidy,,Area Tidy,PRE-START
,,Correct Packing,,Correct Packing,INSTALL
,,Sill Flashing installed,,Sill Flashing installed,INSTALL
,,Frame Installed Correctly,,Frame Installed Correctly,INSTALL
,,Fixings as per SD's/Overseal Complete,,Fixings as per SD's / Overseal Complete,INSTALL
,,Soaker installed and sealed,,Soaker installed and sealed,INSTALL
,,Outer frame rubbered,,Outer frame rubbered,INSTALL
,,Head & External Flashings Installed,,Head & External Flashings Installed,INSTALL
,,Hardware Installed and Operational,,Hardware Installed and Operational,INSTALL
,,Seals and PEF Rod Completed,,Seals and PEF Rod Completed,INSTALL
,,Seals width 6mm to 15mm,,Seals width 6mm to 15mm,INSTALL
,,Seals : Roller test completed,,Seals : Roller test completed,INSTALL
,,Glass Defect Free,,Glass Defect Free,GLAZING
,,Glass Type - Installed Correctly,,Glass Type - Installed Correctly,GLAZING
,,Glass Installed - Correct Orientation,,Glass Installed - Correct Orientation,GLAZING
,,Glass Wedged/Siliconed,,Glass Wedged / Siliconed,GLAZING
