Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Basement,dynamic,Basement,Site QA,,
,,Level 1 - Zone 1,grouping,Level 1 - Zone 1,,,
,,Zone Checklist,,Zone Checklist,Zone 1,Level 1,Site QA
,,Fire Wall Path,,Fire Wall Path,Zone 1,Level 1,Site QA
,,Smoke Wall Path,,Smoke Wall Path,Zone 1,Level 1,Site QA
,,Generic Heavy Wall Item as per Design Wall Location Plan,,Generic Heavy Wall Item as per Design Wall Location Plan,Zone 1,Level 1,Site QA
,,Level 1 - Zone 2,grouping,Level 1 - Zone 2,,,
,,Zone Checklist,,Zone Checklist,Zone 2,Level 1,Site QA
,,Fire Wall Path,,Fire Wall Path,Zone 2,Level 1,Site QA
,,Smoke Wall Path,,Smoke Wall Path,Zone 2,Level 1,Site QA
,,Generic Heavy Wall Item as per Design Wall Location Plan,,Generic Heavy Wall Item as per Design Wall Location Plan,Zone 2,Level 1,Site QA
,,Level 1 - Zone 3/4/5,grouping,Level 1 - Zone 3/4/5,,,
,,Lead lining - CT SCAN MID.061.004,,Lead lining - CT SCAN MID.061.004,Level 1,Site QA,
,,Lead lining - X-RAY MID.062.002,,Lead lining - X-RAY MID.062.002,Level 1,Site QA,
,,Lead lining -  X-RAY MID.062.003,,Lead lining -  X-RAY MID.062.003,Level 1,Site QA,
,,Fire Wall Path (1),,Fire Wall Path (1),Level 1,Site QA,
,,Smoke Wall Path (1),,Smoke Wall Path (1),Level 1,Site QA,
,,Generic Heavy Wall Item as per Design Wall Location Plan (1),,Generic Heavy Wall Item as per Design Wall Location Plan (1),Level 1,Site QA,
,,Zone 4,,Zone 4,Level 1,Site QA,
,,Lead lining - FLUOR MID.080006,,Lead lining - FLUOR MID.080006,Level 1,Site QA,
,,Lead lining - ANGIO DSA MID.078.006,,Lead lining - ANGIO DSA MID.078.006,Level 1,Site QA,
,,Lead lining - CT SCAN MID.077.009,,Lead lining - CT SCAN MID.077.009,Level 1,Site QA,
,,Lead lining - ANGIO MID.077.007,,Lead lining - ANGIO MID.077.007,Level 1,Site QA,
,,Lead lining - CT SCAN MID.079.004,,Lead lining - CT SCAN MID.079.004,Level 1,Site QA,
,,Pressure room - STR STER STK MID.125.005,,Pressure room - STR STER STK MID.125.005,Level 1,Site QA,
,,Pressure room - STER SETU FLR MID.080.008,,Pressure room - STER SETU FLR MID.080.008,Level 1,Site QA,
,,Pressure room - FLUOR. MID.080.006,,Pressure room - FLUOR. MID.080.006,Level 1,Site QA,
,,Pressure room - STER SETU DSA MID.078.001,,Pressure room - STER SETU DSA MID.078.001,Level 1,Site QA,
,,Pressure room - STER SETU ANG MID.077.001,,Pressure room - STER SETU ANG MID.077.001,Level 1,Site QA,
,,Fire Wall Path (2),,Fire Wall Path (2),Level 1,Site QA,
,,Smoke Wall Path (2),,Smoke Wall Path (2),Level 1,Site QA,
,,Generic Heavy Wall Item as per Design Wall Location Plan (2),,Generic Heavy Wall Item as per Design Wall Location Plan (2),Level 1,Site QA,
,,Zone 5,,Zone 5,Level 1,Site QA,
,Columns,,,,,,
,,Setout,,Setout,,,
,,Soffit Insulation,,Soffit Insulation,,,
,,Speedpanel,,Speedpanel,,,
,,Frame Walls,,Frame Walls,,,
,,Install Noggins,,Install Noggins,,,
,,Plaster wall sheeting,,Plaster wall sheeting,,,
,,Frame ceilings,,Frame ceilings,,,
,,Sheet ceiling,,Sheet ceiling,,,
,,Stop & Sand,,Stop & Sand,,,
,,Ceiling tile install,,Ceiling tile install,,,
,,Heavy door Design,,Heavy door Design,,,
,,Fire Door Frame,,Fire Door Frame,,,
,,Penetrations box out,,Penetrations box out,,,
,,Sheet & Caulk,,Sheet and Caulk,,,
,,Full Height Sheet & Caulk,,Full Height Sheet and Caulk,,,
,,Framed as per Studco Design,,Framed as per Studco Design,,,
,,Lead Lined Plaster Installed,,Lead Lined Plaster Installed,,,
,,In room heavy wall design lead apron/General X-ray,,In room heavy wall design lead apron / General X-ray,,,
,,Heavy door/window design,,Heavy door/window design,,,
,,Ply substrate,,Ply substrate,,,
,,Lead to door frame,,Lead to door frame,,,
,,Lead kg/height to walls,,Lead kg/height to walls,,,
,,In wall service rear shielding,,In wall service rear shielding,,,
,,Soffit caulk seal,,Soffit caulk seal,,,
,,Track caulk seal,,Track caulk seal,,,
,,Pressure Box install / caulked,,Pressure Box install / caulked,,,
,,Plaster full caulk inc Pressure Box,,Plaster full caulk inc Pressure Box,,,
,,75mm angle caulked in to Soffit & Wall,,75mm angle caulked in to Soffit and Wall,,,
,,Door frame Seal caulk,,Door frame Seal caulk,,,
