Matrix Name,Dimension,Name,Type / Data Field,Tag 1,Tag 2,,
Overall Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Site QA,dynamic,Site QA,,,
,Columns,,,,,,
,,Ground Floor ,,Ground Floor ,Site QA,,
,,Level-1 ,,Level-1 ,Site QA,,
,,Level-2,,Level-2,Site QA,,
,,Level-3,,Level-3,Site QA,,
,,Level-4,,Level-4,Site QA,,
,,Level-5,,Level-5,Site QA,,
,,,,,,,
Duct Installation Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Rough-In - Ground Floor,dynamic,Ground Floor ,Rough-In,Site QA,
,,Rough-In - Level-1,grouping,Rough-In - Level-1,,,
,,Lower Communal Space,,Lower Communal Space,Level-1 ,Rough-In,Site QA
,,Upper Communal Space,,Upper Communal Space,Level-1 ,Rough-In,Site QA
,Columns,,,,,,
,,installation area unobstructed?,,Is the installation area unobstructed?,Duct Installation Checklist [F],,
,,Drawings on site are latest issue,,Are drawings on site the latest issue,Duct Installation Checklist [F],,
,,Plant & equipment location correct,,Are plant and equipment location correct,Duct Installation Checklist [F],,
,,Duct size & location correct,,Duct size and location correct,Duct Installation Checklist [F],,
,,Material & gauge correct,,Material and gauge correct,Duct Installation Checklist [F],,
,,Correct support method - Risers supported at each level,,Is correct support method being used - Risers are supported at each level.,Duct Installation Checklist [F],,
,,Correct jointing method used,,Is correct jointing method being used,Duct Installation Checklist [F],,
,,Joints completed & cleated installed on flanges,,Are joints completed and cleated installed on flanges,Duct Installation Checklist [F],,
,,Correct joint sealant used,,Is correct joint sealant being used,Duct Installation Checklist [F],,
,,Fire dampers installed & break away joint complete,,Are fire dampers installed and break away joint complete,Duct Installation Checklist [F],,
,,Canvas connections to equipment sealed & aligned,,Are canvas connections to equipment sealed and aligned,Duct Installation Checklist [F],,
,,Ductwork fire rating complete,,Is ductwork fire rating complete,Duct Installation Checklist [F],,
,,All spigots installed & dampers fully open,,Are all spigots installed and dampers fully open,Duct Installation Checklist [F],,
,,All access panels for fire damper access installed & closed,,Are all access panels for fire damper access installed and closed,Duct Installation Checklist [F],,
,,Correct fixings used for fan installation?,,Are the correct fixings used for fan installation?,Duct Installation Checklist [F],,
,,Fan secured correctly to hanging equipment?,,Is the fan secured correctly to hanging equipment?,Duct Installation Checklist [F],,
,,Hanging equipment correctly installed & secured?,,Is the hanging equipment correctly installed and secured?,Duct Installation Checklist [F],,
,,Ductwork connected to fan as specified in drawings?,,Is the ductwork connected to the fan as specified in workshop drawings?,Duct Installation Checklist [F],,
,,Cables connected as per electrical drawings and specs?,,Are the cables connected as per electrical drawings and manufacturer's specifications?,Duct Installation Checklist [F],,
,,Ductwork installation complete,,Is ductwork installation complete,Duct Installation Checklist [F],,
,,,,,,,
Ventilation Rough In Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Rough-In - Level-1 ,grouping,Rough-In - Level-1 ,,,
,,A1.01,,A1.01,Level-1 ,Rough-In,Site QA
,,A1.02,,A1.02,Level-1 ,Rough-In,Site QA
,,A1.03,,A1.03,Level-1 ,Rough-In,Site QA
,,A1.04,,A1.04,Level-1 ,Rough-In,Site QA
,,A1.05,,A1.05,Level-1 ,Rough-In,Site QA
,,A1.06,,A1.06,Level-1 ,Rough-In,Site QA
,,A1.07,,A1.07,Level-1 ,Rough-In,Site QA
,,A1.08,,A1.08,Level-1 ,Rough-In,Site QA
,,A1.09,,A1.09,Level-1 ,Rough-In,Site QA
,,Rough-In - Level-2,dynamic,Level-2,Rough-In,Site QA,
,,Rough-In - Level-3,dynamic,Level-3,Rough-In,Site QA,
,,Rough-In - Level-4,dynamic,Level-4,Rough-In,Site QA,
,,Rough-In - Level-5,dynamic,Level-5,Rough-In,Site QA,
,Columns,,,,,,
,,Installation area unobstructed?,,Is the installation area unobstructed?,Rough-In,Ventilation Checklist 1 Rough In [C],
,,Fans installed within ceiling areas in correct location,,Fans installed within ceiling areas are in the correct location as per Mechanical Drawings,Rough-In,Ventilation Checklist 1 Rough In [C],
,,Fans Installed correctly with rubber isolation pads,,Fans Installed correctly with rubber isolation pads,Rough-In,Ventilation Checklist 1 Rough In [C],
,,All Flex has been run to correct location,,All Flex has been run to correct location,Rough-In,Ventilation Checklist 1 Rough In [C],
,,All flex are hung independent of other services,,All flex are hung independent of other services and supported by intact load spreaders,Rough-In,Ventilation Checklist 1 Rough In [C],
,,Butterfly dampers installed on PODs grille neck,,Butterfly dampers are installed on the PODs grille neck and they are in a fully opened position and air tight sealed,Rough-In,Ventilation Checklist 1 Rough In [C],
,,Sign-Off Completed,,Sign-Off Completed as per below (Pass once complete),Rough-In,Sign Off,
,,Inspection Date:,Inspection Date:,Sign-Off Completed as per below (Pass once complete),Rough-In,Sign Off,
,,Contract/Subcontractor Assessor Sign Off,Contract/Subcontractor Assessor Sign Off,Sign-Off Completed as per below (Pass once complete),Rough-In,Sign Off,
,,Builder Representative Sign Off,Builder Representative Sign Off,Sign-Off Completed as per below (Pass once complete),Rough-In,Sign Off,
,,,,,,,
Flatpack Installation Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Level-1 ,grouping,Level-1 ,,,
,,A1.01,,A1.01,Level-1 ,Rough-In,Site QA
,,A1.02,,A1.02,Level-1 ,Rough-In,Site QA
,,A1.03,,A1.03,Level-1 ,Rough-In,Site QA
,,A1.04,,A1.04,Level-1 ,Rough-In,Site QA
,,A1.05,,A1.05,Level-1 ,Rough-In,Site QA
,,A1.06,,A1.06,Level-1 ,Rough-In,Site QA
,,A1.07,,A1.07,Level-1 ,Rough-In,Site QA
,,A1.08,,A1.08,Level-1 ,Rough-In,Site QA
,,A1.09,,A1.09,Level-1 ,Rough-In,Site QA
,,Level-2,dynamic,Level-2,Rough-In,Site QA,
,,Level-3,dynamic,Level-3,Rough-In,Site QA,
,,Level-4,dynamic,Level-4,Rough-In,Site QA,
,,Level-5,dynamic,Level-5,Rough-In,Site QA,
,Columns,,,,,,
,,Flatpack duct installed as per approved drawings,,Flatpack duct is installed as per approved mechanical shop drawings,Flatpack Installation Checklist [O],,
,,Internal side of flatpack duct & fittings clear from debris/dust,,Internal side of flatpack duct and fittings are clear from debris and dust,Flatpack Installation Checklist [O],,
,,Flatpack supported from ceiling using metal hangers/metal support clips,,Is flatpack supported from ceiling using metal hangers or metal support clips at every 2m intervals so that the flatpacks are not sagging?,Flatpack Installation Checklist [O],,
,,"Wherever flatpacks are screwed into, ensure properly sealed",,"Wherever the flatpacks are screwed into, ensure properly sealed",Flatpack Installation Checklist [O],,
,,Flatpack joints & fittings properly sealed,,Flatpack joints & fittings are properly sealed. ,Flatpack Installation Checklist [O],,
,,Correct type of fittings used?,,Are correct type of fittings used?,Flatpack Installation Checklist [O],,
,,Visual inspection,,Visual inspection,Flatpack Installation Checklist [O],,
,,,,,,,
Access Panel Rough In Progress,,,,,,,
,Scope,,,Site QA,,,
,Rows,,,,,,
,,Level-1 ,grouping,Level-1 ,,,
,,A1.01,,A1.01,Level-1 ,Rough-In,Site QA
,,A1.02,,A1.02,Level-1 ,Rough-In,Site QA
,,A1.03,,A1.03,Level-1 ,Rough-In,Site QA
,,A1.04,,A1.04,Level-1 ,Rough-In,Site QA
,,A1.05,,A1.05,Level-1 ,Rough-In,Site QA
