type,name,values,prefix,postfix,usage count,user addable,template name
checkpoint,KNX INTELLIGENT SWITCHES TERMINATED/INSTALLED,,,,,,
,,,,,,,
checklist-flat,Ground Floor - Power,,,,,,Ground Floor - Power
checkpoint,SUBCIRCUITS PREWIRED AND TIED BACK TO DB,,,,,,
checkpoint,CONDUIT INSTALLED WHERE REQUIRED,,,,,,
checkpoint,SUBCIRCUITS TERMINATED AT DB,,,,,,
checkpoint,POWER OUTLETS ISOLATORS TERMINATED,,,,,,
checkpoint,FIXED WIRED APPLIANCES CONNECTED AND BONDED ACCORDINGLY,,,,,,
checkpoint,FLOOR BOXES PREWIRED,,,,,,
checkpoint,FLOOR BOXES INSTALLED/TERMINATED,,,,,,
checkpoint,BONDING/EARTHING PREWIRED,,,,,,
checkpoint,BONDING/EARTHING TERMINATED,,,,,,
,,,,,,,
checklist-flat,Ground Floor - Underslab,,,,,,Ground Floor - Underslab
checkpoint,DUCTING/CONDUITS INSTALLED INCL MAG SLAB AND DANGER TAPE,,,,,,
checkpoint,DRAW TAPE INSTALLED AS REQUIRED,,,,,,
,,,,,,,
checklist-flat,Comissioning - Main Switchboard,,,,,,Comissioning - Main Switchboard
checkpoint,MAIN SWITCHBOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,"DB SCHEDULE COMPLETED, INSTALLED INTO DB AND ADDED TO DROPBOX",,,,,,
checkpoint,DISTRIBUTION BOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,SUBCIRCUIT COMMISSIONING RESULTS SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,DISTRIBUTION BOARD CHECK SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,EARTHING TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,EMERGENCY LIGHTING TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,TIMECLOCK TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,"BOARD FREE FROM DEBRI, NO MARKS, ALL ACCESSORIES INSTALLED",,,,,,
checkpoint,"LABELLING COMPLETED ON ALL FIELD OUTLETS, SWITCHES AND ISOLATORS ETC",,,,,,
,,,,,,,
checklist-flat,Comissioning - Distribution Board,,,,,,Comissioning - Distribution Board
checkpoint,"DB SCHEDULE COMPLETED, INSTALLED INTO DB AND ADDED TO DROPBOX",,,,,,
checkpoint,DISTRIBUTION BOARD TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,SUBCIRCUIT COMMISSIONING RESULTS SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,EARTHING TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,EMERGENCY LIGHTING TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,TIMECLOCK TEST SHEET COMPLETED AND ADDED TO DROPBOX,,,,,,
checkpoint,"BOARD FREE FROM DEBRI, NO MARKS, ALL ACCESSORIES INSTALLED",,,,,,
checkpoint,"LABELLING COMPLETED ON ALL FIELD OUTLETS, SWITCHES AND ISOLATORS ETC",,,,,,
