type,name,values,prefix,postfix,usage count,user addable,template name
checklist-flat,Roof,,,,,,Stage 5 - Roof
checkpoint,Remove Roof Iron,,,,,,
checkpoint,Clean and encapsulate asbestos,,,,,,
checkpoint,New 140mm Rafters 600mm ctrs,,,,,,
checkpoint,New 140mm Outriggers ,,,,,,
checkpoint,New 90x45 props to end of rafters,,,,,,
checkpoint,New 90x45 Mid span props,,,,,,
checkpoint,Extend wall to support 140mm rafters.,,,,,,
checkpoint,2/90 x 3.15 skew nails + 2 wire dogs,,,,,,
checkpoint,Insulation ,,,,,,
checkpoint,Intello to seal exterior ,,,,,,
checkpoint,Roof bracing straps ,,,,,,
checkpoint,Additonal purlins ,,,,,,
checkpoint,Purlin Fixings Bugle 14 Guage,,,,,,
checkpoint,Fascia installed,,,,,,
checkpoint,Fascia painted - all four sides,,,,,,
checkpoint,0.9BMT Colorcote Alugard eaves,,,,,,
checkpoint,Wire Netting,,,,,,
checkpoint,Vent Eave Combs Filler - G1275,,,,,,
checkpoint,Magnaflow 0.55 BMT Roofing,,,,,,
checkpoint,Vent Back Flashings ,,,,,,
checkpoint,Apron Flashings ,,,,,,
checkpoint,300mm Box Gutter,,,,,,
checkpoint,Downpipes - brackets @800mm Crs,,,,,,
