type,name,values,prefix,postfix,usage count,user addable,template name,
checklist,1630-P200-SYM-QAC-ITP-0069 Tactile Ground Surface Indicator (TGSI) Installation,itp,,,,,1630-P200-SYM-QAC-ITP-0069 Tactile Ground Surface Indicator (TGSI) Installation,
section,ITP Details,,,,,,,
checkpoint,ITP Details,,,,,,,
label,ITP No. - 0069,,,,,,,
label,Rev No. - 00,,,,,,,
label,Date of Issue - 18/10/2024,,,,,,,
label,ITP Type - New,,,,,,,
section,1.0 Pre-start activities,,,,,,,
checkpoint,1.1 - Material Conformance,,,,,,,
label,"Ref docs - AS1428.4.1 Fig 2.1, Fig 3.1 RDN 06-05",,,,,,,
label,Acceptance criteria - Tactile indicators shall conform to the requirements of AS1428.4.1.,,,,,,,
label,○ Tactiles shall be chosen from the DTP approved list per RDN 06-05,,,,,,,
label,○ Tactiles shall be approved by council representative where (if applicable).,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,SI Key - H,,,,,,,
holdpoint,AUTHORITY HOLDPOINT,,,,,,,
checkpoint,1.2 - Luminance-contrast testing,,,,,,,
label,Ref docs - AS 1428.4.1 Cl 2.2,,,,,,,
label,Acceptance criteria - Luminance-contrast testing shall be completed as per AS 1428.4.1 to confirm the selected TGSIs have a luminance-contrast to the base surface of not less than 30%,,,,,,,
label,Freq - Prior to start of works,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
label,"Remarks/record (eg. Test frequency reports, certificates, checklist etc) - ",,,,,,,
bool,Test Report,,,,,,,
section,2.0 Installation,,,,,,,
checkpoint,2.1 - Set out,,,,,,,
label,"Ref docs - AS 1428.4.1 Cl 2.2, Cl 3.2",,,,,,,
label,Acceptance criteria - TGSI’s shall be inspected prior to fixing to confirm the below tolerances are met:,,,,,,,
label, – TGSI’s shall be inspected prior to fixing to confirm the below tolerances are met:,,,,,,,
label, – 300mm from face of kerb ± 10mm,,,,,,,
label, – TGSI base is a maximum 3mm above the ground surface.,,,,,,,
label, – Within 300mm of traffic signal push-buttons (where applicable).,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.2 - Tactile Install - Warning,,,,,,,
label,Ref docs - AS1428.4.1 Cl 2.2,,,,,,,
label,Acceptance criteria - Tactiles shall be installed:,,,,,,,
label, – Perpendicular to the carriageway,,,,,,,
label, – To the full width of the path of travel,,,,,,,
label, – So that there is no likelihood of the edges lifting,,,,,,,
label, – In accordance with AS1428.4.1 and the IFC drawings,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,2.3 - Tactile Install - Directional,,,,,,,
label,Ref docs - AS1428.4.1 Cl 3.2,,,,,,,
label,Acceptance criteria - Tactiles shall be installed:,,,,,,,
label, – Parallel to the required direction of travel,,,,,,,
label, – Along the centreline of the required direction of travel,,,,,,,
label, – So that there is no likelihood of the edges lifting,,,,,,,
label, – In accordance with AS1428.4.1 and the IFC drawings,,,,,,,
label,Freq - Each Lot,,,,,,,
label,Key - H,,,,,,,
label,Resp - SE,,,,,,,
section,3.0 Work Lot Close Out,,,,,,,
checkpoint,3.1 - Product Non-Conformance,,,,,,,
label,Ref docs - CQMP,,,,,,,
label,Acceptance criteria - All Product Non-Conformance(s) recorded and closed (if applicable) ,,,,,,,
label,Freq - Each lot,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
checkpoint,3.2 - Quality Representative to check the above criteria and records to confirm,,,,,,,
label,"Ref docs - CQMP, Lot Records",,,,,,,
label,"Acceptance criteria - All above criteria met, and records identified attached.",,,,,,,
label,Freq - Each lot ,,,,,,,
label,Key - R,,,,,,,
label,Resp - SE,,,,,,,
